,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 47_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
43,42,2016,2016-11-21,10,11,25.238,OAK,,HOU,W 27-20,*,21,31,67.74,295,3,1,117.0,0,0,9.52,10.00,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,53,100%,0,0%,0,0%,,Derek Carr,CarrDe02
44,43,2016,2016-11-27,11,12,25.244,OAK,,CAR,W 35-32,*,26,38,68.42,315,2,1,100.2,1,5,8.29,8.16,5,-12,-2.40,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,-1,0,70,95%,0,0%,0,0%,,Derek Carr,CarrDe02
45,44,2016,2016-12-04,12,13,25.251,OAK,,BUF,W 38-24,*,19,35,54.29,260,2,0,97.3,0,0,7.43,8.57,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,,Derek Carr,CarrDe02
46,45,2016,2016-12-08,13,14,25.255,OAK,@,KAN,L 13-21,*,17,41,41.46,117,0,0,49.1,1,8,2.85,2.85,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,75,100%,0,0%,0,0%,,Derek Carr,CarrDe02
47,46,2016,2016-12-18,14,15,25.265,OAK,@,SDG,W 19-16,*,19,30,63.33,213,1,1,81.7,2,13,7.10,6.27,5,5,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,62,100%,0,0%,0,0%,,Derek Carr,CarrDe02
48,47,2016,2016-12-24,15,16,25.271,OAK,,IND,W 33-25,*,21,31,67.74,232,3,0,122.0,1,8,7.48,9.42,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,63,83%,0,0%,0,0%,,Derek Carr,CarrDe02
49,48,2016,2017-01-01,16,17,,OAK,@,DEN,L 6-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Derek Carr,CarrDe02
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Derek Carr,CarrDe02
51,49,2017,2017-09-10,1,1,26.166,OAK,@,TEN,W 26-16,*,22,32,68.75,262,2,0,114.3,2,12,8.19,9.44,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,66,100%,0,0%,0,0%,,Derek Carr,CarrDe02
52,50,2017,2017-09-17,2,2,26.173,OAK,,NYJ,W 45-20,*,23,28,82.14,230,3,0,136.6,0,0,8.21,10.36,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,57,100%,0,0%,0,0%,,Derek Carr,CarrDe02
53,51,2017,2017-09-24,3,3,26.180,OAK,@,WAS,L 10-27,*,19,31,61.29,118,1,2,52.9,4,22,3.81,1.55,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,51,100%,0,0%,0,0%,,Derek Carr,CarrDe02
54,52,2017,2017-10-01,4,4,26.187,OAK,@,DEN,L 10-16,*,10,18,55.56,143,1,0,100.0,2,12,7.94,9.06,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,34,63%,0,0%,0,0%,,Derek Carr,CarrDe02
55,53,2017,2017-10-08,5,5,,OAK,,BAL,L 17-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Derek Carr,CarrDe02
56,54,2017,2017-10-15,6,6,26.201,OAK,,LAC,L 16-17,*,21,30,70.00,171,1,2,67.5,1,6,5.70,3.37,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,58,100%,0,0%,0,0%,,Derek Carr,CarrDe02
57,55,2017,2017-10-19,7,7,26.205,OAK,,KAN,W 31-30,*,29,52,55.77,417,3,0,101.2,0,0,8.02,9.17,1,15,15.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,82,100%,0,0%,0,0%,,Derek Carr,CarrDe02
58,56,2017,2017-10-29,8,8,26.215,OAK,@,BUF,L 14-34,*,31,49,63.27,313,1,2,71.2,0,0,6.39,4.96,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Derek Carr,CarrDe02
59,57,2017,2017-11-05,9,9,26.222,OAK,@,MIA,W 27-24,*,21,30,70.00,300,1,1,99.3,1,5,10.00,9.17,4,-3,-0.75,0,0,0,0,,0,0.0%,,0,0,2,0,0,0,-2,0,64,100%,0,0%,0,0%,,Derek Carr,CarrDe02
60,58,2017,2017-11-19,10,11,26.236,OAK,,NWE,L 8-33,*,28,49,57.14,237,1,1,68.2,1,2,4.84,4.33,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,,Derek Carr,CarrDe02
61,59,2017,2017-11-26,11,12,26.243,OAK,,DEN,W 21-14,*,18,24,75.00,253,2,0,136.3,2,9,10.54,12.21,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,68,100%,0,0%,0,0%,,Derek Carr,CarrDe02
62,60,2017,2017-12-03,12,13,26.250,OAK,,NYG,W 24-17,*,22,36,61.11,287,1,0,95.5,1,5,7.97,8.53,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Derek Carr,CarrDe02
63,61,2017,2017-12-10,13,14,26.257,OAK,@,KAN,L 15-26,*,24,41,58.54,211,1,2,60.1,3,13,5.15,3.44,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,61,100%,0,0%,0,0%,,Derek Carr,CarrDe02
64,62,2017,2017-12-17,14,15,26.264,OAK,,DAL,L 17-20,*,21,38,55.26,171,2,0,84.4,0,0,4.50,5.55,4,47,11.75,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,66,100%,0,0%,0,0%,,Derek Carr,CarrDe02
65,63,2017,2017-12-25,15,16,26.272,OAK,@,PHI,L 10-19,*,15,29,51.72,140,1,2,48.1,1,3,4.83,2.41,3,3,1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,67,100%,0,0%,0,0%,,Derek Carr,CarrDe02
66,64,2017,2017-12-31,16,17,26.278,OAK,@,LAC,L 10-30,*,19,28,67.86,243,1,1,91.8,2,12,8.68,7.79,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,54,100%,0,0%,0,0%,,Derek Carr,CarrDe02
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Derek Carr,CarrDe02
68,65,2018,2018-09-10,1,1,27.166,OAK,,LAR,L 13-33,*,29,40,72.50,303,0,3,62.8,1,3,7.58,4.20,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,,Derek Carr,CarrDe02
69,66,2018,2018-09-16,2,2,27.172,OAK,@,DEN,L 19-20,*,29,32,90.63,288,1,0,114.6,1,7,9.00,9.63,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Derek Carr,CarrDe02
70,67,2018,2018-09-23,3,3,27.179,OAK,@,MIA,L 20-28,*,27,39,69.23,345,1,2,83.8,3,20,8.85,7.05,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,76,100%,0,0%,0,0%,,Derek Carr,CarrDe02
