,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
29,29,1995,1995-12-03,13,14,24.125,WAS,@,DAL,W 24-17,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Gus Frerotte,FrerGu00
30,30,1995,1995-12-10,14,15,24.132,WAS,@,NYG,L 13-20,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Gus Frerotte,FrerGu00
31,31,1995,1995-12-17,15,16,24.139,WAS,@,STL,W 35-23,,5,10,50.00,58,0,1,28.3,1,9,5.80,1.30,2,-2,-1.00,0,0,0,1,0,0,1,0,0,,Gus Frerotte,FrerGu00
32,32,1995,1995-12-24,16,17,24.146,WAS,,CAR,W 20-17,*,10,24,41.67,185,0,0,68.9,2,19,7.71,7.71,2,-6,-3.00,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Gus Frerotte,FrerGu00
34,33,1996,1996-09-01,1,1,25.032,WAS,,PHI,L 14-17,*,12,25,48.00,119,0,0,61.9,3,26,4.76,4.76,0,0,,0,0,0,1,0,0,0,0,0,,Gus Frerotte,FrerGu00
35,34,1996,1996-09-08,2,2,25.039,WAS,,CHI,W 10-3,*,18,29,62.07,177,0,0,79.2,1,9,6.10,6.10,3,-2,-0.67,0,0,0,2,1,0,0,-7,0,,Gus Frerotte,FrerGu00
36,35,1996,1996-09-15,3,3,25.046,WAS,@,NYG,W 31-10,*,15,23,65.22,197,1,1,88.5,2,5,8.57,7.48,2,-6,-3.00,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
37,36,1996,1996-09-22,4,4,25.053,WAS,@,STL,W 17-10,*,12,23,52.17,151,1,2,51.2,0,0,6.57,3.52,5,-1,-0.20,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
38,37,1996,1996-09-29,5,5,25.060,WAS,,NYJ,W 31-16,*,15,22,68.18,257,1,0,122.7,0,0,11.68,12.59,1,-3,-3.00,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
