,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 48_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
28,28,2015,2015-12-06,12,13,23.222,JAX,@,TEN,L 39-42,*,24,36,66.67,322,5,0,134.5,2,20,8.94,11.72,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,,Blake Bortles,BortBl00
29,29,2015,2015-12-13,13,14,23.229,JAX,,IND,W 51-16,*,16,30,53.33,250,3,0,114.6,3,24,8.33,10.33,4,17,4.25,1,0,0,0,,0,0.0%,,,1,6,3,2,0,0,-10,0,65,100%,0,0%,0,0%,,Blake Bortles,BortBl00
30,30,2015,2015-12-20,14,15,23.236,JAX,,ATL,L 17-23,*,23,38,60.53,297,1,1,82.9,2,12,7.82,7.16,6,44,7.33,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,0,0,62,100%,0,0%,0,0%,,Blake Bortles,BortBl00
31,31,2015,2015-12-27,15,16,23.243,JAX,@,NOR,L 27-38,*,27,35,77.14,368,4,2,124.5,2,21,10.51,10.23,3,5,1.67,0,0,0,0,,0,0.0%,,,0,0,2,0,0,1,-5,0,57,100%,0,0%,0,0%,,Blake Bortles,BortBl00
32,32,2015,2016-01-03,16,17,23.250,JAX,@,HOU,L 6-30,*,17,32,53.13,239,0,2,51.4,8,56,7.47,4.66,0,0,,0,0,0,0,,0,0.0%,,,0,0,2,1,0,1,0,0,57,100%,0,0%,0,0%,,Blake Bortles,BortBl00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Blake Bortles,BortBl00
34,33,2016,2016-09-11,1,1,24.136,JAX,,GNB,L 23-27,*,24,39,61.54,320,1,1,85.4,3,20,8.21,7.56,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,72,100%,0,0%,0,0%,,Blake Bortles,BortBl00
35,34,2016,2016-09-18,2,2,24.143,JAX,@,SDG,L 14-38,*,31,50,62.00,329,2,2,77.8,2,10,6.58,5.58,3,34,11.33,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,66,100%,0,0%,0,0%,,Blake Bortles,BortBl00
36,35,2016,2016-09-25,3,3,24.150,JAX,,BAL,L 17-19,*,24,38,63.16,194,2,3,60.6,4,26,5.11,2.61,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Blake Bortles,BortBl00
37,36,2016,2016-10-02,4,4,24.157,JAX,,IND,W 30-27,*,19,33,57.58,207,2,0,96.4,3,12,6.27,7.48,7,36,5.14,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,72,100%,0,0%,0,0%,,Blake Bortles,BortBl00
