,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 42_level_0,qb,qb_tag
137,130,2003,2003-09-14,2,2,33.067,KAN,,PIT,W 41-20,*,15,21,71.43,124,1,2,62.5,1,1,5.90,2.57,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
138,131,2003,2003-09-21,3,3,33.074,KAN,@,HOU,W 42-14,*,16,28,57.14,262,1,2,70.8,1,4,9.36,6.86,3,6,2.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-19,0,,Trent Green,GreeTr00
139,132,2003,2003-09-28,4,4,33.081,KAN,@,BAL,W 17-10,*,17,28,60.71,159,1,0,88.2,3,23,5.68,6.39,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,Trent Green,GreeTr00
140,133,2003,2003-10-05,5,5,33.088,KAN,,DEN,W 24-23,*,15,28,53.57,129,2,1,74.9,0,0,4.61,4.43,5,10,2.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
141,134,2003,2003-10-12,6,6,33.095,KAN,@,GNB,W 40-34,*,27,45,60.00,400,3,0,111.3,0,0,8.89,10.22,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
142,135,2003,2003-10-20,7,7,33.103,KAN,@,OAK,W 17-10,*,11,22,50.00,206,0,1,63.8,2,12,9.36,7.32,2,6,3.00,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Trent Green,GreeTr00
143,136,2003,2003-10-26,8,8,33.109,KAN,,BUF,W 38-5,*,20,35,57.14,273,2,0,101.2,0,0,7.80,8.94,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
144,137,2003,2003-11-09,9,10,33.123,KAN,,CLE,W 41-20,*,29,42,69.05,368,3,0,119.9,3,18,8.76,10.19,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
145,138,2003,2003-11-16,10,11,33.130,KAN,@,CIN,L 19-24,*,28,42,66.67,313,2,0,104.6,1,9,7.45,8.40,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
146,139,2003,2003-11-23,11,12,33.137,KAN,,OAK,W 27-24,*,23,33,69.70,244,1,0,101.1,1,2,7.39,8.00,1,11,11.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
147,140,2003,2003-11-30,12,13,33.144,KAN,@,SDG,W 28-24,*,17,30,56.67,155,2,2,65.3,1,14,5.17,3.50,0,0,,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,Trent Green,GreeTr00
148,141,2003,2003-12-07,13,14,33.151,KAN,@,DEN,L 27-45,*,34,47,72.34,397,1,0,104.7,3,16,8.45,8.87,1,1,1.00,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,0,0,,Trent Green,GreeTr00
149,142,2003,2003-12-14,14,15,33.158,KAN,,DET,W 45-17,*,20,25,80.00,341,3,0,158.3,0,0,13.64,16.04,1,14,14.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
150,143,2003,2003-12-20,15,16,33.164,KAN,@,MIN,L 20-45,*,18,38,47.37,224,0,2,44.2,0,0,5.89,3.53,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
151,144,2003,2003-12-28,16,17,33.172,KAN,,CHI,W 31-3,*,19,27,70.37,162,1,1,82.6,1,8,6.00,5.07,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
152,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Trent Green,GreeTr00
153,145,2004,2004-09-12,1,1,34.065,KAN,@,DEN,L 24-34,*,16,32,50.00,174,0,1,53.4,1,23,5.44,4.03,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
154,146,2004,2004-09-19,2,2,34.072,KAN,,CAR,L 17-28,*,17,34,50.00,187,0,1,54.4,3,15,5.50,4.18,2,15,7.50,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
155,147,2004,2004-09-26,3,3,34.079,KAN,,HOU,L 21-24,*,21,30,70.00,226,3,1,111.3,3,28,7.53,8.03,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
156,148,2004,2004-10-04,4,4,34.087,KAN,@,BAL,W 27-24,*,21,31,67.74,223,1,0,99.3,1,3,7.19,7.84,5,17,3.40,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
157,149,2004,2004-10-17,5,6,34.100,KAN,@,JAX,L 16-22,*,23,33,69.70,315,2,1,107.5,6,42,9.55,9.39,0,0,,0,0,0,0,,0,0.0%,,,0,0,3,0,0,1,0,0,,Trent Green,GreeTr00
158,150,2004,2004-10-24,6,7,34.107,KAN,,ATL,W 56-10,*,20,27,74.07,269,0,0,105.3,0,0,9.96,9.96,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
159,151,2004,2004-10-31,7,8,34.114,KAN,,IND,W 45-35,*,27,34,79.41,389,3,0,143.7,1,2,11.44,13.21,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
160,152,2004,2004-11-07,8,9,34.121,KAN,@,TAM,L 31-34,*,32,42,76.19,369,3,2,106.2,2,15,8.79,8.07,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,Trent Green,GreeTr00
161,153,2004,2004-11-14,9,10,34.128,KAN,@,NOR,L 20-27,*,22,33,66.67,311,1,2,81.8,2,14,9.42,7.30,1,13,13.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
162,154,2004,2004-11-22,10,11,34.136,KAN,,NWE,L 19-27,*,27,42,64.29,381,2,1,99.4,4,28,9.07,8.95,1,6,6.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,,Trent Green,GreeTr00
163,155,2004,2004-11-28,11,12,34.142,KAN,,SDG,L 31-34,*,21,34,61.76,208,0,1,66.8,1,8,6.12,4.79,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
164,156,2004,2004-12-05,12,13,34.149,KAN,@,OAK,W 34-27,*,23,35,65.71,340,3,1,114.0,0,0,9.71,10.14,4,5,1.25,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
165,157,2004,2004-12-13,13,14,34.157,KAN,@,TEN,W 49-38,*,18,32,56.25,244,3,1,99.0,1,7,7.63,8.09,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,-6,0,,Trent Green,GreeTr00
166,158,2004,2004-12-19,14,15,34.163,KAN,,DEN,W 45-17,*,16,19,84.21,224,3,0,155.4,3,18,11.79,14.95,0,0,,0,0,0,0,,0,0.0%,,,0,0,2,0,0,1,0,0,,Trent Green,GreeTr00
167,159,2004,2004-12-25,15,16,34.169,KAN,,OAK,W 31-30,*,32,45,71.11,358,2,1,100.0,4,24,7.96,7.84,2,12,6.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
168,160,2004,2005-01-02,16,17,34.177,KAN,@,SDG,L 17-24,*,33,53,62.26,373,1,4,58.1,0,0,7.04,4.02,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
169,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Trent Green,GreeTr00
170,161,2005,2005-09-11,1,1,35.064,KAN,,NYJ,W 27-7,*,15,26,57.69,200,0,1,66.2,1,9,7.69,5.96,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
171,162,2005,2005-09-18,2,2,35.071,KAN,@,OAK,W 23-17,*,18,28,64.29,237,0,0,90.9,1,8,8.46,8.46,4,2,0.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
172,163,2005,2005-09-26,3,3,35.079,KAN,@,DEN,L 10-30,*,23,44,52.27,221,1,0,74.1,2,10,5.02,5.48,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
173,164,2005,2005-10-02,4,4,35.085,KAN,,PHI,L 31-37,*,19,30,63.33,221,2,2,80.0,3,12,7.37,5.70,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
174,165,2005,2005-10-16,5,6,35.099,KAN,,WAS,W 28-21,*,15,25,60.00,181,1,0,95.6,1,3,7.24,8.04,5,25,5.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,-1,0,,Trent Green,GreeTr00
175,166,2005,2005-10-21,6,7,35.104,KAN,@,MIA,W 30-20,*,20,34,58.82,289,0,0,86.5,2,12,8.50,8.50,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
176,167,2005,2005-10-30,7,8,35.113,KAN,@,SDG,L 20-28,*,31,43,72.09,347,2,0,111.3,4,24,8.07,9.00,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
177,168,2005,2005-11-06,8,9,35.120,KAN,,OAK,W 27-23,*,22,35,62.86,235,1,0,92.0,3,28,6.71,7.29,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,3,1,0,0,-3,0,,Trent Green,GreeTr00
178,169,2005,2005-11-13,9,10,35.127,KAN,@,BUF,L 3-14,*,23,40,57.50,220,0,3,41.7,6,54,5.50,2.13,1,4,4.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
179,170,2005,2005-11-20,10,11,35.134,KAN,@,HOU,W 45-17,*,19,29,65.52,220,3,1,108.4,0,0,7.59,8.10,1,11,11.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
180,171,2005,2005-11-27,11,12,35.141,KAN,,NWE,W 26-16,*,19,26,73.08,323,1,0,127.6,2,15,12.42,13.19,4,-2,-0.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
181,172,2005,2005-12-04,12,13,35.148,KAN,,DEN,W 31-27,*,16,23,69.57,253,2,2,98.6,0,0,11.00,8.83,3,13,4.33,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
182,173,2005,2005-12-11,13,14,35.155,KAN,@,DAL,L 28-31,*,20,32,62.50,340,1,0,108.9,2,8,10.63,11.25,0,0,,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
183,174,2005,2005-12-17,14,15,35.161,KAN,@,NYG,L 17-27,*,15,28,53.57,176,0,1,58.0,1,2,6.29,4.68,2,21,10.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
184,175,2005,2005-12-24,15,16,35.168,KAN,,SDG,W 20-7,*,19,35,54.29,207,2,0,91.0,2,10,5.91,7.06,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
185,176,2005,2006-01-01,16,17,35.176,KAN,,CIN,W 37-3,*,23,29,79.31,344,1,0,127.6,2,9,11.86,12.55,5,-1,-0.20,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-6,0,,Trent Green,GreeTr00
186,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Trent Green,GreeTr00
187,177,2006,2006-09-10,1,1,36.063,KAN,,CIN,L 10-23,*,11,15,73.33,90,0,1,60.4,3,24,6.00,3.00,4,21,5.25,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-8,0,,Trent Green,GreeTr00
188,178,2006,2006-09-17,2,2,,KAN,@,DEN,L 6-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
189,179,2006,2006-10-01,3,4,,KAN,,SFO,W 41-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
190,180,2006,2006-10-08,4,5,,KAN,@,ARI,W 23-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
191,181,2006,2006-10-15,5,6,,KAN,@,PIT,L 7-45,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
192,182,2006,2006-10-22,6,7,,KAN,,SDG,W 30-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
193,183,2006,2006-10-29,7,8,,KAN,,SEA,W 35-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
194,184,2006,2006-11-05,8,9,,KAN,@,STL,W 31-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
195,185,2006,2006-11-12,9,10,,KAN,@,MIA,L 10-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
196,186,2006,2006-11-19,10,11,36.133,KAN,,OAK,W 17-13,*,9,16,56.25,102,0,0,75.5,2,10,6.38,6.38,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,Trent Green,GreeTr00
197,187,2006,2006-11-23,11,12,36.137,KAN,,DEN,W 19-10,*,13,22,59.09,161,0,1,62.9,1,2,7.32,5.27,4,10,2.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
198,188,2006,2006-12-03,12,13,36.147,KAN,@,CLE,L 28-31,*,24,32,75.00,297,4,1,129.8,2,4,9.28,10.38,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
199,189,2006,2006-12-10,13,14,36.154,KAN,,BAL,L 10-20,*,15,27,55.56,178,1,2,57.3,5,37,6.59,4.00,1,10,10.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
200,190,2006,2006-12-17,14,15,36.161,KAN,@,SDG,L 9-20,*,23,41,56.10,185,0,1,57.5,6,34,4.51,3.41,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
201,191,2006,2006-12-23,15,16,36.167,KAN,@,OAK,W 20-9,*,12,24,50.00,148,1,1,66.0,2,6,6.17,5.13,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
202,192,2006,2006-12-31,16,17,36.175,KAN,,JAX,W 35-30,*,14,21,66.67,181,1,2,69.8,3,10,8.62,5.29,4,12,3.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
203,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Trent Green,GreeTr00
204,193,2007,2007-09-09,1,1,37.062,MIA,@,WAS,L 13-16,*,24,38,63.16,219,1,0,87.5,2,12,5.76,6.29,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
205,194,2007,2007-09-16,2,2,37.069,MIA,,DAL,L 20-37,*,23,40,57.50,287,2,4,57.0,2,14,7.18,3.68,5,9,1.80,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,-2,0,,Trent Green,GreeTr00
206,195,2007,2007-09-23,3,3,37.076,MIA,@,NYJ,L 28-31,*,23,36,63.89,318,1,1,89.8,1,6,8.83,8.14,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
207,196,2007,2007-09-30,4,4,37.083,MIA,,OAK,L 17-35,*,14,25,56.00,158,1,2,55.1,2,21,6.32,3.52,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
208,197,2007,2007-10-07,5,5,37.090,MIA,@,HOU,L 19-22,*,1,2,50.00,5,0,0,56.2,0,0,2.50,2.50,2,23,11.50,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-13,0,,Trent Green,GreeTr00
209,198,2007,2007-10-14,6,6,,MIA,@,CLE,L 31-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
210,199,2007,2007-10-21,7,7,,MIA,,NWE,L 28-49,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Trent Green,GreeTr00
211,200,2007,2007-10-28,8,8,,MIA,,NYG,L 10-13,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Trent Green,GreeTr00
212,201,2007,2007-11-11,9,10,,MIA,,BUF,L 10-13,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Trent Green,GreeTr00
213,202,2007,2007-11-18,10,11,,MIA,@,PHI,L 7-17,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Trent Green,GreeTr00
214,203,2007,2007-11-26,11,12,,MIA,@,PIT,L 0-3,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Trent Green,GreeTr00
215,204,2007,2007-12-02,12,13,,MIA,,NYJ,L 13-40,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Trent Green,GreeTr00
216,205,2007,2007-12-09,13,14,,MIA,@,BUF,L 17-38,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Trent Green,GreeTr00
217,206,2007,2007-12-16,14,15,,MIA,,BAL,W 22-16,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Trent Green,GreeTr00
218,207,2007,2007-12-23,15,16,,MIA,@,NWE,L 7-28,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Trent Green,GreeTr00
219,208,2007,2007-12-30,16,17,,MIA,,CIN,L 25-38,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Trent Green,GreeTr00
220,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Trent Green,GreeTr00
