,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
176,166,2009,2009-11-29,11,12,34.323,CAR,@,NYJ,L 6-17,*,14,34,41.18,130,0,4,12.7,3,26,3.82,-1.47,0,0,,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
177,167,2009,2009-12-06,12,13,,CAR,,TAM,W 16-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
178,168,2009,2009-12-13,13,14,,CAR,@,NWE,L 10-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
179,169,2009,2009-12-20,14,15,,CAR,,MIN,W 26-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
180,170,2009,2009-12-27,15,16,,CAR,@,NYG,W 41-9,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
181,171,2009,2010-01-03,16,17,,CAR,,NOR,W 23-10,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
182,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jake Delhomme,DelhJa00
183,172,2010,2010-09-12,1,1,35.245,CLE,@,TAM,L 14-17,*,20,37,54.05,227,1,2,59.2,0,0,6.14,4.24,1,1,1.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
184,173,2010,2010-09-19,2,2,,CLE,,KAN,L 14-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
185,174,2010,2010-09-26,3,3,,CLE,@,BAL,L 17-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
186,175,2010,2010-10-03,4,4,,CLE,,CIN,W 23-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
187,176,2010,2010-10-10,5,5,35.273,CLE,,ATL,L 10-20,,13,23,56.52,97,0,2,30.5,1,10,4.22,0.30,1,0,0.00,0,0,0,1,0,0,0,0,0,,Jake Delhomme,DelhJa00
188,177,2010,2010-10-17,6,6,,CLE,@,PIT,L 10-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
189,178,2010,2010-10-24,7,7,,CLE,@,NOR,W 30-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
190,179,2010,2010-11-07,8,9,,CLE,,NWE,W 34-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
191,180,2010,2010-11-14,9,10,,CLE,,NYJ,L 20-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
192,181,2010,2010-11-21,10,11,,CLE,@,JAX,L 20-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
193,182,2010,2010-11-28,11,12,35.322,CLE,,CAR,W 24-23,*,24,35,68.57,245,0,2,64.6,2,18,7.00,4.43,2,2,1.00,0,0,0,1,0,0,0,0,0,,Jake Delhomme,DelhJa00
194,183,2010,2010-12-05,12,13,35.329,CLE,@,MIA,W 13-10,*,24,34,70.59,217,1,0,97.3,2,17,6.38,6.97,4,-5,-1.25,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
195,184,2010,2010-12-12,13,14,35.336,CLE,@,BUF,L 6-13,*,12,20,60.00,86,0,1,49.2,1,4,4.30,2.05,0,0,,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
196,185,2010,2010-12-19,14,15,,CLE,@,CIN,L 17-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
197,186,2010,2010-12-26,15,16,,CLE,,BAL,L 10-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
198,187,2010,2011-01-02,16,17,,CLE,,PIT,L 9-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
199,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jake Delhomme,DelhJa00
200,188,2011,2011-12-04,12,13,,HOU,,ATL,W 17-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jake Delhomme,DelhJa00
201,189,2011,2011-12-11,13,14,,HOU,@,CIN,W 20-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jake Delhomme,DelhJa00
202,190,2011,2011-12-18,14,15,,HOU,,CAR,L 13-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jake Delhomme,DelhJa00
203,191,2011,2011-12-22,15,16,,HOU,@,IND,L 16-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jake Delhomme,DelhJa00
204,192,2011,2012-01-01,16,17,36.356,HOU,,TEN,L 22-23,,18,28,64.29,211,1,0,99.0,2,18,7.54,8.25,0,0,,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
205,,,103 Games,,,,,,,61-42-0,,1741,2932,59.38,20975,126,101,81.3,168,1267,7.15,6.46,175,328,1.87,7,7,42,62,29,0,16,-46,0,,Jake Delhomme,DelhJa00
