,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 42_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
78,73,1995,1995-09-24,4,4,,KAN,@,CLE,L 17-35,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
79,74,1995,1995-10-01,5,5,,KAN,@,ARI,W 24-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
80,75,1995,1995-10-09,6,6,,KAN,,SDG,W 29-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
81,76,1995,1995-10-15,7,7,,KAN,,NWE,W 31-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
82,77,1995,1995-10-22,8,8,,KAN,@,DEN,W 21-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
83,78,1995,1995-11-05,9,10,,KAN,,WAS,W 24-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
84,79,1995,1995-11-12,10,11,,KAN,@,SDG,W 22-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
85,80,1995,1995-11-19,11,12,,KAN,,HOU,W 20-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
86,81,1995,1995-11-23,12,13,,KAN,@,DAL,L 12-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
87,82,1995,1995-12-03,13,14,29.348,KAN,@,OAK,W 29-23,,7,11,63.64,57,0,0,76.7,0,0,5.18,5.18,6,23,3.83,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Rich Gannon,GannRi00
88,83,1995,1995-12-11,14,15,,KAN,@,MIA,L 6-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
89,84,1995,1995-12-17,15,16,,KAN,,DEN,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
90,85,1995,1995-12-24,16,17,,KAN,,SEA,W 26-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
91,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Rich Gannon,GannRi00
92,86,1996,1996-09-01,1,1,,KAN,@,HOU,W 20-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
93,87,1996,1996-09-08,2,2,,KAN,,OAK,W 19-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
94,88,1996,1996-09-15,3,3,,KAN,@,SEA,W 35-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
95,89,1996,1996-09-22,4,4,,KAN,,DEN,W 17-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
96,90,1996,1996-09-29,5,5,,KAN,@,SDG,L 19-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
97,91,1996,1996-10-07,6,6,,KAN,,PIT,L 7-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
98,92,1996,1996-10-17,7,8,,KAN,,SEA,W 34-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
99,93,1996,1996-10-27,8,9,,KAN,@,DEN,L 7-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
100,94,1996,1996-11-03,9,10,,KAN,@,MIN,W 21-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
101,95,1996,1996-11-10,10,11,,KAN,,GNB,W 27-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
102,96,1996,1996-11-17,11,12,,KAN,,CHI,W 14-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
103,97,1996,1996-11-24,12,13,30.340,KAN,,SDG,L 14-28,,22,31,70.97,226,2,0,113.1,0,0,7.29,8.58,1,19,19.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
104,98,1996,1996-11-28,13,14,30.344,KAN,@,DET,W 28-24,*,15,18,83.33,120,2,0,131.5,2,25,6.67,8.89,7,45,6.43,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Rich Gannon,GannRi00
105,99,1996,1996-12-09,14,15,30.355,KAN,@,OAK,L 7-26,*,12,33,36.36,88,1,1,42.4,3,17,2.67,1.91,3,12,4.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
106,100,1996,1996-12-15,15,16,30.361,KAN,,IND,L 19-24,*,5,8,62.50,57,1,0,123.4,0,0,7.13,9.63,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
107,101,1996,1996-12-22,16,17,,KAN,@,BUF,L 9-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
108,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Rich Gannon,GannRi00
109,102,1997,1997-08-31,1,1,,KAN,@,DEN,L 3-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
110,103,1997,1997-09-08,2,2,,KAN,@,OAK,W 28-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
111,104,1997,1997-09-14,3,3,,KAN,,BUF,W 22-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
112,105,1997,1997-09-21,4,4,,KAN,@,CAR,W 35-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
113,106,1997,1997-09-28,5,5,,KAN,,SEA,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
114,107,1997,1997-10-05,6,6,,KAN,@,MIA,L 14-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
115,108,1997,1997-10-16,7,8,31.300,KAN,,SDG,W 31-3,,0,0,,0,0,0,,0,,,,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
116,109,1997,1997-10-26,8,9,,KAN,@,STL,W 28-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
117,110,1997,1997-11-03,9,10,31.318,KAN,,PIT,W 13-10,,5,5,100.00,23,0,0,85.8,0,0,4.60,4.60,4,10,2.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
118,111,1997,1997-11-09,10,11,31.324,KAN,@,JAX,L 10-24,*,29,50,58.00,314,0,2,59.9,6,49,6.28,4.48,7,21,3.00,0,0,0,0,,0,0.0%,,,0,0,4,3,0,0,0,0,,Rich Gannon,GannRi00
119,112,1997,1997-11-16,11,12,31.331,KAN,,DEN,W 24-22,*,11,21,52.38,98,1,1,61.2,1,2,4.67,3.48,6,20,3.33,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
120,113,1997,1997-11-23,12,13,31.338,KAN,@,SEA,W 19-14,*,15,28,53.57,175,0,0,72.8,2,6,6.25,6.25,7,21,3.00,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,0,0,,Rich Gannon,GannRi00
121,114,1997,1997-11-30,13,14,31.345,KAN,,SFO,W 44-9,*,12,21,57.14,186,3,1,106.3,0,0,8.86,9.57,3,15,5.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
122,115,1997,1997-12-07,14,15,31.352,KAN,,OAK,W 30-0,*,15,21,71.43,225,1,0,122.1,3,21,10.71,11.67,3,25,8.33,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Rich Gannon,GannRi00
123,116,1997,1997-12-14,15,16,31.359,KAN,@,SDG,W 29-7,*,8,25,32.00,116,1,0,61.4,1,8,4.64,5.44,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
124,117,1997,1997-12-21,16,17,32.001,KAN,,NOR,W 25-13,,3,4,75.00,7,1,0,116.7,0,0,1.75,6.75,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
125,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Rich Gannon,GannRi00
126,118,1998,1998-09-06,1,1,32.260,KAN,,OAK,W 28-8,,4,12,33.33,39,0,0,43.4,0,0,3.25,3.25,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
127,119,1998,1998-09-13,2,2,32.267,KAN,@,JAX,L 16-21,*,23,37,62.16,263,0,0,83.5,2,10,7.11,7.11,4,32,8.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,-5,0,,Rich Gannon,GannRi00
128,120,1998,1998-09-20,3,3,32.274,KAN,,SDG,W 23-7,*,10,29,34.48,144,1,0,63.0,2,15,4.97,5.66,6,20,3.33,0,0,0,0,,0,0.0%,,,0,0,2,0,0,1,0,0,,Rich Gannon,GannRi00
129,121,1998,1998-09-27,4,4,32.281,KAN,@,PHI,W 24-21,*,17,25,68.00,262,0,0,102.4,0,0,10.48,10.48,5,8,1.60,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
130,122,1998,1998-10-04,5,5,32.288,KAN,,SEA,W 17-6,*,12,19,63.16,142,1,0,103.4,4,22,7.47,8.53,5,11,2.20,1,0,0,0,,0,0.0%,,,1,6,3,3,0,0,0,0,,Rich Gannon,GannRi00
131,123,1998,1998-10-11,6,6,,KAN,@,NWE,L 10-40,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
132,124,1998,1998-10-26,7,8,,KAN,,PIT,L 13-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
133,125,1998,1998-11-01,8,9,,KAN,,NYJ,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rich Gannon,GannRi00
134,126,1998,1998-11-08,9,10,32.323,KAN,@,SEA,L 12-24,,20,32,62.50,177,0,1,64.2,4,25,5.53,4.13,3,29,9.67,1,0,0,0,,0,0.0%,,,1,6,2,0,0,2,0,0,,Rich Gannon,GannRi00
135,127,1998,1998-11-16,10,11,32.331,KAN,,DEN,L 7-30,*,26,39,66.67,224,1,1,79.4,4,34,5.74,5.10,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-10,0,,Rich Gannon,GannRi00
136,128,1998,1998-11-22,11,12,32.337,KAN,@,SDG,L 37-38,*,20,33,60.61,304,1,1,88.4,1,8,9.21,8.45,2,26,13.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
137,129,1998,1998-11-29,12,13,32.344,KAN,,ARI,W 34-24,*,21,28,75.00,231,3,1,119.8,2,8,8.25,8.79,4,-4,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
138,130,1998,1998-12-06,13,14,32.351,KAN,@,DEN,L 31-35,*,27,43,62.79,240,3,0,100.9,4,18,5.58,6.98,4,12,3.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
139,131,1998,1998-12-13,14,15,32.358,KAN,,DAL,W 20-17,*,19,41,46.34,200,0,0,61.0,0,0,4.88,4.88,6,23,3.83,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Rich Gannon,GannRi00
140,132,1998,1998-12-20,15,16,33.000,KAN,@,NYG,L 7-28,*,7,16,43.75,79,0,2,19.5,2,15,4.94,-0.69,3,2,0.67,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Rich Gannon,GannRi00
