,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
0,1,1994,1994-09-04,1,1,,TAM,@,CHI,L 9-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Dilfer,DilfTr00
1,2,1994,1994-09-11,2,2,,TAM,,IND,W 24-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Dilfer,DilfTr00
2,3,1994,1994-09-18,3,3,,TAM,,NOR,L 7-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Dilfer,DilfTr00
32,32,1995,1995-12-23,16,17,23.285,TAM,,DET,L 10-37,*,8,11,72.73,100,0,1,62.7,3,24,9.09,5.00,0,0,,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,,Trent Dilfer,DilfTr00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Trent Dilfer,DilfTr00
34,33,1996,1996-09-01,1,1,24.172,TAM,,GNB,L 3-34,*,13,30,43.33,123,0,4,15.7,1,6,4.10,-1.90,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Trent Dilfer,DilfTr00
35,34,1996,1996-09-08,2,2,24.179,TAM,@,DET,L 6-21,*,14,34,41.18,176,0,2,33.5,0,0,5.18,2.53,2,18,9.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-4,0,,Trent Dilfer,DilfTr00
36,35,1996,1996-09-15,3,3,24.186,TAM,@,DEN,L 23-27,*,12,30,40.00,200,1,1,60.4,2,14,6.67,5.83,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Trent Dilfer,DilfTr00
37,36,1996,1996-09-22,4,4,24.193,TAM,,SEA,L 13-17,*,15,26,57.69,118,0,1,53.0,2,12,4.54,2.81,4,5,1.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Trent Dilfer,DilfTr00
38,37,1996,1996-09-29,5,5,24.200,TAM,,DET,L 0-27,*,14,26,53.85,119,0,2,34.0,2,14,4.58,1.12,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Trent Dilfer,DilfTr00
39,38,1996,1996-10-13,6,7,24.214,TAM,,MIN,W 24-13,*,22,35,62.86,218,3,0,109.0,1,10,6.23,7.94,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Trent Dilfer,DilfTr00
40,39,1996,1996-10-20,7,8,24.221,TAM,@,ARI,L 9-13,*,22,35,62.86,229,0,0,81.7,1,11,6.54,6.54,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Trent Dilfer,DilfTr00
41,40,1996,1996-10-27,8,9,24.228,TAM,@,GNB,L 7-13,*,15,29,51.72,164,1,2,51.5,3,25,5.66,3.24,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Trent Dilfer,DilfTr00
42,41,1996,1996-11-03,9,10,24.235,TAM,@,CHI,L 10-13,*,15,32,46.88,184,1,1,62.5,1,6,5.75,4.97,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Trent Dilfer,DilfTr00
43,42,1996,1996-11-10,10,11,24.242,TAM,,OAK,W 20-17,*,20,29,68.97,192,2,1,95.8,2,15,6.62,6.45,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Trent Dilfer,DilfTr00
44,43,1996,1996-11-17,11,12,24.249,TAM,@,SDG,W 25-17,*,30,40,75.00,327,0,1,88.2,1,3,8.18,7.05,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Trent Dilfer,DilfTr00
45,44,1996,1996-11-24,12,13,24.256,TAM,,NOR,W 13-7,*,20,34,58.82,253,1,0,91.9,1,2,7.44,8.03,2,21,10.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Trent Dilfer,DilfTr00
46,45,1996,1996-12-01,13,14,24.263,TAM,@,CAR,L 0-24,*,23,41,56.10,236,0,2,52.5,4,30,5.76,3.56,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Trent Dilfer,DilfTr00
47,46,1996,1996-12-08,14,15,24.270,TAM,,WAS,W 24-10,*,8,15,53.33,112,1,0,99.9,3,20,7.47,8.80,4,27,6.75,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,Trent Dilfer,DilfTr00
48,47,1996,1996-12-15,15,16,24.277,TAM,@,MIN,L 10-21,*,13,32,40.63,104,0,2,23.4,3,27,3.25,0.44,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,Trent Dilfer,DilfTr00
49,48,1996,1996-12-22,16,17,24.284,TAM,,CHI,W 34-19,*,11,14,78.57,104,2,0,137.2,1,12,7.43,10.29,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Trent Dilfer,DilfTr00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Trent Dilfer,DilfTr00
51,49,1997,1997-08-31,1,1,25.171,TAM,,SFO,W 13-6,*,14,26,53.85,165,1,1,70.2,2,9,6.35,5.38,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Trent Dilfer,DilfTr00
52,50,1997,1997-09-07,2,2,25.178,TAM,@,DET,W 24-17,*,12,24,50.00,115,1,0,77.6,3,16,4.79,5.63,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Trent Dilfer,DilfTr00
53,51,1997,1997-09-14,3,3,25.185,TAM,@,MIN,W 28-14,*,15,20,75.00,192,2,0,137.9,1,7,9.60,11.60,4,7,1.75,0,0,0,0,,0,0.0%,,0,0,2,0,0,2,-19,0,,Trent Dilfer,DilfTr00
54,52,1997,1997-09-21,4,4,25.192,TAM,,MIA,W 31-21,*,18,24,75.00,248,4,1,129.9,0,0,10.33,11.79,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Trent Dilfer,DilfTr00
55,53,1997,1997-09-28,5,5,25.199,TAM,,ARI,W 19-18,*,12,24,50.00,110,2,1,73.3,3,22,4.58,4.38,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,2,0,0,0,-2,0,,Trent Dilfer,DilfTr00
56,54,1997,1997-10-05,6,6,25.206,TAM,@,GNB,L 16-21,*,16,29,55.17,179,0,1,59.4,3,24,6.17,4.62,1,13,13.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Trent Dilfer,DilfTr00
57,55,1997,1997-10-12,7,7,25.213,TAM,,DET,L 9-27,*,17,31,54.84,237,1,2,63.5,3,20,7.65,5.39,3,23,7.67,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,Trent Dilfer,DilfTr00
