,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 47_level_0,qb,qb_tag
58,56,2019,2019-11-03,8,9,26.327,IND,@,PIT,L 24-26,*,4,5,80.00,59,0,0,115.8,1,4,11.80,11.80,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,15,21%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
59,57,2019,2019-11-10,9,10,,IND,,MIA,L 12-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jacoby Brissett,BrisJa00
60,58,2019,2019-11-17,10,11,26.341,IND,,JAX,W 33-13,*,15,24,62.50,148,1,1,76.4,3,23,6.17,5.13,2,12,6.00,1,0,0,0,,0,0.0%,,1,6,1,0,0,0,0,0,64,97%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
61,59,2019,2019-11-21,11,12,26.345,IND,@,HOU,L 17-20,*,16,25,64.00,129,0,0,76.9,1,8,5.16,5.16,4,20,5.00,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,67,99%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
62,60,2019,2019-12-01,12,13,26.355,IND,,TEN,L 17-31,*,25,40,62.50,319,1,2,74.9,3,10,7.98,6.23,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
63,61,2019,2019-12-08,13,14,26.362,IND,@,TAM,L 35-38,*,19,36,52.78,251,2,0,93.6,1,8,6.97,8.08,4,26,6.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,63,100%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
64,62,2019,2019-12-16,14,15,27.005,IND,@,NOR,L 7-34,*,18,34,52.94,165,0,0,66.4,1,6,4.85,4.85,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,56,100%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
65,63,2019,2019-12-22,15,16,27.011,IND,,CAR,W 38-6,*,14,27,51.85,119,0,0,63.7,3,13,4.41,4.41,3,37,12.33,1,1,1,2,2.00,0,100.0%,2.00,1,6,0,0,0,0,0,0,61,95%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
66,64,2019,2019-12-29,16,17,27.018,IND,@,JAX,L 20-38,*,12,25,48.00,162,0,0,69.1,3,19,6.48,6.48,4,17,4.25,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,56,100%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Jacoby Brissett,BrisJa00
68,65,2020,2020-09-13,1,1,27.277,IND,@,JAX,L 20-27,,0,0,,0,0,0,,1,6,,,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,1,1%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
69,66,2020,2020-09-20,2,2,,IND,,MIN,W 28-11,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jacoby Brissett,BrisJa00
70,67,2020,2020-09-27,3,3,27.291,IND,,NYJ,W 36-7,,2,4,50.00,17,0,0,61.5,0,0,4.25,4.25,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,13,22%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
71,68,2020,2020-10-04,4,4,,IND,@,CHI,W 19-11,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jacoby Brissett,BrisJa00
72,69,2020,2020-10-11,5,5,,IND,@,CLE,L 23-32,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jacoby Brissett,BrisJa00
73,70,2020,2020-10-18,6,6,,IND,,CIN,W 31-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jacoby Brissett,BrisJa00
74,71,2020,2020-11-01,7,8,,IND,@,DET,W 41-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jacoby Brissett,BrisJa00
75,72,2020,2020-11-08,8,9,27.333,IND,,BAL,L 10-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,1,1%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
76,73,2020,2020-11-12,9,10,27.337,IND,@,TEN,W 34-17,,0,0,,0,0,0,,0,0,,,1,2,2.00,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,1,1%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
77,74,2020,2020-11-22,10,11,27.347,IND,,GNB,W 34-31,,0,0,,0,0,0,,0,0,,,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,7,8%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
78,75,2020,2020-11-29,11,12,27.354,IND,,TEN,L 26-45,,0,2,0.00,0,0,0,39.6,1,9,0.00,0.00,4,3,0.75,2,0,0,0,,0,0.0%,,2,12,0,0,0,0,0,0,10,14%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
79,76,2020,2020-12-06,12,13,27.361,IND,@,HOU,W 26-20,,0,0,,0,0,0,,0,0,,,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,3,4%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
80,77,2020,2020-12-13,13,14,28.002,IND,@,LVR,W 44-27,,0,0,,0,0,0,,0,0,,,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,3,5%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
81,78,2020,2020-12-20,14,15,28.009,IND,,HOU,W 27-20,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,3,5%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
82,79,2020,2020-12-27,15,16,28.016,IND,@,PIT,L 24-28,,0,0,,0,0,0,,0,0,,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,1,1%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
83,80,2020,2021-01-03,16,17,28.023,IND,,JAX,W 28-14,,0,0,,0,0,0,,0,0,,,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,4,6%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
84,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Jacoby Brissett,BrisJa00
85,81,2021,2021-09-12,1,1,28.275,MIA,@,NWE,W 17-16,,0,0,,0,0,0,,0,0,,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,2,4%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
86,82,2021,2021-09-19,2,2,28.282,MIA,,BUF,L 0-35,,24,40,60.00,169,0,1,59.3,4,24,4.23,3.10,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,65,88%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
87,83,2021,2021-09-26,3,3,28.289,MIA,@,LVR,L 28-31,*,32,49,65.31,215,0,0,74.8,2,18,4.39,4.39,7,37,5.29,1,0,0,0,,0,0.0%,,1,6,1,0,0,1,-9,0,83,100%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
88,84,2021,2021-10-03,4,4,28.296,MIA,,IND,L 17-27,*,20,30,66.67,199,2,0,107.5,3,31,6.63,7.97,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,0,0,52,100%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
89,85,2021,2021-10-10,5,5,28.303,MIA,@,TAM,L 17-45,*,27,39,69.23,275,2,1,95.6,3,13,7.05,6.92,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,54,100%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
90,86,2021,2021-10-17,6,6,28.310,MIA,@,JAX,L 20-23,,1,1,100.00,25,0,0,118.7,0,0,25.00,25.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,1,1%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
91,87,2021,2021-10-24,7,7,,MIA,,ATL,L 28-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jacoby Brissett,BrisJa00
92,88,2021,2021-10-31,8,8,,MIA,@,BUF,L 11-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jacoby Brissett,BrisJa00
93,89,2021,2021-11-07,9,9,28.331,MIA,,HOU,W 17-9,*,26,43,60.47,244,1,2,64.5,4,29,5.67,4.05,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,74,99%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
94,90,2021,2021-11-11,10,10,28.335,MIA,,BAL,W 22-10,*,11,23,47.83,156,0,0,70.2,2,17,6.78,6.78,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,37,54%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
95,91,2021,2021-11-21,11,11,,MIA,@,NYJ,W 24-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jacoby Brissett,BrisJa00
96,92,2021,2021-11-28,12,12,,MIA,,CAR,W 33-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jacoby Brissett,BrisJa00
97,93,2021,2021-12-05,13,13,,MIA,,NYG,W 20-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jacoby Brissett,BrisJa00
98,94,2021,2021-12-19,14,15,29.008,MIA,,NYJ,W 31-24,,0,0,,0,0,0,,0,0,,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,3,4%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
99,95,2021,2021-12-27,15,16,29.016,MIA,@,NOR,W 20-3,,0,0,,0,0,0,,1,0,,,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,4,6%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
100,96,2021,2022-01-02,16,17,29.022,MIA,@,TEN,L 3-34,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,1,2%,0,0%,0,0%,,Jacoby Brissett,BrisJa00
101,97,2021,2022-01-09,17,18,,MIA,,NWE,W 33-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jacoby Brissett,BrisJa00
102,,,60 Games,,,,,,,28-32-0,,727,1208,60.18,7742,36,17,83.0,106,657,6.41,6.37,178,653,3.67,13,1,1,2,2.00,0,100.0%,2.00,13,78,24,12,0,9,-27,0,,,,,,,,Jacoby Brissett,BrisJa00
