,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 42_level_0,qb,qb_tag
146,139,2010,2010-11-28,11,12,32.287,JAX,@,NYG,L 20-24,*,20,35,57.14,162,0,1,57.1,4,41,4.63,3.34,6,41,6.83,1,0,0,0,,0,0.0%,,,1,6,3,1,0,2,0,0,,David Garrard,GarrDa00
147,140,2010,2010-12-05,12,13,32.294,JAX,@,TEN,W 17-6,*,14,19,73.68,126,0,0,91.1,1,7,6.63,6.63,10,19,1.90,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,David Garrard,GarrDa00
148,141,2010,2010-12-12,13,14,32.301,JAX,,OAK,W 38-31,*,11,22,50.00,159,3,1,94.5,2,8,7.23,7.91,5,32,6.40,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,David Garrard,GarrDa00
149,142,2010,2010-12-19,14,15,32.308,JAX,@,IND,L 24-34,*,24,38,63.16,294,2,1,93.5,1,5,7.74,7.61,4,8,2.00,0,0,0,0,,0,0.0%,,,0,0,2,0,0,0,-12,0,,David Garrard,GarrDa00
150,143,2010,2010-12-26,15,16,32.315,JAX,,WAS,L 17-20,*,22,38,57.89,299,1,2,70.0,4,41,7.87,6.03,6,39,6.50,1,0,0,0,,0,0.0%,,,1,6,2,0,0,1,0,0,,David Garrard,GarrDa00
151,144,2010,2011-01-02,16,17,,JAX,@,HOU,L 17-34,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,David Garrard,GarrDa00
152,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,David Garrard,GarrDa00
153,145,2013,2013-10-13,6,6,,NYJ,,PIT,L 6-19,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,David Garrard,GarrDa00
154,146,2013,2013-10-20,7,7,,NYJ,,NWE,W 30-27,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,David Garrard,GarrDa00
155,147,2013,2013-10-27,8,8,,NYJ,@,CIN,L 9-49,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,David Garrard,GarrDa00
156,148,2013,2013-11-03,9,9,,NYJ,,NOR,W 26-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,David Garrard,GarrDa00
157,149,2013,2013-11-17,10,11,,NYJ,@,BUF,L 14-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,David Garrard,GarrDa00
158,150,2013,2013-11-24,11,12,,NYJ,@,BAL,L 3-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,David Garrard,GarrDa00
159,151,2013,2013-12-01,12,13,,NYJ,,MIA,L 3-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,David Garrard,GarrDa00
160,152,2013,2013-12-08,13,14,,NYJ,,OAK,W 37-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,David Garrard,GarrDa00
161,153,2013,2013-12-15,14,15,,NYJ,@,CAR,L 20-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,David Garrard,GarrDa00
162,154,2013,2013-12-22,15,16,,NYJ,,CLE,W 24-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,David Garrard,GarrDa00
163,155,2013,2013-12-29,16,17,,NYJ,@,MIA,W 20-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,David Garrard,GarrDa00
164,,,86 Games,,,,,,,44-42-0,,1406,2281,61.64,16003,89,54,85.8,179,1115,7.02,6.73,380,1746,4.59,17,1,1,-6,-6.00,0,100.0%,-6.00,3,17,108,44,21,0,10,-39,0,,David Garrard,GarrDa00
