,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
175,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Joe Ferguson,FergJo00
176,165,1985,1985-10-06,5,5,35.166,DET,@,GNB,L 10-43,,10,11,90.91,139,1,1,111.2,1,13,12.64,10.36,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
177,166,1985,1985-10-20,7,7,35.180,DET,,SFO,W 23-21,,6,12,50.00,61,0,0,64.9,1,6,5.08,5.08,3,11,3.67,0,0,0,,0,0,0,Joe Ferguson,FergJo00
178,167,1985,1985-11-03,9,9,35.194,DET,@,MIN,L 13-16,,2,3,66.67,21,0,0,86.8,0,0,7.00,7.00,1,1,1.00,1,0,0,,0,1,6,Joe Ferguson,FergJo00
179,168,1985,1985-11-17,11,11,35.208,DET,,MIN,W 41-21,,5,9,55.56,35,0,0,64.6,1,6,3.89,3.89,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
180,169,1985,1985-11-24,12,12,35.215,DET,@,TAM,L 16-19,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
181,170,1985,1985-12-08,14,14,35.229,DET,@,NWE,L 6-23,,2,9,22.22,15,0,1,0.0,1,10,1.67,-3.33,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
182,171,1985,1985-12-15,15,15,35.236,DET,,GNB,L 23-26,,4,6,66.67,82,1,1,109.7,0,0,13.67,9.50,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
183,172,1985,1985-12-22,16,16,35.243,DET,,CHI,L 17-37,*,2,3,66.67,11,0,0,72.9,0,0,3.67,3.67,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
184,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Joe Ferguson,FergJo00
185,173,1986,1986-09-14,2,2,36.144,DET,,DAL,L 7-31,,4,12,33.33,32,0,0,42.4,1,13,2.67,2.67,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
186,174,1986,1986-11-16,11,11,36.207,DET,@,PHI,W 13-11,*,10,33,30.30,176,1,1,47.0,3,30,5.33,4.58,2,14,7.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
