,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
61,59,2004,2004-11-29,11,12,27.238,STL,@,GNB,L 17-45,*,35,53,66.04,448,2,1,97.1,4,43,8.45,8.36,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,Marc Bulger,BulgMa00
62,60,2004,2004-12-05,12,13,27.244,STL,,SFO,W 16-6,*,3,4,75.00,22,0,0,87.5,1,10,5.50,5.50,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
63,61,2004,2004-12-12,13,14,,STL,@,CAR,L 7-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Marc Bulger,BulgMa00
64,62,2004,2004-12-19,14,15,,STL,@,ARI,L 7-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Marc Bulger,BulgMa00
65,63,2004,2004-12-27,15,16,27.266,STL,,PHI,W 20-7,*,20,27,74.07,225,1,0,110.9,2,15,8.33,9.07,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
66,64,2004,2005-01-02,16,17,27.272,STL,,NYJ,W 32-29,*,29,39,74.36,450,3,2,116.4,3,18,11.54,10.77,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Marc Bulger,BulgMa00
68,65,2005,2005-09-11,1,1,28.159,STL,@,SFO,L 25-28,*,34,56,60.71,362,2,1,84.1,7,46,6.46,6.38,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
69,66,2005,2005-09-18,2,2,28.166,STL,@,ARI,W 17-12,*,18,29,62.07,216,1,1,82.0,4,27,7.45,6.59,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-2,0,,Marc Bulger,BulgMa00
70,67,2005,2005-09-25,3,3,28.173,STL,,TEN,W 31-27,*,21,28,75.00,292,3,1,128.9,4,33,10.43,10.96,3,3,1.00,0,0,0,0,,0,0.0%,,0,0,3,2,0,0,-6,0,,Marc Bulger,BulgMa00
