,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
68,61,1954,1954-11-07,6,7,32.336,CLE,,WAS,W 62-3,*,8,17,47.06,102,1,1,61.4,,10,6.00,4.53,7,27,3.86,1,1,6,Otto Graham,GrahOt00
69,62,1954,1954-11-14,7,8,32.343,CLE,@,CHI,W 39-10,*,11,23,47.83,120,1,1,60.1,,26,5.22,4.13,9,11,1.22,1,1,6,Otto Graham,GrahOt00
70,63,1954,1954-11-21,8,9,32.350,CLE,,PHI,W 6-0,*,11,21,52.38,192,0,2,44.2,,7,9.14,4.86,11,-10,-0.91,0,0,0,Otto Graham,GrahOt00
71,64,1954,1954-11-28,9,10,32.357,CLE,@,NYG,W 16-7,*,16,27,59.26,238,0,2,57.3,,28,8.81,5.48,4,-3,-0.75,1,1,6,Otto Graham,GrahOt00
72,65,1954,1954-12-05,10,11,32.364,CLE,@,WAS,W 34-14,*,13,18,72.22,252,0,1,91.2,,13,14.00,11.50,6,41,6.83,0,0,0,Otto Graham,GrahOt00
73,66,1954,1954-12-12,11,12,33.006,CLE,,PIT,W 42-7,*,7,9,77.78,137,0,0,118.7,,,15.22,15.22,4,-2,-0.50,0,0,0,Otto Graham,GrahOt00
74,67,1954,1954-12-19,12,13,33.013,CLE,,DET,L 10-14,*,1,6,16.67,15,0,0,39.6,,11,2.50,2.50,3,12,4.00,1,1,6,Otto Graham,GrahOt00
75,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Otto Graham,GrahOt00
76,68,1955,1955-09-25,1,1,33.293,CLE,,WAS,L 17-27,*,3,9,33.33,30,0,2,4.2,,,3.33,-6.67,8,8,1.00,0,0,0,Otto Graham,GrahOt00
77,69,1955,1955-10-02,2,2,33.300,CLE,@,SFO,W 38-3,*,7,11,63.64,140,0,0,107.2,,25,12.73,12.73,7,28,4.00,1,1,6,Otto Graham,GrahOt00
