,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
38,35,1990,1990-09-30,4,4,28.046,PIT,,MIA,L 6-28,*,7,18,38.89,76,0,3,12.5,3,19,4.22,-3.28,1,7,7.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
39,36,1990,1990-10-07,5,5,28.053,PIT,,SDG,W 36-14,*,11,14,78.57,132,2,0,145.5,0,0,9.43,12.29,1,6,6.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
40,37,1990,1990-10-14,6,6,28.060,PIT,@,DEN,W 34-17,*,21,28,75.00,353,4,0,156.2,1,10,12.61,15.46,2,7,3.50,0,,0,0,,0,,,0,0,1,,0,1,-2,0,,Bubby Brister,BrisBu00
41,38,1990,1990-10-21,7,7,28.067,PIT,@,SFO,L 7-27,*,13,22,59.09,120,1,1,70.3,2,17,5.45,4.32,2,3,1.50,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Bubby Brister,BrisBu00
42,39,1990,1990-10-29,8,8,28.075,PIT,,RAM,W 41-10,*,15,24,62.50,161,4,1,104.3,1,5,6.71,8.17,2,6,3.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
43,40,1990,1990-11-04,9,9,28.081,PIT,,ATL,W 21-9,*,11,17,64.71,216,2,0,147.3,1,2,12.71,15.06,1,-2,-2.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
44,41,1990,1990-11-18,10,11,28.095,PIT,@,CIN,L 3-27,*,14,27,51.85,112,0,0,62.6,0,0,4.15,4.15,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
45,42,1990,1990-11-25,11,12,28.102,PIT,@,NYJ,W 24-7,*,18,24,75.00,187,2,2,90.1,2,12,7.79,5.71,1,8,8.00,0,,0,0,,0,,,0,0,1,,0,2,0,0,,Bubby Brister,BrisBu00
46,43,1990,1990-12-02,12,13,28.109,PIT,,CIN,L 12-16,*,18,40,45.00,234,0,1,53.5,1,8,5.85,4.73,2,2,1.00,0,,0,0,,0,,,0,0,1,,0,1,-2,0,,Bubby Brister,BrisBu00
47,44,1990,1990-12-09,13,14,28.116,PIT,,NWE,W 24-3,*,10,20,50.00,171,1,1,75.2,1,5,8.55,7.30,3,13,4.33,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Bubby Brister,BrisBu00
