,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
0,1,1998,1998-09-07,1,1,,DEN,,NWE,W 27-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Brian Griese,GrieBr00
36,35,2000,2000-09-17,3,3,25.183,DEN,@,OAK,W 33-24,*,21,31,67.74,213,2,0,108.7,1,6,6.87,8.16,6,-7,-1.17,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-7,0,,Brian Griese,GrieBr00
37,36,2000,2000-09-24,4,4,,DEN,,KAN,L 22-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Brian Griese,GrieBr00
38,37,2000,2000-10-01,5,5,25.197,DEN,,NWE,L 19-28,*,31,50,62.00,361,1,1,82.2,4,35,7.22,6.72,6,29,4.83,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,0,0,,Brian Griese,GrieBr00
39,38,2000,2000-10-08,6,6,25.204,DEN,@,SDG,W 21-7,*,27,40,67.50,235,3,0,107.8,2,27,5.88,7.38,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
40,39,2000,2000-10-15,7,7,25.211,DEN,,CLE,W 44-10,*,19,34,55.88,336,3,0,119.2,0,0,9.88,11.65,1,14,14.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
41,40,2000,2000-10-22,8,8,25.218,DEN,@,CIN,L 21-31,*,30,45,66.67,365,2,1,97.0,2,7,8.11,8.00,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,-1,0,,Brian Griese,GrieBr00
42,41,2000,2000-11-05,9,10,25.232,DEN,@,NYJ,W 30-23,*,22,35,62.86,327,2,1,100.5,1,10,9.34,9.20,5,12,2.40,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
43,42,2000,2000-11-13,10,11,25.240,DEN,,OAK,W 27-24,*,25,37,67.57,262,1,1,85.6,1,8,7.08,6.41,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
44,43,2000,2000-11-19,11,12,,DEN,,SDG,W 38-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Brian Griese,GrieBr00
45,44,2000,2000-11-26,12,13,,DEN,@,SEA,W 38-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Brian Griese,GrieBr00
