,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
25,25,1994,1994-11-06,9,10,24.085,SFO,@,WAS,W 37-22,,3,3,100.00,16,0,0,88.9,1,0,5.33,5.33,0,0,,0,0,0,1,1,0,0,0,0,,Elvis Grbac,GrbaEl00
26,26,1994,1994-11-13,10,11,,SFO,,DAL,W 21-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Elvis Grbac,GrbaEl00
27,27,1994,1994-11-20,11,12,,SFO,,RAM,W 31-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Elvis Grbac,GrbaEl00
28,28,1994,1994-11-28,12,13,,SFO,@,NOR,W 35-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Elvis Grbac,GrbaEl00
29,29,1994,1994-12-04,13,14,24.113,SFO,,ATL,W 50-14,,3,5,60.00,27,0,0,74.6,0,0,5.40,5.40,3,-2,-0.67,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
30,30,1994,1994-12-11,14,15,24.120,SFO,@,SDG,W 38-15,,0,0,,0,0,0,,0,,,,1,0,0.00,0,0,0,1,0,0,0,0,0,,Elvis Grbac,GrbaEl00
31,31,1994,1994-12-17,15,16,24.126,SFO,,DEN,W 42-19,,3,4,75.00,44,0,0,110.4,0,0,11.00,11.00,1,2,2.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
32,32,1994,1994-12-26,16,17,24.135,SFO,@,MIN,L 14-21,,18,23,78.26,184,1,1,96.4,1,18,8.00,6.91,3,6,2.00,0,0,0,2,2,0,0,-2,0,,Elvis Grbac,GrbaEl00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Elvis Grbac,GrbaEl00
34,33,1995,1995-09-03,1,1,25.021,SFO,@,NOR,W 24-22,,5,8,62.50,49,0,1,40.1,0,0,6.13,0.50,0,0,,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
35,34,1995,1995-09-10,2,2,25.028,SFO,,ATL,W 41-10,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Elvis Grbac,GrbaEl00
36,35,1995,1995-09-17,3,3,25.035,SFO,,NWE,W 28-3,,0,0,,0,0,0,,0,,,,3,0,0.00,0,0,0,1,0,0,1,0,0,,Elvis Grbac,GrbaEl00
37,36,1995,1995-09-25,4,4,25.043,SFO,@,DET,L 24-27,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Elvis Grbac,GrbaEl00
38,37,1995,1995-10-01,5,5,25.049,SFO,,NYG,W 20-6,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Elvis Grbac,GrbaEl00
39,38,1995,1995-10-15,6,7,25.063,SFO,@,IND,L 17-18,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
40,39,1995,1995-10-22,7,8,25.070,SFO,@,STL,W 44-10,*,11,14,78.57,119,2,0,141.7,0,0,8.50,11.36,2,2,1.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
41,40,1995,1995-10-29,8,9,25.077,SFO,,NOR,L 7-11,*,29,42,69.05,243,0,2,63.9,1,12,5.79,3.64,4,18,4.50,1,1,6,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
42,41,1995,1995-11-05,9,10,25.084,SFO,,CAR,L 7-13,*,26,37,70.27,327,0,2,74.9,1,12,8.84,6.41,1,5,5.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
43,42,1995,1995-11-12,10,11,25.091,SFO,@,DAL,W 38-20,*,20,30,66.67,305,2,0,122.2,2,5,10.17,11.50,3,6,2.00,1,1,6,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
44,43,1995,1995-11-20,11,12,25.099,SFO,@,MIA,W 44-20,*,31,41,75.61,382,4,0,136.4,1,6,9.32,11.27,1,3,3.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
