,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
130,122,1989,1989-12-10,14,14,34.037,NYG,@,DEN,W 14-7,*,13,22,59.09,171,1,0,98.9,3,23,7.77,8.68,3,19,6.33,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
131,123,1989,1989-12-16,15,15,34.043,NYG,,DAL,W 15-0,*,9,19,47.37,139,0,0,72.0,2,6,7.32,7.32,1,4,4.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
132,124,1989,1989-12-24,16,16,34.051,NYG,,RAI,W 34-17,*,13,25,52.00,169,0,0,73.6,1,5,6.76,6.76,1,3,3.00,1,,0,0,,0,,,1,6,0,,0,0,0,0,,Phil Simms,SimmPh00
133,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Phil Simms,SimmPh00
134,125,1990,1990-09-09,1,1,34.310,NYG,,PHI,W 27-20,*,15,27,55.56,149,2,1,80.6,1,1,5.52,5.33,1,20,20.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
135,126,1990,1990-09-16,2,2,34.317,NYG,@,DAL,W 28-7,*,16,21,76.19,208,1,0,122.7,0,0,9.90,10.86,5,22,4.40,1,,0,0,,0,,,1,6,2,,0,1,0,0,,Phil Simms,SimmPh00
136,127,1990,1990-09-23,3,3,34.324,NYG,,MIA,W 20-3,*,13,25,52.00,182,0,0,75.7,1,3,7.28,7.28,1,4,4.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
137,128,1990,1990-09-30,4,4,34.331,NYG,,DAL,W 31-17,*,16,22,72.73,188,3,0,137.9,2,14,8.55,11.27,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
138,129,1990,1990-10-14,5,6,34.345,NYG,@,WAS,W 24-20,*,13,22,59.09,283,2,0,133.7,1,8,12.86,14.68,3,-3,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
139,130,1990,1990-10-21,6,7,34.352,NYG,,PHO,W 20-19,*,2,4,50.00,10,0,0,56.2,1,5,2.50,2.50,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
140,131,1990,1990-10-28,7,8,34.359,NYG,,WAS,W 21-10,*,15,24,62.50,145,2,0,107.1,1,4,6.04,7.71,4,-3,-0.75,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
