,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
50,48,1991,1991-12-15,15,16,29.074,WAS,,NYG,W 34-17,*,9,19,47.37,230,3,0,131.6,1,6,12.11,15.26,0,0,,0,0,0,1,,0,0,0,0,,Mark Rypien,RypiMa00
51,49,1991,1991-12-22,16,17,29.081,WAS,@,PHI,L 22-24,*,10,27,37.04,130,0,1,37.6,1,10,4.81,3.15,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
52,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Mark Rypien,RypiMa00
53,50,1992,1992-09-07,1,1,29.341,WAS,@,DAL,L 10-23,*,20,38,52.63,204,1,0,77.1,2,19,5.37,5.89,1,0,0.00,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
54,51,1992,1992-09-13,2,2,29.347,WAS,,ATL,W 24-17,*,18,28,64.29,181,2,1,91.5,1,12,6.46,6.29,2,1,0.50,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
55,52,1992,1992-09-20,3,3,29.354,WAS,,DET,W 13-10,*,14,24,58.33,136,0,3,34.7,1,8,5.67,0.04,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
56,53,1992,1992-10-04,4,5,30.002,WAS,@,PHO,L 24-27,*,12,28,42.86,258,1,3,48.5,0,0,9.21,5.11,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
57,54,1992,1992-10-12,5,6,30.010,WAS,,DEN,W 34-3,*,16,26,61.54,245,1,0,105.4,0,0,9.42,10.19,7,-4,-0.57,2,2,12,0,,0,0,0,0,,Mark Rypien,RypiMa00
58,55,1992,1992-10-18,6,7,30.016,WAS,,PHI,W 16-12,*,14,24,58.33,240,1,1,88.9,2,18,10.00,8.96,3,2,0.67,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
59,56,1992,1992-10-25,7,8,30.023,WAS,@,MIN,W 15-13,*,18,32,56.25,148,0,1,55.2,2,12,4.63,3.22,3,11,3.67,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
60,57,1992,1992-11-01,8,9,30.030,WAS,,NYG,L 7-24,*,14,31,45.16,187,0,0,64.9,1,9,6.03,6.03,0,0,,0,0,0,1,,0,0,0,0,,Mark Rypien,RypiMa00
61,58,1992,1992-11-08,9,10,30.037,WAS,@,SEA,W 16-3,*,21,30,70.00,248,1,1,92.1,1,6,8.27,7.43,7,12,1.71,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
