,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
184,171,1975,1975-10-19,5,5,36.080,SFO,,NOR,W 35-21,*,11,16,68.75,169,3,1,116.9,,,10.56,11.50,,,,,0,0,Norm Snead,SneaNo00
185,172,1975,1975-10-26,6,6,36.087,SFO,@,NWE,L 16-24,*,22,41,53.66,224,1,2,57.4,1,12,5.46,3.76,2,10,5.00,0,0,0,Norm Snead,SneaNo00
186,173,1975,1975-11-02,7,7,36.094,SFO,,DET,L 17-28,*,6,12,50.00,79,1,2,59.4,1,8,6.58,0.75,1,1,1.00,1,1,6,Norm Snead,SneaNo00
187,174,1975,1975-11-30,11,11,36.122,SFO,@,PHI,L 17-27,,12,20,60.00,167,1,1,82.7,,,8.35,7.10,1,0,0.00,0,0,0,Norm Snead,SneaNo00
188,175,1975,1975-12-07,12,12,36.129,SFO,,HOU,L 13-27,,6,12,50.00,94,0,0,76.4,,,7.83,7.83,,,,,0,0,Norm Snead,SneaNo00
189,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Norm Snead,SneaNo00
190,176,1976,1976-10-10,5,5,37.071,NYG,,DAL,L 14-24,,4,4,100.00,64,0,0,118.7,,,16.00,16.00,,,,,0,0,Norm Snead,SneaNo00
191,177,1976,1976-10-17,6,6,37.078,NYG,@,MIN,L 7-24,*,15,24,62.50,149,0,2,45.3,4,27,6.21,2.46,1,0,0.00,0,0,0,Norm Snead,SneaNo00
192,178,1976,1976-11-14,10,10,37.106,NYG,,WAS,W 12-9,*,3,14,21.43,26,0,2,0.0,1,0,1.86,-4.57,2,-1,-0.50,0,0,0,Norm Snead,SneaNo00
193,,,178 Games,,,,,,,57-114-7,,2276,4353,52.29,30797,196,257,65.5,349,2728,7.07,5.32,212,521,2.46,23,,138,Norm Snead,SneaNo00
