,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
71,66,1964,1964-10-18,6,6,28.098,CLE,@,DAL,W 20-16,*,9,20,45.00,95,0,1,38.5,4,26,4.75,2.50,5,-6,-1.20,0,,,,,0,0,Frank Ryan,RyanFr00
72,67,1964,1964-10-25,7,7,28.105,CLE,,NYG,W 42-20,*,8,17,47.06,86,2,3,62.0,1,10,5.06,-0.53,3,21,7.00,0,,,,,0,0,Frank Ryan,RyanFr00
73,68,1964,1964-11-01,8,8,28.112,CLE,@,PIT,W 30-17,*,15,28,53.57,179,1,0,85.3,2,17,6.39,7.11,3,15,5.00,0,,,,,0,0,Frank Ryan,RyanFr00
74,69,1964,1964-11-08,9,9,28.119,CLE,,WAS,W 34-24,*,11,19,57.89,162,1,1,81.5,0,0,8.53,7.21,5,36,7.20,0,,,,,0,0,Frank Ryan,RyanFr00
75,70,1964,1964-11-15,10,10,28.126,CLE,,DET,W 37-21,*,15,25,60.00,179,1,2,61.9,4,27,7.16,4.36,2,14,7.00,0,,,,,0,0,Frank Ryan,RyanFr00
76,71,1964,1964-11-22,11,11,28.133,CLE,@,GNB,L 21-28,*,17,28,60.71,197,2,2,76.0,5,33,7.04,5.25,1,18,18.00,0,,,,,0,0,Frank Ryan,RyanFr00
77,72,1964,1964-11-29,12,12,28.140,CLE,,PHI,W 38-24,*,13,25,52.00,145,2,1,79.6,0,0,5.80,5.60,1,-2,-2.00,0,,,,,0,0,Frank Ryan,RyanFr00
78,73,1964,1964-12-06,13,13,28.147,CLE,@,STL,L 19-28,*,15,33,45.45,242,1,2,55.4,2,11,7.33,5.21,4,30,7.50,0,,,,,0,0,Frank Ryan,RyanFr00
79,74,1964,1964-12-12,14,14,28.153,CLE,@,NYG,W 52-20,*,12,13,92.31,202,5,0,158.3,2,9,15.54,23.23,2,14,7.00,1,,,,,1,6,Frank Ryan,RyanFr00
80,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Frank Ryan,RyanFr00
