,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Unnamed: 36_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 54_level_0,qb,qb_tag
211,200,2021,2021-10-31,8,8,33.266,LAR,@,HOU,W 38-22,*,21,32,65.63,305,3,0,127.7,0,0,9.53,11.41,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,87%,0,0%,0,0%,,Matthew Stafford,StafMa00
212,201,2021,2021-11-07,9,9,33.273,LAR,,TEN,L 16-28,*,31,48,64.58,294,1,2,71.0,5,41,6.13,4.67,2,13,6.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,78,100%,0,0%,0,0%,,Matthew Stafford,StafMa00
213,202,2021,2021-11-15,10,10,33.281,LAR,@,SFO,L 10-31,*,26,41,63.41,243,1,2,67.4,2,19,5.93,4.22,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,100%,0,0%,0,0%,,Matthew Stafford,StafMa00
214,203,2021,2021-11-28,11,12,33.294,LAR,@,GNB,L 28-36,*,21,38,55.26,302,3,1,96.6,2,17,7.95,8.34,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,62,100%,0,0%,0,0%,,Matthew Stafford,StafMa00
215,204,2021,2021-12-05,12,13,33.301,LAR,,JAX,W 37-7,*,26,38,68.42,295,3,0,117.8,1,5,7.76,9.34,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,63,93%,0,0%,0,0%,,Matthew Stafford,StafMa00
216,205,2021,2021-12-13,13,14,33.309,LAR,@,ARI,W 30-23,*,23,30,76.67,287,3,0,139.2,3,20,9.57,11.57,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,58,100%,0,0%,0,0%,,Matthew Stafford,StafMa00
217,206,2021,2021-12-21,14,15,33.317,LAR,,SEA,W 20-10,*,21,29,72.41,244,2,1,106.1,4,35,8.41,8.24,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Matthew Stafford,StafMa00
218,207,2021,2021-12-26,15,16,33.322,LAR,@,MIN,W 30-23,*,21,37,56.76,197,1,3,46.8,0,0,5.32,2.22,3,8,2.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,1,2,0,70,100%,0,0%,0,0%,,Matthew Stafford,StafMa00
219,208,2021,2022-01-02,16,17,33.329,LAR,@,BAL,W 20-19,*,26,35,74.29,309,2,2,96.0,1,9,8.83,7.40,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,58,100%,0,0%,0,0%,,Matthew Stafford,StafMa00
220,209,2021,2022-01-09,17,18,33.336,LAR,,SFO,L 24-27,*,21,32,65.63,238,3,2,93.0,5,37,7.44,6.50,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Matthew Stafford,StafMa00
221,,,182 Games,,,,,,,86-95-1,,4302,6825,63.03,49995,323,161,91.1,415,2739,7.33,7.21,377,1241,3.29,14,4,2,-3,-1.50,0,50.0%,-0.75,1,14,86,0.0,0,1,1,0,0,74,35,0,25,-83,0,,,,,,,,Matthew Stafford,StafMa00
