,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
166,156,1981,1981-11-15,11,11,35.325,HOU,@,KAN,L 10-23,,12,22,54.55,194,1,2,61.6,1,9,8.82,5.64,0,0,,0,0,0,Ken Stabler,StabKe00
167,157,1981,1981-11-22,12,12,35.332,HOU,,NOR,L 24-27,*,15,23,65.22,190,1,1,87.2,3,29,8.26,7.17,0,0,,0,0,0,Ken Stabler,StabKe00
168,158,1981,1981-11-29,13,13,35.339,HOU,,ATL,L 27-31,*,17,33,51.52,139,2,2,57.5,1,10,4.21,2.70,0,0,,0,0,0,Ken Stabler,StabKe00
169,159,1981,1981-12-03,14,14,35.343,HOU,,CLE,W 17-13,*,5,9,55.56,48,0,1,31.0,1,5,5.33,0.33,0,0,,0,0,0,Ken Stabler,StabKe00
170,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Ken Stabler,StabKe00
171,160,1982,1982-09-12,1,1,36.261,NOR,,STL,L 7-21,*,19,27,70.37,221,1,0,107.2,3,23,8.19,8.93,1,0,0.00,0,0,0,Ken Stabler,StabKe00
172,161,1982,1982-09-19,2,2,36.268,NOR,@,CHI,W 10-0,*,11,17,64.71,147,1,1,87.1,1,12,8.65,7.18,0,0,,0,0,0,Ken Stabler,StabKe00
173,162,1982,1982-11-21,3,11,36.331,NOR,,KAN,W 27-17,*,13,18,72.22,129,1,1,87.5,0,0,7.17,5.78,0,0,,0,0,0,Ken Stabler,StabKe00
174,163,1982,1982-11-28,4,12,36.338,NOR,@,SFO,W 23-20,*,11,20,55.00,154,1,1,75.8,0,0,7.70,6.45,2,-4,-2.00,0,0,0,Ken Stabler,StabKe00
175,164,1982,1982-12-05,5,13,36.345,NOR,,TAM,L 10-13,*,29,43,67.44,333,1,0,98.3,2,22,7.74,8.21,0,0,,0,0,0,Ken Stabler,StabKe00
176,165,1982,1982-12-12,6,14,36.352,NOR,@,ATL,L 0-35,*,8,19,42.11,56,0,3,10.1,5,33,2.95,-4.16,0,0,,0,0,0,Ken Stabler,StabKe00
177,166,1982,1982-12-19,7,15,36.359,NOR,@,DAL,L 7-21,*,2,10,20.00,32,0,2,0.8,2,16,3.20,-5.80,0,0,,0,0,0,Ken Stabler,StabKe00
178,167,1982,1983-01-02,9,17,37.008,NOR,,ATL,W 35-6,*,24,35,68.57,271,1,2,77.2,0,0,7.74,5.74,0,0,,0,0,0,Ken Stabler,StabKe00
179,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Ken Stabler,StabKe00
180,168,1983,1983-09-04,1,1,37.253,NOR,,STL,W 28-17,*,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,Ken Stabler,StabKe00
181,169,1983,1983-09-11,2,2,37.260,NOR,@,RAM,L 27-30,*,16,30,53.33,220,1,1,74.3,0,0,7.33,6.50,0,0,,0,0,0,Ken Stabler,StabKe00
182,170,1983,1983-09-18,3,3,37.267,NOR,,CHI,W 34-31,*,25,39,64.10,279,2,3,70.4,6,55,7.15,4.72,0,0,,0,0,0,Ken Stabler,StabKe00
