,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 47_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
151,144,2020,2021-01-03,16,17,32.035,SEA,@,SFO,W 26-23,*,20,36,55.56,181,2,0,87.8,2,22,5.03,6.14,5,29,5.80,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
152,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Russell Wilson,WilsRu00
153,145,2021,2021-09-12,1,1,32.287,SEA,@,IND,W 28-16,*,18,23,78.26,254,4,0,152.3,3,13,11.04,14.52,5,9,1.80,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,54,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
154,146,2021,2021-09-19,2,2,32.294,SEA,,TEN,L 30-33,*,22,31,70.97,343,2,0,128.8,3,23,11.06,12.35,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,54,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
155,147,2021,2021-09-26,3,3,32.301,SEA,@,MIN,L 17-30,*,23,32,71.88,298,1,0,111.2,2,15,9.31,9.94,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,53,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
156,148,2021,2021-10-03,4,4,32.308,SEA,@,SFO,W 28-21,*,16,23,69.57,149,2,0,116.0,3,20,6.48,8.22,4,26,6.50,1,0,0,0,,0,0.0%,,1,6,1,0,0,1,0,0,56,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
157,149,2021,2021-10-07,5,5,32.312,SEA,,LAR,L 17-26,*,11,16,68.75,152,1,1,93.7,2,21,9.50,7.94,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,40,62%,0,0%,0,0%,,Russell Wilson,WilsRu00
158,150,2021,2021-10-17,6,6,,SEA,@,PIT,L 20-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Russell Wilson,WilsRu00
159,151,2021,2021-10-25,7,7,,SEA,,NOR,L 10-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Russell Wilson,WilsRu00
160,152,2021,2021-10-31,8,8,,SEA,,JAX,W 31-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Russell Wilson,WilsRu00
