,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 48_level_0,qb,qb_tag
59,57,2019,2019-11-03,9,9,26.308,PHI,,CHI,W 22-14,*,26,39,66.67,239,1,0,91.7,4,12,6.13,6.64,4,15,3.75,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,84,100%,0,0%,0,0%,,Carson Wentz,WentCa00
60,58,2019,2019-11-17,10,11,26.322,PHI,,NWE,L 10-17,*,20,40,50.00,214,1,0,74.4,5,40,5.35,5.85,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,2,1,0,1,0,0,72,100%,0,0%,0,0%,,Carson Wentz,WentCa00
61,59,2019,2019-11-24,11,12,26.329,PHI,,SEA,L 9-17,*,33,45,73.33,256,1,2,75.8,3,18,5.69,4.13,5,27,5.40,0,0,0,0,,0,0.0%,,,0,0,3,2,0,1,-10,0,74,100%,0,0%,0,0%,,Carson Wentz,WentCa00
62,60,2019,2019-12-01,12,13,26.336,PHI,@,MIA,L 31-37,*,28,46,60.87,310,3,1,93.6,2,16,6.74,7.07,0,0,,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,69,100%,0,0%,0,0%,,Carson Wentz,WentCa00
63,61,2019,2019-12-09,13,14,26.344,PHI,,NYG,W 23-17,*,33,50,66.00,325,2,0,97.5,3,25,6.50,7.30,5,9,1.80,0,0,0,0,,0,0.0%,,,0,0,2,1,0,1,-12,0,88,100%,0,0%,0,0%,,Carson Wentz,WentCa00
64,62,2019,2019-12-15,14,15,26.350,PHI,@,WAS,W 37-27,*,30,43,69.77,266,3,0,109.3,2,8,6.19,7.58,3,9,3.00,0,0,0,0,,0,0.0%,,,0,0,3,1,0,1,0,0,77,100%,0,0%,0,0%,,Carson Wentz,WentCa00
65,63,2019,2019-12-22,15,16,26.357,PHI,,DAL,W 17-9,*,31,40,77.50,319,1,0,108.2,1,6,7.98,8.48,6,22,3.67,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,72,99%,0,0%,0,0%,,Carson Wentz,WentCa00
66,64,2019,2019-12-29,16,17,26.364,PHI,@,NYG,W 34-17,*,23,40,57.50,289,1,0,88.4,1,10,7.23,7.73,3,15,5.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,74,100%,0,0%,0,0%,,Carson Wentz,WentCa00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Carson Wentz,WentCa00
68,65,2020,2020-09-13,1,1,27.258,PHI,@,WAS,L 17-27,*,24,42,57.14,270,2,2,72.5,8,62,6.43,5.24,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,2,1,0,0,0,0,68,100%,0,0%,0,0%,,Carson Wentz,WentCa00
69,66,2020,2020-09-20,2,2,27.265,PHI,,LAR,L 19-37,*,26,43,60.47,242,0,2,56.5,0,0,5.63,3.53,2,7,3.50,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,71,100%,0,0%,0,0%,,Carson Wentz,WentCa00
70,67,2020,2020-09-27,3,3,27.272,PHI,,CIN,T 23-23,*,29,47,61.70,225,1,2,62.8,3,19,4.79,3.30,9,65,7.22,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,0,0,91,100%,0,0%,0,0%,,Carson Wentz,WentCa00
71,68,2020,2020-10-04,4,4,27.279,PHI,@,SFO,W 25-20,*,18,28,64.29,193,1,1,81.4,3,19,6.89,6.00,7,37,5.29,1,0,0,0,,0,0.0%,,,1,6,1,0,0,1,-17,0,62,100%,0,0%,0,0%,,Carson Wentz,WentCa00
72,69,2020,2020-10-11,5,5,27.286,PHI,@,PIT,L 29-38,*,20,35,57.14,258,2,2,75.7,5,34,7.37,5.94,4,11,2.75,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,,Carson Wentz,WentCa00
73,70,2020,2020-10-18,6,6,27.293,PHI,,BAL,L 28-30,*,21,40,52.50,213,2,0,84.7,6,43,5.33,6.33,5,49,9.80,1,0,0,0,,0,0.0%,,,1,6,1,1,0,0,0,0,72,100%,0,0%,0,0%,,Carson Wentz,WentCa00
74,71,2020,2020-10-22,7,7,27.297,PHI,,NYG,W 22-21,*,25,43,58.14,359,2,1,91.1,3,13,8.35,8.23,7,14,2.00,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,81,100%,0,0%,0,0%,,Carson Wentz,WentCa00
