,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Unnamed: 36_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 54_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
131,125,2020,2020-12-13,13,14,32.139,TEN,@,JAX,W 31-10,*,19,24,79.17,212,2,0,131.2,1,7,8.83,10.50,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,91%,0,0%,0,0%,,Ryan Tannehill,TannRy00
132,126,2020,2020-12-20,14,15,32.146,TEN,,DET,W 46-25,*,21,27,77.78,273,3,0,145.8,1,5,10.11,12.33,3,21,7.00,2,0,0,0,,0,0.0%,,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,65,96%,0,0%,0,0%,,Ryan Tannehill,TannRy00
133,127,2020,2020-12-27,15,16,32.153,TEN,@,GNB,L 14-40,*,11,24,45.83,121,1,2,40.5,2,17,5.04,2.13,3,55,18.33,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,1,0,0,1,0,0,52,95%,0,0%,0,0%,,Ryan Tannehill,TannRy00
134,128,2020,2021-01-03,16,17,32.160,TEN,@,HOU,W 41-38,*,18,27,66.67,216,1,0,103.3,2,12,8.00,8.74,7,38,5.43,2,0,0,0,,0,0.0%,,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
135,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Ryan Tannehill,TannRy00
136,129,2021,2021-09-12,1,1,33.047,TEN,,ARI,L 13-38,*,21,35,60.00,212,1,1,74.9,6,56,6.06,5.34,2,17,8.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,2,2,0,0,0,0,64,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
137,130,2021,2021-09-19,2,2,33.054,TEN,@,SEA,W 33-30,*,27,40,67.50,347,0,0,94.5,3,27,8.68,8.68,4,27,6.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,88,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
138,131,2021,2021-09-26,3,3,33.061,TEN,,IND,W 25-16,*,18,27,66.67,197,3,2,94.2,1,9,7.30,6.19,5,56,11.20,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
139,132,2021,2021-10-03,4,4,33.068,TEN,@,NYJ,L 24-27,*,30,49,61.22,298,1,0,85.2,7,45,6.08,6.49,3,9,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,100,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
140,133,2021,2021-10-10,5,5,33.075,TEN,@,JAX,W 37-19,*,14,22,63.64,197,1,0,107.6,3,13,8.95,9.86,3,21,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
141,134,2021,2021-10-18,6,6,33.083,TEN,,BUF,W 34-31,*,18,29,62.07,216,0,1,70.5,0,0,7.45,5.90,2,3,1.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,53,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
142,135,2021,2021-10-24,7,7,33.089,TEN,,KAN,W 27-3,*,21,27,77.78,270,1,1,105.2,1,9,10.00,9.07,2,6,3.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,67,99%,0,0%,0,0%,,Ryan Tannehill,TannRy00
143,136,2021,2021-10-31,8,8,33.096,TEN,@,IND,W 34-31,*,23,33,69.70,265,3,2,98.7,3,18,8.03,7.12,2,26,13.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,72,99%,0,0%,0,0%,,Ryan Tannehill,TannRy00
144,137,2021,2021-11-07,9,9,33.103,TEN,@,LAR,W 28-16,*,19,27,70.37,143,1,1,79.7,3,18,5.30,4.37,2,3,1.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,57,98%,0,0%,0,0%,,Ryan Tannehill,TannRy00
145,138,2021,2021-11-14,10,10,33.110,TEN,,NOR,W 23-21,*,19,27,70.37,213,1,0,105.9,2,15,7.89,8.63,5,1,0.20,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,1,0,0,0,6,0,60,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
146,139,2021,2021-11-21,11,11,33.117,TEN,,HOU,L 13-22,*,35,52,67.31,323,1,4,58.4,2,6,6.21,3.13,2,3,1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0,1,0,0,2,0,0,0,-2,0,81,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
147,140,2021,2021-11-28,12,12,33.124,TEN,@,NWE,L 13-36,*,11,21,52.38,93,1,1,60.2,2,8,4.43,3.24,5,24,4.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,56,89%,0,0%,0,0%,,Ryan Tannehill,TannRy00
148,141,2021,2021-12-12,13,14,33.138,TEN,,JAX,W 20-0,*,20,31,64.52,191,0,0,81.5,4,30,6.16,6.16,4,29,7.25,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,68,96%,0,0%,0,0%,,Ryan Tannehill,TannRy00
149,142,2021,2021-12-19,14,15,33.145,TEN,@,PIT,L 13-19,*,23,32,71.88,153,0,1,68.9,4,36,4.78,3.38,5,18,3.60,1,0,0,0,,0,0.0%,,,1,6,0.0,0,1,1,0,0,2,1,0,0,1,0,80,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
150,143,2021,2021-12-23,15,16,33.149,TEN,,SFO,W 20-17,*,22,29,75.86,209,1,0,106.8,4,21,7.21,7.90,3,22,7.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
151,144,2021,2022-01-02,16,17,33.159,TEN,,MIA,W 34-3,*,13,18,72.22,120,2,0,127.1,1,10,6.67,8.89,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,0,-4,0,60,95%,0,0%,0,0%,,Ryan Tannehill,TannRy00
152,145,2021,2022-01-09,17,18,33.166,TEN,@,HOU,W 28-25,*,23,32,71.88,287,4,0,138.9,1,6,8.97,11.47,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
153,,,133 Games,,,,,,,73-60-0,,2702,4209,64.20,30729,199,102,91.7,350,2597,7.30,7.16,389,1931,4.96,24,4,4,8,2.00,1,100.0%,2.00,3,25,156,0.0,1,1,2,0,0,73,29,0,21,-92,0,,,,,,,,Ryan Tannehill,TannRy00
