,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck,,
58,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck,Steve Spurrier,SpurSt00
59,55,1972,1972-09-17,1,1,27.150,SFO,,SDG,W 34-3,,2,6,33.33,32,0,1,12.5,,,5.33,-2.17,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
60,56,1972,1972-09-24,2,2,27.157,SFO,@,BUF,L 20-27,,10,25,40.00,171,1,2,43.9,1,15,6.84,4.04,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
61,57,1972,1972-10-01,3,3,27.164,SFO,@,NOR,W 37-2,,1,2,50.00,29,0,0,95.8,1,8,14.50,14.50,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
62,58,1972,1972-10-15,5,5,27.178,SFO,,NYG,L 17-23,,2,3,66.67,17,0,1,41.7,,,5.67,-9.33,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
63,59,1972,1972-10-22,6,6,27.185,SFO,,NOR,T 20-20,*,19,35,54.29,286,2,3,64.7,2,12,8.17,5.46,2,15,7.50,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
64,60,1972,1972-10-29,7,7,27.192,SFO,@,ATL,W 49-14,*,8,18,44.44,159,3,1,92.4,,,8.83,9.67,2,14,7.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
65,61,1972,1972-11-05,8,8,27.199,SFO,@,GNB,L 24-34,*,19,37,51.35,315,2,1,87.1,1,9,8.51,8.38,2,1,0.50,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
66,62,1972,1972-11-12,9,9,27.206,SFO,,BAL,W 24-21,*,10,14,71.43,110,2,1,104.2,1,5,7.86,7.50,2,4,2.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
67,63,1972,1972-11-19,10,10,27.213,SFO,@,CHI,W 34-21,*,17,27,62.96,275,5,0,136.6,1,9,10.19,13.89,1,8,8.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
68,64,1972,1972-11-23,11,11,27.217,SFO,@,DAL,W 31-10,*,16,24,66.67,177,1,0,102.3,2,20,7.38,8.21,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
69,65,1972,1972-12-04,12,12,27.228,SFO,,RAM,L 16-26,*,27,46,58.70,257,2,3,61.6,1,11,5.59,3.52,1,3,3.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
