,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 48_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
64,62,2006,2006-12-16,14,15,26.239,DAL,@,ATL,W 38-28,*,22,29,75.86,278,2,1,113.9,3,20,9.59,9.41,3,-1,-0.33,0,0,0,0,,0,0.0%,,,0,0,2,0,0,1,-12,0,,,,,,,,Tony Romo,RomoTo00
65,63,2006,2006-12-25,15,16,26.248,DAL,,PHI,L 7-23,*,14,29,48.28,142,1,2,45.5,3,24,4.90,2.48,3,42,14.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,1,0,0,,,,,,,,Tony Romo,RomoTo00
66,64,2006,2006-12-31,16,17,26.254,DAL,,DET,L 31-39,*,23,32,71.88,321,2,1,111.6,4,14,10.03,9.88,4,16,4.00,0,0,0,0,,0,0.0%,,,0,0,4,2,0,1,0,0,,,,,,,,Tony Romo,RomoTo00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Tony Romo,RomoTo00
68,65,2007,2007-09-09,1,1,27.141,DAL,,NYG,W 45-35,*,15,24,62.50,345,4,1,128.5,1,9,14.38,15.83,3,11,3.67,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
69,66,2007,2007-09-16,2,2,27.148,DAL,@,MIA,W 37-20,*,14,29,48.28,186,2,0,92.0,1,0,6.41,7.79,4,36,9.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
70,67,2007,2007-09-23,3,3,27.155,DAL,@,CHI,W 34-10,*,22,35,62.86,329,2,1,100.8,3,29,9.40,9.26,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
71,68,2007,2007-09-30,4,4,27.162,DAL,,STL,W 35-7,*,21,33,63.64,339,3,1,115.6,1,8,10.27,10.73,3,24,8.00,1,0,0,0,,0,0.0%,,,1,6,0,,0,1,0,0,,,,,,,,Tony Romo,RomoTo00
72,69,2007,2007-10-08,5,5,27.170,DAL,@,BUF,W 25-24,*,29,50,58.00,309,2,5,49.9,0,0,6.18,2.48,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
73,70,2007,2007-10-14,6,6,27.176,DAL,,NWE,L 27-48,*,18,29,62.07,199,2,1,91.0,2,13,6.86,6.69,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
74,71,2007,2007-10-21,7,7,27.183,DAL,,MIN,W 24-14,*,31,39,79.49,277,1,0,104.8,3,24,7.10,7.62,1,4,4.00,0,0,0,0,,0,0.0%,,,0,0,2,1,0,1,0,0,,,,,,,,Tony Romo,RomoTo00
75,72,2007,2007-11-04,8,9,27.197,DAL,@,PHI,W 38-17,*,20,25,80.00,324,3,1,141.7,0,0,12.96,13.56,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
76,73,2007,2007-11-11,9,10,27.204,DAL,@,NYG,W 31-20,*,20,28,71.43,247,4,1,123.1,1,4,8.82,10.07,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
77,74,2007,2007-11-18,10,11,27.211,DAL,,WAS,W 28-23,*,22,32,68.75,293,4,1,124.1,1,6,9.16,10.25,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,2,-3,0,,,,,,,,Tony Romo,RomoTo00
78,75,2007,2007-11-22,11,12,27.215,DAL,,NYJ,W 34-3,*,21,28,75.00,195,2,1,102.5,3,25,6.96,6.79,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
79,76,2007,2007-11-29,12,13,27.222,DAL,,GNB,W 37-27,*,19,30,63.33,309,4,1,123.5,0,0,10.30,11.47,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
80,77,2007,2007-12-09,13,14,27.232,DAL,@,DET,W 28-27,*,35,44,79.55,302,2,0,110.4,3,21,6.86,7.77,1,15,15.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
81,78,2007,2007-12-16,14,15,27.239,DAL,,PHI,L 6-10,*,13,36,36.11,214,0,3,22.2,4,27,5.94,2.19,2,15,7.50,0,0,0,0,,0,0.0%,,,0,0,2,0,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
82,79,2007,2007-12-22,15,16,27.245,DAL,@,CAR,W 20-13,*,28,42,66.67,257,1,1,81.2,0,0,6.12,5.52,6,13,2.17,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,-1,0,,,,,,,,Tony Romo,RomoTo00
83,80,2007,2007-12-30,16,17,27.253,DAL,@,WAS,L 6-27,*,7,16,43.75,86,0,1,34.9,1,10,5.38,2.56,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
84,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Tony Romo,RomoTo00
85,81,2008,2008-09-07,1,1,28.139,DAL,@,CLE,W 28-10,*,24,32,75.00,320,1,1,103.6,0,0,10.00,9.22,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
86,82,2008,2008-09-15,2,2,28.147,DAL,,PHI,W 41-37,*,21,30,70.00,312,3,1,123.2,0,0,10.40,10.90,3,-5,-1.67,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
87,83,2008,2008-09-21,3,3,28.153,DAL,@,GNB,W 27-16,*,17,30,56.67,260,1,1,82.6,3,24,8.67,7.83,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
88,84,2008,2008-09-28,4,4,28.160,DAL,,WAS,L 24-26,*,28,47,59.57,300,3,1,90.7,0,0,6.38,6.70,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
89,85,2008,2008-10-05,5,5,28.167,DAL,,CIN,W 31-22,*,14,23,60.87,176,3,1,106.2,1,1,7.65,8.30,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
90,86,2008,2008-10-12,6,6,28.174,DAL,@,ARI,L 24-30,*,24,38,63.16,321,3,0,116.2,3,20,8.45,10.03,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,3,1,0,2,-16,0,,,,,,,,Tony Romo,RomoTo00
91,87,2008,2008-10-19,7,7,,DAL,@,STL,L 14-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tony Romo,RomoTo00
92,88,2008,2008-10-26,8,8,,DAL,,TAM,W 13-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tony Romo,RomoTo00
93,89,2008,2008-11-02,9,9,,DAL,@,NYG,L 14-35,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tony Romo,RomoTo00
94,90,2008,2008-11-16,10,11,28.209,DAL,@,WAS,W 14-10,*,19,27,70.37,198,1,2,72.8,0,0,7.33,4.74,2,-3,-1.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
95,91,2008,2008-11-23,11,12,28.216,DAL,,SFO,W 35-22,*,23,39,58.97,341,3,0,113.3,1,7,8.74,10.28,4,-3,-0.75,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,-12,0,,,,,,,,Tony Romo,RomoTo00
96,92,2008,2008-11-27,12,13,28.220,DAL,,SEA,W 34-9,*,22,34,64.71,331,3,1,113.7,0,0,9.74,10.18,2,14,7.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
97,93,2008,2008-12-07,13,14,28.230,DAL,@,PIT,L 13-20,*,19,36,52.78,210,1,3,44.9,3,16,5.83,2.64,1,6,6.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
98,94,2008,2008-12-14,14,15,28.237,DAL,,NYG,W 20-8,*,20,30,66.67,244,2,0,113.7,4,23,8.13,9.47,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,2,0,0,1,0,0,,,,,,,,Tony Romo,RomoTo00
99,95,2008,2008-12-20,15,16,28.243,DAL,,BAL,L 24-33,*,24,45,53.33,252,2,2,66.2,2,17,5.60,4.49,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-1,0,,,,,,,,Tony Romo,RomoTo00
100,96,2008,2008-12-28,16,17,28.251,DAL,@,PHI,L 6-44,*,21,39,53.85,183,0,1,55.8,3,15,4.69,3.54,2,11,5.50,0,0,0,0,,0,0.0%,,,0,0,2,2,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
101,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Tony Romo,RomoTo00
102,97,2009,2009-09-13,1,1,29.145,DAL,@,TAM,W 34-21,*,16,27,59.26,353,3,0,140.6,1,9,13.07,15.30,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
103,98,2009,2009-09-20,2,2,29.152,DAL,,NYG,L 31-33,*,13,29,44.83,127,1,3,29.6,0,0,4.38,0.41,1,3,3.00,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
104,99,2009,2009-09-28,3,3,29.160,DAL,,CAR,W 21-7,*,22,33,66.67,255,0,0,89.8,2,18,7.73,7.73,5,22,4.40,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
105,100,2009,2009-10-04,4,4,29.166,DAL,@,DEN,L 10-17,*,25,42,59.52,255,0,1,67.1,5,14,6.07,5.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,2,1,0,1,0,0,,,,,,,,Tony Romo,RomoTo00
106,101,2009,2009-10-11,5,5,29.173,DAL,@,KAN,W 26-20,*,20,34,58.82,351,2,0,113.7,1,3,10.32,11.50,3,5,1.67,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,-2,0,,,,,,,,Tony Romo,RomoTo00
107,102,2009,2009-10-25,6,7,29.187,DAL,,ATL,W 37-21,*,21,29,72.41,311,3,0,141.6,2,12,10.72,12.79,6,31,5.17,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
108,103,2009,2009-11-01,7,8,29.194,DAL,,SEA,W 38-17,*,21,36,58.33,256,3,0,108.1,2,7,7.11,8.78,1,10,10.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
109,104,2009,2009-11-08,8,9,29.201,DAL,@,PHI,W 20-16,*,21,34,61.76,307,1,1,88.7,4,25,9.03,8.29,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
110,105,2009,2009-11-15,9,10,29.208,DAL,@,GNB,L 7-17,*,24,39,61.54,251,1,1,78.0,5,34,6.44,5.79,3,16,5.33,0,0,0,0,,0,0.0%,,,0,0,2,1,0,1,-3,0,,,,,,,,Tony Romo,RomoTo00
111,106,2009,2009-11-22,10,11,29.215,DAL,,WAS,W 7-6,*,15,27,55.56,158,1,1,69.7,1,6,5.85,4.93,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
112,107,2009,2009-11-26,11,12,29.219,DAL,,OAK,W 24-7,*,18,29,62.07,309,2,0,121.2,2,10,10.66,12.03,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
113,108,2009,2009-12-06,12,13,29.229,DAL,@,NYG,L 24-31,*,41,55,74.55,392,3,0,112.1,2,13,7.13,8.22,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
114,109,2009,2009-12-13,13,14,29.236,DAL,,SDG,L 17-20,*,19,30,63.33,249,2,0,111.7,1,10,8.30,9.63,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
115,110,2009,2009-12-19,14,15,29.242,DAL,@,NOR,W 24-17,*,22,34,64.71,312,1,0,104.0,3,18,9.18,9.76,4,21,5.25,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
116,111,2009,2009-12-27,15,16,29.250,DAL,@,WAS,W 17-0,*,25,38,65.79,286,1,1,86.1,1,1,7.53,6.87,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
117,112,2009,2010-01-03,16,17,29.257,DAL,,PHI,W 24-0,*,24,34,70.59,311,2,1,106.4,2,16,9.15,9.00,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
118,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Tony Romo,RomoTo00
119,113,2010,2010-09-12,1,1,30.144,DAL,@,WAS,L 7-13,*,31,47,65.96,282,1,0,89.1,1,5,6.00,6.43,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
120,114,2010,2010-09-19,2,2,30.151,DAL,,CHI,L 20-27,*,34,51,66.67,374,1,2,78.4,0,0,7.33,5.96,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
121,115,2010,2010-09-26,3,3,30.158,DAL,@,HOU,W 27-13,*,23,30,76.67,284,2,0,127.6,0,0,9.47,10.80,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
122,116,2010,2010-10-10,4,5,30.172,DAL,,TEN,L 27-34,*,31,46,67.39,406,3,3,89.6,6,36,8.83,7.20,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
123,117,2010,2010-10-17,5,6,30.179,DAL,@,MIN,L 21-24,*,24,32,75.00,220,3,2,98.4,0,0,6.88,5.94,3,31,10.33,0,0,0,11,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
124,118,2010,2010-10-25,6,7,30.187,DAL,,NYG,L 35-41,*,5,7,71.43,39,1,0,124.4,0,0,5.57,8.43,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
125,119,2010,2010-10-31,7,8,,DAL,,JAX,L 17-35,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tony Romo,RomoTo00
126,120,2010,2010-11-07,8,9,,DAL,@,GNB,L 7-45,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tony Romo,RomoTo00
127,121,2010,2010-11-14,9,10,,DAL,@,NYG,W 33-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tony Romo,RomoTo00
128,122,2010,2010-11-21,10,11,,DAL,,DET,W 35-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tony Romo,RomoTo00
129,123,2010,2010-11-25,11,12,,DAL,,NOR,L 27-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tony Romo,RomoTo00
130,124,2010,2010-12-05,12,13,,DAL,@,IND,W 38-35,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tony Romo,RomoTo00
131,125,2010,2010-12-12,13,14,,DAL,,PHI,L 27-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tony Romo,RomoTo00
132,126,2010,2010-12-19,14,15,,DAL,,WAS,W 33-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tony Romo,RomoTo00
133,127,2010,2010-12-25,15,16,,DAL,@,ARI,L 26-27,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Tony Romo,RomoTo00
134,128,2010,2011-01-02,16,17,,DAL,@,PHI,W 14-13,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Tony Romo,RomoTo00
135,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Tony Romo,RomoTo00
136,129,2011,2011-09-11,1,1,31.143,DAL,@,NYJ,L 24-27,*,23,36,63.89,342,2,1,101.9,4,16,9.50,9.36,3,9,3.00,0,0,0,0,,0,0.0%,,,0,0,2,1,0,1,0,0,,,,,,,,Tony Romo,RomoTo00
137,130,2011,2011-09-18,2,2,31.150,DAL,@,SFO,W 27-24,*,20,33,60.61,345,2,0,116.4,1,5,10.45,11.67,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,0,0,1,0,0,,,,,,,,Tony Romo,RomoTo00
138,131,2011,2011-09-26,3,3,31.158,DAL,,WAS,W 18-16,*,22,36,61.11,255,0,1,70.9,1,5,7.08,5.83,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,1,0,0,4,0,0,,,,,,,,Tony Romo,RomoTo00
139,132,2011,2011-10-02,4,4,31.164,DAL,,DET,L 30-34,*,34,47,72.34,331,3,3,86.4,1,10,7.04,5.45,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
140,133,2011,2011-10-16,5,6,31.178,DAL,@,NWE,L 16-20,*,27,41,65.85,317,1,1,87.1,2,17,7.73,7.12,1,17,17.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
141,134,2011,2011-10-23,6,7,31.185,DAL,,STL,W 34-7,*,14,24,58.33,166,2,0,107.3,2,15,6.92,8.58,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
142,135,2011,2011-10-30,7,8,31.192,DAL,@,PHI,L 7-34,*,18,35,51.43,203,1,1,66.7,4,21,5.80,5.09,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
143,136,2011,2011-11-06,8,9,31.199,DAL,,SEA,W 23-13,*,19,31,61.29,279,2,0,112.2,0,0,9.00,10.29,3,13,4.33,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
144,137,2011,2011-11-13,9,10,31.206,DAL,,BUF,W 44-7,*,23,26,88.46,270,3,0,148.4,0,0,10.38,12.69,2,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
145,138,2011,2011-11-20,10,11,31.213,DAL,@,WAS,W 27-24,*,23,37,62.16,292,3,0,113.8,4,28,7.89,9.51,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
146,139,2011,2011-11-24,11,12,31.217,DAL,,MIA,W 20-19,*,22,34,64.71,226,2,2,78.8,1,8,6.65,5.18,1,-2,-2.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
147,140,2011,2011-12-04,12,13,31.227,DAL,@,ARI,L 13-19,*,28,42,66.67,299,1,0,95.2,5,38,7.12,7.60,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-3,0,,,,,,,,Tony Romo,RomoTo00
148,141,2011,2011-12-11,13,14,31.234,DAL,,NYG,L 34-37,*,21,31,67.74,321,4,0,141.3,3,16,10.35,12.94,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,,Tony Romo,RomoTo00
