,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
41,35,1954,1954-12-12,11,12,28.030,CLE,,PIT,W 42-7,,5,12,41.67,54,0,1,20.8,,5,4.50,0.75,1,-5,-5.00,0,0,0,George Ratterman,RattGe00
42,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,George Ratterman,RattGe00
43,36,1955,1955-09-25,1,1,28.317,CLE,,WAS,L 17-27,,12,18,66.67,159,2,0,131.5,,11,8.83,11.06,3,4,1.33,0,0,0,George Ratterman,RattGe00
44,37,1955,1955-10-02,2,2,28.324,CLE,@,SFO,W 38-3,,1,1,100.00,32,0,0,118.7,,,32.00,32.00,,,,,0,0,George Ratterman,RattGe00
45,38,1955,1955-10-16,4,4,28.338,CLE,@,WAS,W 24-14,,0,1,0.00,0,0,0,39.6,,,0.00,0.00,,,,,0,0,George Ratterman,RattGe00
46,39,1955,1955-10-23,5,5,28.345,CLE,,GNB,W 41-10,,3,3,100.00,84,2,0,158.3,,,28.00,41.33,,,,,0,0,George Ratterman,RattGe00
47,40,1955,1955-11-06,7,7,28.359,CLE,,NYG,W 24-14,,10,15,66.67,163,2,2,102.9,,,10.87,7.53,3,4,1.33,1,1,6,George Ratterman,RattGe00
48,41,1955,1955-11-13,8,8,29.001,CLE,@,PHI,L 17-33,,1,3,33.33,5,0,1,2.8,,5,1.67,-13.33,,,,,0,0,George Ratterman,RattGe00
49,42,1955,1955-11-20,9,9,29.008,CLE,,PIT,W 41-14,,2,2,100.00,41,0,0,118.7,,,20.50,20.50,,,,,0,0,George Ratterman,RattGe00
50,43,1955,1955-12-04,11,11,29.022,CLE,@,PIT,W 30-7,,3,4,75.00,20,0,0,85.4,,18,5.00,5.00,,,,,0,0,George Ratterman,RattGe00
51,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,George Ratterman,RattGe00
52,44,1956,1956-09-30,1,1,29.323,CLE,@,CRD,L 7-9,*,6,12,50.00,89,1,2,62.8,,17,7.42,1.58,2,0,0.00,0,0,0,George Ratterman,RattGe00
53,45,1956,1956-10-06,2,2,29.329,CLE,@,PIT,W 14-10,*,14,17,82.35,122,0,0,96.6,,,7.18,7.18,4,8,2.00,1,1,6,George Ratterman,RattGe00
54,46,1956,1956-10-14,3,3,29.337,CLE,,NYG,L 9-21,*,17,25,68.00,156,0,1,68.1,,62,6.24,4.44,3,10,3.33,0,0,0,George Ratterman,RattGe00
55,47,1956,1956-10-21,4,4,29.344,CLE,@,WAS,L 9-20,*,2,3,66.67,31,0,0,100.7,,,10.33,10.33,1,1,1.00,0,0,0,George Ratterman,RattGe00
56,,,47 Games,,,,,,,31-15-1,,352,658,53.50,5202,46,48,72.5,,278,7.91,6.02,38,31,0.82,6,6,36,George Ratterman,RattGe00
