,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 42_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
0,1,1985,1985-11-24,12,12,24.044,TAM,,DET,W 19-16,*,16,27,59.26,167,0,0,77.2,6,48,6.19,6.19,10,60,6.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
1,2,1985,1985-12-01,13,13,24.051,TAM,@,GNB,L 0-21,*,8,17,47.06,53,0,1,29.8,5,42,3.12,0.47,7,31,4.43,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
2,3,1985,1985-12-08,14,14,24.058,TAM,@,MIN,L 7-26,*,13,32,40.63,187,1,3,31.6,3,11,5.84,2.25,8,53,6.63,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
3,4,1985,1985-12-15,15,15,24.065,TAM,,IND,L 23-31,*,14,25,56.00,251,1,2,70.6,2,21,10.04,7.24,8,49,6.13,1,,0,0,,0,,,,1,6,0,,0,0,0,0,,Steve Young,YounSt00
4,5,1985,1985-12-22,16,16,24.072,TAM,,GNB,L 17-20,*,21,37,56.76,277,1,2,67.1,5,36,7.49,5.59,7,40,5.71,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
5,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Young,YounSt00
6,6,1986,1986-09-21,3,3,24.345,TAM,@,DET,W 24-20,*,6,15,40.00,39,0,0,47.9,1,15,2.60,2.60,5,24,4.80,1,,0,0,,0,,,,1,6,0,,0,0,0,0,,Steve Young,YounSt00
7,7,1986,1986-09-28,4,4,24.352,TAM,,ATL,L 20-23,*,12,21,57.14,160,1,1,77.5,1,13,7.62,6.43,7,68,9.71,1,,0,0,,0,,,,1,6,0,,0,0,0,0,,Steve Young,YounSt00
8,8,1986,1986-10-05,5,5,24.359,TAM,@,RAM,L 20-26,*,8,20,40.00,83,0,0,52.7,4,23,4.15,4.15,8,37,4.63,1,,0,0,,0,,,,1,6,0,,0,0,0,0,,Steve Young,YounSt00
9,9,1986,1986-10-12,6,6,25.001,TAM,,STL,L 19-30,*,15,29,51.72,260,1,0,94.0,3,18,8.97,9.66,10,47,4.70,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
10,10,1986,1986-10-19,7,7,25.008,TAM,@,NOR,L 7-38,*,11,15,73.33,143,0,0,102.9,3,23,9.53,9.53,2,12,6.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
11,11,1986,1986-10-26,8,8,25.015,TAM,@,KAN,L 20-27,*,11,20,55.00,124,1,1,69.6,5,38,6.20,4.95,4,29,7.25,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
12,12,1986,1986-11-02,9,9,25.022,TAM,,BUF,W 34-28,*,14,24,58.33,193,0,0,84.2,3,22,8.04,8.04,7,32,4.57,2,,0,0,,0,,,,2,12,0,,0,0,0,0,,Steve Young,YounSt00
13,13,1986,1986-11-09,10,10,25.029,TAM,,CHI,L 3-23,*,22,43,51.16,220,0,1,56.3,5,32,5.12,4.07,4,23,5.75,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
14,14,1986,1986-11-16,11,11,25.036,TAM,@,GNB,L 7-31,*,20,35,57.14,234,1,2,63.3,6,34,6.69,4.69,6,33,5.50,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
15,15,1986,1986-11-23,12,12,25.043,TAM,,DET,L 17-38,*,23,32,71.88,218,2,2,85.2,4,25,6.81,5.25,8,53,6.63,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
16,16,1986,1986-11-30,13,13,25.050,TAM,@,MIN,L 13-45,*,14,23,60.87,113,0,1,55.2,2,12,4.91,2.96,5,35,7.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
17,17,1986,1986-12-07,14,14,25.057,TAM,@,CHI,L 14-48,*,16,32,50.00,234,1,2,58.6,3,13,7.31,5.13,4,11,2.75,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
18,18,1986,1986-12-14,15,15,25.064,TAM,,GNB,L 7-21,*,10,20,50.00,104,0,1,44.6,7,58,5.20,2.95,3,19,6.33,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
19,19,1986,1986-12-21,16,16,25.071,TAM,@,STL,L 17-21,*,13,34,38.24,157,1,2,38.5,0,0,4.62,2.56,1,2,2.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
20,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Young,YounSt00
21,20,1987,1987-10-25,6,7,26.014,SFO,@,NOR,W 24-22,,0,0,,0,0,0,,1,9,,,0,0,,0,,0,0,,0,,,,0,0,,,,,,,,Steve Young,YounSt00
22,21,1987,1987-11-01,7,8,26.021,SFO,@,RAM,W 31-10,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
23,22,1987,1987-11-08,8,9,26.028,SFO,,HOU,W 27-20,,0,0,,0,0,0,,0,,,,1,15,15.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
24,23,1987,1987-11-15,9,10,26.035,SFO,,NOR,L 24-26,*,5,6,83.33,80,1,0,158.3,1,6,13.33,16.67,4,24,6.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
25,24,1987,1987-11-29,11,12,26.049,SFO,,CLE,W 38-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,-3,-1.50,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
26,25,1987,1987-12-14,13,14,26.064,SFO,,CHI,W 41-0,,9,19,47.37,100,4,0,103.1,0,0,5.26,9.47,8,43,5.38,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
27,26,1987,1987-12-20,14,15,26.070,SFO,,ATL,W 35-7,*,13,30,43.33,216,2,0,90.4,1,10,7.20,8.53,6,83,13.83,1,,0,0,,0,,,,1,6,0,,0,0,0,0,,Steve Young,YounSt00
28,27,1987,1987-12-27,15,16,26.077,SFO,,RAM,W 48-0,*,10,13,76.92,174,3,0,157.9,0,0,13.38,18.00,4,29,7.25,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
29,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Young,YounSt00
30,28,1988,1988-09-04,1,1,26.329,SFO,@,NOR,W 34-33,,1,3,33.33,4,0,0,42.4,0,0,1.33,1.33,1,-2,-2.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
31,29,1988,1988-09-11,2,2,26.336,SFO,@,NYG,W 20-17,*,11,18,61.11,115,0,0,79.6,3,14,6.39,6.39,5,48,9.60,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
32,30,1988,1988-09-25,4,4,26.350,SFO,@,SEA,W 38-7,,4,6,66.67,49,1,0,131.2,0,0,8.17,11.50,1,-1,-1.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
33,31,1988,1988-10-09,6,6,26.364,SFO,,DEN,L 13-16,,0,3,0.00,0,0,2,0.0,0,0,0.00,-30.00,3,8,2.67,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
34,32,1988,1988-10-16,7,7,27.005,SFO,@,RAM,W 24-21,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,0,0.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
35,33,1988,1988-10-24,8,8,27.013,SFO,@,CHI,L 9-10,,1,1,100.00,1,0,0,79.2,0,0,1.00,1.00,2,3,1.50,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
36,34,1988,1988-10-30,9,9,27.019,SFO,,MIN,W 24-21,*,14,25,56.00,232,1,0,100.7,4,23,9.28,10.08,7,72,10.29,1,,0,0,,0,,,,1,6,0,,0,0,0,0,,Steve Young,YounSt00
37,35,1988,1988-11-06,10,10,27.026,SFO,@,PHO,L 23-24,*,14,27,51.85,145,1,0,80.0,4,28,5.37,6.11,3,26,8.67,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
38,36,1988,1988-11-21,12,12,27.041,SFO,,WAS,W 37-21,,0,2,0.00,0,0,1,0.0,1,5,0.00,-22.50,1,12,12.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
39,37,1988,1988-11-27,13,13,27.047,SFO,@,SDG,W 48-10,,2,3,66.67,14,0,0,77.1,0,0,4.67,4.67,2,9,4.50,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
40,38,1988,1988-12-18,16,16,27.068,SFO,,RAM,L 16-38,,7,11,63.64,120,0,0,100.6,1,5,10.91,10.91,1,9,9.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
41,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Young,YounSt00
42,39,1989,1989-10-08,5,5,27.362,SFO,@,NOR,W 24-20,,0,0,,0,0,0,,0,,,,3,-4,-1.33,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
43,40,1989,1989-10-15,6,6,28.004,SFO,@,DAL,W 31-14,*,13,18,72.22,174,2,1,116.4,1,2,9.67,9.39,11,79,7.18,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
44,41,1989,1989-10-22,7,7,28.011,SFO,,NWE,W 37-20,,11,12,91.67,188,3,0,158.3,2,13,15.67,20.67,3,17,5.67,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
45,42,1989,1989-10-29,8,8,28.018,SFO,@,NYJ,W 23-10,*,13,20,65.00,182,1,0,110.8,1,4,9.10,10.10,5,12,2.40,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
46,43,1989,1989-11-12,10,10,28.032,SFO,,ATL,W 45-3,,1,1,100.00,16,0,0,118.7,0,0,16.00,16.00,3,2,0.67,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
47,44,1989,1989-11-19,11,11,28.039,SFO,,GNB,L 17-21,,0,0,,0,0,0,,1,7,,,0,0,,0,,0,0,,0,,,,0,0,,,,,,,,Steve Young,YounSt00
48,45,1989,1989-11-27,12,12,28.047,SFO,,NYG,W 34-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,1,1.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
49,46,1989,1989-12-03,13,13,28.053,SFO,@,ATL,W 23-10,,11,12,91.67,175,1,0,146.5,2,17,14.58,16.25,5,8,1.60,1,,0,0,,0,,,,1,6,0,,0,0,0,0,,Steve Young,YounSt00
50,47,1989,1989-12-17,15,15,28.067,SFO,,BUF,W 21-10,*,9,19,47.37,166,1,2,55.9,4,34,8.74,5.05,4,0,0.00,1,,0,0,,0,,,,1,6,0,,0,0,0,0,,Steve Young,YounSt00
51,48,1989,1989-12-24,16,16,28.074,SFO,,CHI,W 26-0,,6,9,66.67,100,0,0,103.9,1,7,11.11,11.11,3,11,3.67,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
52,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Young,YounSt00
53,49,1990,1990-10-21,6,7,29.010,SFO,,PIT,W 27-7,,0,0,,0,0,0,,0,,,,1,-2,-2.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
54,50,1990,1990-10-28,7,8,29.017,SFO,,CLE,W 20-17,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,0,0,0,,,0,0,0,,Steve Young,YounSt00
55,51,1990,1990-11-11,9,10,29.031,SFO,@,DAL,W 24-6,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,,0,0,0,,,0,0,0,,Steve Young,YounSt00
56,52,1990,1990-11-18,10,11,29.038,SFO,,TAM,W 31-7,,1,1,100.00,14,0,0,118.7,0,0,14.00,14.00,0,0,,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
57,53,1990,1990-12-23,15,16,29.073,SFO,,NOR,L 10-13,*,22,37,59.46,208,0,0,75.1,4,33,5.62,5.62,8,102,12.75,0,,0,0,,0,,,,0,0,1,,0,0,0,0,,Steve Young,YounSt00
58,54,1990,1990-12-30,16,17,29.080,SFO,@,MIN,W 20-17,,15,24,62.50,205,2,0,117.5,4,8,8.54,10.21,6,59,9.83,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
59,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Young,YounSt00
60,55,1991,1991-09-02,1,1,29.326,SFO,@,NYG,L 14-16,*,12,22,54.55,162,1,1,74.4,1,10,7.36,6.23,7,45,6.43,1,,0,0,,0,,,,1,6,2,,0,1,-6,0,,Steve Young,YounSt00
61,56,1991,1991-09-08,2,2,29.332,SFO,,SDG,W 34-14,*,26,36,72.22,348,3,0,130.3,1,4,9.67,11.33,5,30,6.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
62,57,1991,1991-09-15,3,3,29.339,SFO,@,MIN,L 14-17,*,19,27,70.37,275,2,1,112.4,2,10,10.19,10.00,5,35,7.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
63,58,1991,1991-09-22,4,4,29.346,SFO,,RAM,W 27-10,*,21,31,67.74,288,2,0,118.7,2,15,9.29,10.58,2,4,2.00,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
64,59,1991,1991-09-29,5,5,29.353,SFO,@,RAI,L 6-12,*,18,35,51.43,217,0,2,47.0,2,4,6.20,3.63,5,33,6.60,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
65,60,1991,1991-10-13,6,7,30.002,SFO,,ATL,L 34-39,*,22,38,57.89,348,2,3,73.1,1,5,9.16,6.66,11,68,6.18,2,,0,0,,0,,,,2,12,0,,0,0,0,0,,Steve Young,YounSt00
66,61,1991,1991-10-20,7,8,30.009,SFO,,DET,W 35-3,*,18,20,90.00,237,2,0,149.4,0,0,11.85,13.85,7,40,5.71,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
67,62,1991,1991-10-27,8,9,30.016,SFO,@,PHI,W 23-7,*,10,15,66.67,96,1,0,106.5,2,11,6.40,7.73,5,32,6.40,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
68,63,1991,1991-11-03,9,10,30.023,SFO,@,ATL,L 14-17,*,11,19,57.89,187,1,1,87.0,2,20,9.84,8.53,5,34,6.80,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
69,64,1991,1991-11-10,10,11,,SFO,@,NOR,L 3-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
70,65,1991,1991-11-17,11,12,,SFO,,PHO,W 14-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
71,66,1991,1991-11-25,12,13,,SFO,@,RAM,W 33-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
72,67,1991,1991-12-01,13,14,,SFO,,NOR,W 38-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Young,YounSt00
73,68,1991,1991-12-08,14,15,,SFO,@,SEA,W 24-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Steve Young,YounSt00
74,69,1991,1991-12-14,15,16,30.064,SFO,,KAN,W 28-14,,2,4,50.00,21,0,0,65.6,0,0,5.25,5.25,6,31,5.17,0,,0,0,,0,,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
75,70,1991,1991-12-23,16,17,30.073,SFO,,CHI,W 52-14,*,21,32,65.63,338,3,0,132.0,0,0,10.56,12.44,8,63,7.88,1,,0,0,,0,,,,1,6,1,,0,0,0,0,,Steve Young,YounSt00
76,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Young,YounSt00
77,71,1992,1992-09-06,1,1,30.331,SFO,@,NYG,W 31-14,*,4,6,66.67,27,1,0,116.0,1,2,4.50,7.83,1,3,3.00,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
78,72,1992,1992-09-13,2,2,30.338,SFO,,BUF,L 31-34,*,26,37,70.27,449,3,1,127.0,1,10,12.14,12.54,7,50,7.14,0,,0,0,,0,0.0%,,,0,0,2,,0,1,0,0,,Steve Young,YounSt00
79,73,1992,1992-09-20,3,3,30.345,SFO,@,NYJ,W 31-14,*,15,23,65.22,163,2,0,114.9,0,0,7.09,8.83,4,50,12.50,1,,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Steve Young,YounSt00
80,74,1992,1992-09-27,4,4,30.352,SFO,@,NOR,W 16-10,*,17,26,65.38,187,0,0,86.5,1,8,7.19,7.19,8,65,8.13,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
81,75,1992,1992-10-04,5,5,30.359,SFO,,RAM,W 27-24,*,20,29,68.97,247,0,1,80.7,2,9,8.52,6.97,3,60,20.00,2,,0,0,,0,0.0%,,,2,12,0,,0,0,0,0,,Steve Young,YounSt00
82,76,1992,1992-10-11,6,6,31.000,SFO,@,NWE,W 24-12,*,19,27,70.37,234,2,1,106.1,2,6,8.67,8.48,9,69,7.67,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
83,77,1992,1992-10-18,7,7,31.007,SFO,,ATL,W 56-17,*,18,28,64.29,399,3,1,128.6,0,0,14.25,14.79,2,28,14.00,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
84,78,1992,1992-11-01,8,9,31.021,SFO,@,PHO,L 14-24,*,6,8,75.00,76,0,0,104.2,1,17,9.50,9.50,0,0,,0,,0,0,,0,0.0%,,,0,0,1,,0,0,0,0,,Steve Young,YounSt00
85,79,1992,1992-11-09,9,10,31.029,SFO,@,ATL,W 41-3,*,12,18,66.67,143,3,0,130.3,2,5,7.94,11.28,7,39,5.57,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
86,80,1992,1992-11-15,10,11,31.035,SFO,,NOR,W 21-20,*,24,37,64.86,205,2,1,86.0,4,14,5.54,5.41,8,58,7.25,1,,0,0,,0,0.0%,,,1,6,1,,0,0,0,0,,Steve Young,YounSt00
87,81,1992,1992-11-22,11,12,31.042,SFO,@,RAM,W 27-10,*,14,26,53.85,167,1,0,86.5,3,14,6.42,7.19,3,16,5.33,0,,0,0,,0,0.0%,,,0,0,2,,0,1,0,0,,Steve Young,YounSt00
88,82,1992,1992-11-29,12,13,31.049,SFO,,PHI,W 20-14,*,24,35,68.57,342,2,0,119.0,2,13,9.77,10.91,6,26,4.33,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
89,83,1992,1992-12-06,13,14,31.056,SFO,,MIA,W 27-3,*,19,27,70.37,220,2,1,103.9,0,0,8.15,7.96,4,20,5.00,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
90,84,1992,1992-12-13,14,15,31.063,SFO,@,MIN,W 20-17,*,20,26,76.92,183,1,1,92.3,6,31,7.04,6.08,8,11,1.38,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
91,85,1992,1992-12-19,15,16,31.069,SFO,,TAM,W 21-14,*,18,31,58.06,270,3,0,119.0,3,15,8.71,10.65,6,42,7.00,0,,0,0,,0,0.0%,,,0,0,3,,0,1,-13,0,,Steve Young,YounSt00
92,86,1992,1992-12-28,16,17,31.078,SFO,,DET,W 24-6,*,12,18,66.67,153,0,0,93.1,1,8,8.50,8.50,0,0,,0,,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
93,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Young,YounSt00
