,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
49,46,1960,1960-10-02,2,2,27.148,BAL,,CHI,W 42-7,*,14,27,51.85,307,4,0,132.3,,17,11.37,14.33,1,5,5.00,0,,,,,0,0,Johnny Unitas,UnitJo00
50,47,1960,1960-10-09,3,3,27.155,BAL,@,GNB,L 21-35,*,16,31,51.61,216,1,4,45.3,4,27,6.97,1.81,6,85,14.17,0,,,,,0,0,Johnny Unitas,UnitJo00
51,48,1960,1960-10-16,4,4,27.162,BAL,,RAM,W 31-17,*,12,23,52.17,176,1,2,55.7,1,6,7.65,4.61,2,11,5.50,0,,,,,0,0,Johnny Unitas,UnitJo00
52,49,1960,1960-10-23,5,5,27.169,BAL,@,DET,L 17-30,*,20,40,50.00,253,2,2,65.9,1,6,6.33,5.08,4,20,5.00,0,,,,,0,0,Johnny Unitas,UnitJo00
53,50,1960,1960-10-30,6,6,27.176,BAL,@,DAL,W 45-7,*,8,16,50.00,270,4,0,135.4,2,15,16.88,21.88,1,17,17.00,0,,,,,0,0,Johnny Unitas,UnitJo00
54,51,1960,1960-11-06,7,7,27.183,BAL,,GNB,W 38-24,*,20,29,68.97,324,4,1,131.3,2,15,11.17,12.38,5,28,5.60,0,,,,,0,0,Johnny Unitas,UnitJo00
55,52,1960,1960-11-13,8,8,27.190,BAL,@,CHI,W 24-20,*,16,33,48.48,266,2,2,71.0,,44,8.06,6.55,6,6,1.00,0,,,,,0,0,Johnny Unitas,UnitJo00
56,53,1960,1960-11-27,9,10,27.204,BAL,,SFO,L 22-30,*,16,30,53.33,356,3,5,89.7,1,8,11.87,6.37,3,3,1.00,0,,,,,0,0,Johnny Unitas,UnitJo00
57,54,1960,1960-12-04,10,11,27.211,BAL,,DET,L 15-20,*,22,40,55.00,357,2,3,70.5,4,24,8.93,6.55,1,0,0.00,0,,,,,0,0,Johnny Unitas,UnitJo00
58,55,1960,1960-12-11,11,12,27.218,BAL,@,RAM,L 3-10,*,17,38,44.74,182,0,1,48.4,1,1,4.79,3.61,3,11,3.67,0,,,,,0,0,Johnny Unitas,UnitJo00
59,56,1960,1960-12-18,12,13,27.225,BAL,@,SFO,L 10-34,*,12,36,33.33,160,1,3,22.9,2,14,4.44,1.25,3,12,4.00,0,,,,,0,0,Johnny Unitas,UnitJo00
60,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Johnny Unitas,UnitJo00
