,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 40_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
52,50,2021,2021-09-19,2,2,24.255,BAL,,KAN,W 36-35,*,18,26,69.23,239,1,2,78.8,1,9,9.19,6.50,16,107,6.69,2,2,12,0,0,0,0,0,0,76,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
53,51,2021,2021-09-26,3,3,24.262,BAL,@,DET,W 19-17,*,16,31,51.61,287,1,1,81.0,4,16,9.26,8.45,7,58,8.29,0,0,0,1,0,0,1,5,0,58,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
54,52,2021,2021-10-03,4,4,24.269,BAL,@,DEN,W 23-7,*,22,37,59.46,316,1,0,96.2,3,12,8.54,9.08,7,28,4.00,0,0,0,0,0,0,0,0,0,73,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
55,53,2021,2021-10-11,5,5,24.277,BAL,,IND,W 31-25,*,37,43,86.05,442,4,0,140.5,2,5,10.28,12.14,14,62,4.43,0,0,0,1,1,0,0,0,0,73,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
56,54,2021,2021-10-17,6,6,24.283,BAL,,LAC,W 34-6,*,19,27,70.37,167,1,2,68.0,3,27,6.19,3.59,8,51,6.38,0,0,0,0,0,0,0,0,0,65,94%,0,0%,0,0%,,Lamar Jackson,JackLa00
57,55,2021,2021-10-24,7,7,24.290,BAL,,CIN,L 17-41,*,15,31,48.39,257,1,0,87.7,5,18,8.29,8.94,12,88,7.33,0,0,0,0,0,0,0,0,0,61,84%,0,0%,0,0%,,Lamar Jackson,JackLa00
58,56,2021,2021-11-07,8,9,24.304,BAL,,MIN,W 34-31,*,27,41,65.85,266,3,2,88.1,3,13,6.49,5.76,21,120,5.71,0,0,0,0,0,0,0,0,0,98,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
59,57,2021,2021-11-11,9,10,24.308,BAL,@,MIA,L 10-22,*,26,43,60.47,238,1,1,73.6,4,28,5.53,4.95,9,39,4.33,0,0,0,0,0,0,0,0,0,73,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
60,58,2021,2021-11-21,10,11,,BAL,@,CHI,W 16-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Lamar Jackson,JackLa00
61,59,2021,2021-11-28,11,12,24.325,BAL,,CLE,W 16-10,*,20,32,62.50,165,1,4,46.5,2,10,5.16,0.16,17,68,4.00,0,0,0,0,0,0,0,0,0,81,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
62,60,2021,2021-12-05,12,13,24.332,BAL,@,PIT,L 19-20,*,23,37,62.16,253,1,1,80.1,7,34,6.84,6.16,8,55,6.88,0,0,0,1,0,0,0,0,0,74,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
63,61,2021,2021-12-12,13,14,24.339,BAL,@,CLE,L 22-24,*,4,4,100.00,17,0,0,84.4,1,0,4.25,4.25,2,5,2.50,0,0,0,0,0,0,0,0,0,10,14%,0,0%,0,0%,,Lamar Jackson,JackLa00
64,62,2021,2021-12-19,14,15,,BAL,,GNB,L 30-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Lamar Jackson,JackLa00
65,63,2021,2021-12-26,15,16,,BAL,@,CIN,L 21-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Lamar Jackson,JackLa00
66,64,2021,2022-01-02,16,17,,BAL,,LAR,L 19-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Lamar Jackson,JackLa00
67,65,2021,2022-01-09,17,18,,BAL,,PIT,L 13-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Lamar Jackson,JackLa00
68,,,58 Games,,,,,,,41-17-0,,852,1329,64.11,9967,84,31,98.1,106,527,7.50,7.71,615,3673,5.97,21,21,126,37,13,0,15,-24,0,,,,,,,,Lamar Jackson,JackLa00
