,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
55,52,1989,1989-09-25,3,3,25.304,CLE,@,CIN,L 14-21,*,15,23,65.22,203,2,0,122.2,6,28,8.83,10.57,1,1,1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
56,53,1989,1989-10-01,4,4,25.310,CLE,,DEN,W 16-13,*,25,38,65.79,216,1,1,78.4,3,15,5.68,5.03,4,33,8.25,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
57,54,1989,1989-10-08,5,5,25.317,CLE,@,MIA,L 10-13,*,22,35,62.86,210,0,2,55.7,3,21,6.00,3.43,1,-1,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
58,55,1989,1989-10-15,6,6,25.324,CLE,,PIT,L 7-17,*,15,41,36.59,162,0,4,9.5,2,9,3.95,-0.44,1,9,9.00,0,,1,-7,-7.00,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
59,56,1989,1989-10-23,7,7,25.332,CLE,,CHI,W 27-7,*,22,29,75.86,281,2,0,128.7,2,8,9.69,11.07,1,1,1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
60,57,1989,1989-10-29,8,8,25.338,CLE,,HOU,W 28-17,*,14,19,73.68,262,2,2,111.1,2,14,13.79,11.16,4,0,0.00,1,,0,0,,0,,,1,6,0,,0,0,0,0,,Bernie Kosar,KosaBe00
61,58,1989,1989-11-05,9,9,25.345,CLE,@,TAM,W 42-31,*,18,22,81.82,164,3,0,137.3,1,7,7.45,10.18,5,-6,-1.20,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
62,59,1989,1989-11-12,10,10,25.352,CLE,@,SEA,W 17-7,*,16,27,59.26,173,1,0,90.5,4,35,6.41,7.15,1,-1,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
63,60,1989,1989-11-19,11,11,25.359,CLE,,KAN,T 10-10,*,21,42,50.00,198,0,1,53.5,3,15,4.71,3.64,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
64,61,1989,1989-11-23,12,12,25.363,CLE,@,DET,L 10-13,*,28,38,73.68,296,0,1,85.0,1,7,7.79,6.61,1,5,5.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
65,62,1989,1989-12-03,13,13,26.008,CLE,,CIN,L 0-21,*,15,30,50.00,130,0,1,47.9,0,0,4.33,2.83,1,0,0.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
66,63,1989,1989-12-10,14,14,26.015,CLE,@,IND,L 17-23,*,26,40,65.00,353,0,2,72.2,1,6,8.83,6.58,1,12,12.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
67,64,1989,1989-12-17,15,15,26.022,CLE,,MIN,W 23-17,*,17,38,44.74,254,2,0,84.8,3,12,6.68,7.74,3,6,2.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
68,65,1989,1989-12-23,16,16,26.028,CLE,@,HOU,W 24-20,*,18,36,50.00,228,2,0,88.7,1,9,6.33,7.44,3,7,2.33,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
69,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Bernie Kosar,KosaBe00
