,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 47_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
49,48,2017,2017-12-31,16,17,24.062,TEN,,JAX,W 15-10,*,12,21,57.14,134,1,0,92.2,3,18,6.38,7.33,10,60,6.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-7,0,65,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Marcus Mariota,MariMa01
51,49,2018,2018-09-09,1,1,24.314,TEN,@,MIA,L 20-27,*,9,16,56.25,103,0,2,36.2,0,0,6.44,0.81,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,36,52%,0,0%,0,0%,,Marcus Mariota,MariMa01
52,50,2018,2018-09-16,2,2,,TEN,,HOU,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Marcus Mariota,MariMa01
53,51,2018,2018-09-23,3,3,24.328,TEN,@,JAX,W 9-6,,12,18,66.67,100,0,0,80.8,1,8,5.56,5.56,7,51,7.29,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,53,85%,0,0%,0,0%,,Marcus Mariota,MariMa01
54,52,2018,2018-09-30,4,4,24.335,TEN,,PHI,W 26-23,*,30,43,69.77,344,2,1,99.4,3,17,8.00,7.88,10,46,4.60,1,0,0,0,,0,0.0%,,1,6,1,0,0,0,0,0,71,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
55,53,2018,2018-10-07,5,5,24.342,TEN,@,BUF,L 12-13,*,14,26,53.85,129,0,1,51.6,2,8,4.96,3.23,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,54,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
56,54,2018,2018-10-14,6,6,24.349,TEN,,BAL,L 0-21,*,10,15,66.67,117,0,0,90.1,11,66,7.80,7.80,2,25,12.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,44,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
57,55,2018,2018-10-21,7,7,24.356,TEN,@,LAC,L 19-20,*,24,32,75.00,237,1,1,92.8,2,11,7.41,6.63,7,38,5.43,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
58,56,2018,2018-11-05,8,9,25.006,TEN,@,DAL,W 28-14,*,21,29,72.41,240,2,0,119.9,4,25,8.28,9.66,10,32,3.20,1,0,0,0,,0,0.0%,,1,6,2,2,0,0,0,0,70,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
59,57,2018,2018-11-11,9,10,25.012,TEN,,NWE,W 34-10,*,16,24,66.67,228,2,0,125.0,2,14,9.50,11.17,2,21,10.50,0,1,1,21,21.00,0,100.0%,21.00,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
60,58,2018,2018-11-18,10,11,25.019,TEN,@,IND,L 10-38,*,10,13,76.92,85,0,1,61.4,4,19,6.54,3.08,4,17,4.25,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,35,56%,0,0%,0,0%,,Marcus Mariota,MariMa01
61,59,2018,2018-11-26,11,12,25.027,TEN,@,HOU,L 17-34,*,22,23,95.65,303,2,0,147.7,6,43,13.17,14.91,6,28,4.67,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,55,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
62,60,2018,2018-12-02,12,13,25.033,TEN,,NYJ,W 26-22,*,20,35,57.14,282,2,1,90.4,3,9,8.06,7.91,4,43,10.75,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,0,0,67,99%,0,0%,0,0%,,Marcus Mariota,MariMa01
63,61,2018,2018-12-06,13,14,25.037,TEN,,JAX,W 30-9,*,18,24,75.00,162,0,1,75.3,1,0,6.75,4.88,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
64,62,2018,2018-12-16,14,15,25.047,TEN,@,NYG,W 17-0,*,12,20,60.00,88,0,0,70.4,1,8,4.40,4.40,2,11,5.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,67,96%,0,0%,0,0%,,Marcus Mariota,MariMa01
65,63,2018,2018-12-22,15,16,25.053,TEN,,WAS,W 25-16,*,10,13,76.92,110,0,0,101.4,2,15,8.46,8.46,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,27,48%,0,0%,0,0%,,Marcus Mariota,MariMa01
66,64,2018,2018-12-30,16,17,,TEN,,IND,L 17-33,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Marcus Mariota,MariMa01
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Marcus Mariota,MariMa01
68,65,2019,2019-09-08,1,1,25.313,TEN,@,CLE,W 43-13,*,14,24,58.33,248,3,0,133.3,4,32,10.33,12.83,3,24,8.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,57,97%,0,0%,0,0%,,Marcus Mariota,MariMa01
69,66,2019,2019-09-15,2,2,25.320,TEN,,IND,L 17-19,*,19,28,67.86,154,1,0,93.5,4,35,5.50,6.21,5,32,6.40,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,59,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
