,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
77,70,1978,1978-11-05,10,10,31.108,SDG,,CIN,W 22-13,,,,,,,,,,,,,1,-3,-3.00,0,0,0,James Harris,HarrJa01
78,71,1978,1978-11-19,12,12,31.122,SDG,@,MIN,W 13-7,,4,4,100.00,32,0,0,100.0,,,8.00,8.00,2,-4,-2.00,0,0,0,James Harris,HarrJa01
79,72,1978,1978-11-26,13,13,31.129,SDG,@,KAN,L 0-23,*,15,41,36.59,164,0,5,9.7,,,4.00,-1.49,4,11,2.75,0,0,0,James Harris,HarrJa01
80,73,1978,1978-12-04,14,14,31.137,SDG,,CHI,W 40-7,,3,5,60.00,63,1,1,104.2,1,1,12.60,7.60,,,,,0,0,James Harris,HarrJa01
81,74,1978,1978-12-10,15,15,31.143,SDG,,SEA,W 37-10,,1,1,100.00,16,0,0,118.7,,,16.00,16.00,1,-3,-3.00,0,0,0,James Harris,HarrJa01
82,75,1978,1978-12-17,16,16,31.150,SDG,@,HOU,W 45-24,,0,1,0.00,0,0,0,39.6,,,0.00,0.00,,,,,0,0,James Harris,HarrJa01
83,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,James Harris,HarrJa01
84,76,1979,1979-09-02,1,1,32.044,SDG,@,SEA,W 33-16,,,,,,,,,,,,,1,-2,-2.00,0,0,0,James Harris,HarrJa01
85,77,1979,1979-09-09,2,2,32.051,SDG,,OAK,W 30-10,,,,,,,,,,,,,1,0,0.00,0,0,0,James Harris,HarrJa01
86,78,1979,1979-09-30,5,5,32.072,SDG,,SFO,W 31-9,,,,,,,,,,,,,,,,,0,0,James Harris,HarrJa01
87,79,1979,1979-10-21,8,8,32.093,SDG,@,RAM,W 40-16,,,,,,,,,,,,,2,-2,-1.00,0,0,0,James Harris,HarrJa01
88,80,1979,1979-10-25,9,9,32.097,SDG,@,OAK,L 22-45,,2,5,40.00,17,0,1,10.0,1,7,3.40,-5.60,1,12,12.00,0,0,0,James Harris,HarrJa01
89,81,1979,1979-11-18,12,12,32.121,SDG,,PIT,W 35-7,,,,,,,,,,,,,,,,,0,0,James Harris,HarrJa01
90,82,1979,1979-11-25,13,13,32.128,SDG,,KAN,W 28-7,,,,,,,,,,,,,,,,,0,0,James Harris,HarrJa01
91,83,1979,1979-12-09,15,15,32.142,SDG,@,NOR,W 35-0,,3,4,75.00,21,0,0,86.5,1,8,5.25,5.25,1,18,18.00,0,0,0,James Harris,HarrJa01
92,,,83 Games,,,,,,,51-32-0,,607,1149,52.83,8136,45,59,67.3,92,804,7.08,5.55,121,367,3.03,10,,60,James Harris,HarrJa01
