,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
60,58,1994,1994-11-13,10,11,,DET,,TAM,W 14-9,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Scott Mitchell,MitcSc00
61,59,1994,1994-11-20,11,12,,DET,@,CHI,L 10-20,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Scott Mitchell,MitcSc00
62,60,1994,1994-11-24,12,13,,DET,,BUF,W 35-21,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Scott Mitchell,MitcSc00
63,61,1994,1994-12-04,13,14,,DET,,GNB,W 34-31,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Scott Mitchell,MitcSc00
64,62,1994,1994-12-10,14,15,,DET,@,NYJ,W 18-7,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Scott Mitchell,MitcSc00
65,63,1994,1994-12-17,15,16,,DET,,MIN,W 41-19,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Scott Mitchell,MitcSc00
66,64,1994,1994-12-25,16,17,,DET,@,MIA,L 20-27,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Scott Mitchell,MitcSc00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Scott Mitchell,MitcSc00
68,65,1995,1995-09-03,1,1,27.244,DET,@,PIT,L 20-23,*,18,32,56.25,195,2,1,82.2,2,15,6.09,5.94,0,0,,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
69,66,1995,1995-09-10,2,2,27.251,DET,@,MIN,L 10-20,*,27,47,57.45,279,1,1,72.9,4,7,5.94,5.40,1,18,18.00,0,0,0,1,0,0,0,0,0,,Scott Mitchell,MitcSc00
70,67,1995,1995-09-17,3,3,27.258,DET,,ARI,L 17-20,*,17,26,65.38,217,1,0,104.2,2,19,8.35,9.12,3,8,2.67,0,0,0,0,1,0,0,0,0,,Scott Mitchell,MitcSc00
71,68,1995,1995-09-25,4,4,27.266,DET,,SFO,W 27-24,*,28,42,66.67,291,1,0,94.4,3,5,6.93,7.40,5,6,1.20,1,1,6,0,,0,0,0,0,,Scott Mitchell,MitcSc00
72,69,1995,1995-10-08,5,6,27.279,DET,,CLE,W 38-20,*,24,38,63.16,273,2,1,91.2,3,5,7.18,7.05,0,0,,0,0,0,2,0,0,0,0,0,,Scott Mitchell,MitcSc00
73,70,1995,1995-10-15,6,7,27.286,DET,@,GNB,L 21-30,*,17,41,41.46,205,3,1,71.7,0,0,5.00,5.37,2,5,2.50,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
74,71,1995,1995-10-22,7,8,27.293,DET,@,WAS,L 30-36,*,30,50,60.00,327,3,1,91.0,2,5,6.54,6.84,2,7,3.50,0,0,0,2,2,0,0,0,0,,Scott Mitchell,MitcSc00
75,72,1995,1995-10-29,8,9,27.300,DET,,GNB,W 24-16,*,15,23,65.22,249,3,0,141.1,2,11,10.83,13.43,3,2,0.67,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
76,73,1995,1995-11-05,9,10,27.307,DET,@,ATL,L 22-34,*,23,50,46.00,321,2,2,63.8,1,7,6.42,5.42,3,14,4.67,1,1,6,0,,0,0,0,0,,Scott Mitchell,MitcSc00
77,74,1995,1995-11-12,10,11,27.314,DET,,TAM,W 27-24,*,21,34,61.76,260,1,0,95.2,1,6,7.65,8.24,3,10,3.33,1,1,6,0,,0,0,0,0,,Scott Mitchell,MitcSc00
78,75,1995,1995-11-19,11,12,27.321,DET,@,CHI,W 24-17,*,9,12,75.00,123,0,1,72.6,0,0,10.25,6.50,4,14,3.50,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
79,76,1995,1995-11-23,12,13,27.325,DET,,MIN,W 44-38,*,30,45,66.67,410,4,1,116.0,3,15,9.11,9.89,1,1,1.00,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
80,77,1995,1995-12-04,13,14,27.336,DET,,CHI,W 27-7,*,26,38,68.42,320,3,0,120.5,1,10,8.42,10.00,1,1,1.00,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
81,78,1995,1995-12-10,14,15,27.342,DET,@,HOU,W 24-17,*,16,36,44.44,283,2,2,67.2,3,20,7.86,6.47,2,4,2.00,0,0,0,1,0,0,0,0,0,,Scott Mitchell,MitcSc00
82,79,1995,1995-12-17,15,16,27.349,DET,,JAX,W 44-0,*,19,28,67.86,233,2,0,117.1,2,3,8.32,9.75,3,12,4.00,0,0,0,1,0,0,0,0,0,,Scott Mitchell,MitcSc00
83,80,1995,1995-12-23,16,17,27.355,DET,@,TAM,W 37-10,*,26,41,63.41,352,2,1,96.8,2,17,8.59,8.46,3,2,0.67,1,1,6,1,0,0,1,0,0,,Scott Mitchell,MitcSc00
84,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Scott Mitchell,MitcSc00
85,81,1996,1996-09-01,1,1,28.243,DET,@,MIN,L 13-17,*,20,41,48.78,260,1,4,37.7,3,8,6.34,2.44,1,3,3.00,0,0,0,1,0,0,0,0,0,,Scott Mitchell,MitcSc00
86,82,1996,1996-09-08,2,2,28.250,DET,,TAM,W 21-6,*,14,27,51.85,131,1,0,77.9,3,17,4.85,5.59,4,1,0.25,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
87,83,1996,1996-09-15,3,3,28.257,DET,@,PHI,L 17-24,*,14,26,53.85,177,0,1,59.3,1,4,6.81,5.08,3,11,3.67,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
88,84,1996,1996-09-22,4,4,28.264,DET,,CHI,W 35-16,*,24,34,70.59,336,4,1,129.0,4,27,9.88,10.91,6,8,1.33,1,1,6,1,0,0,1,0,0,,Scott Mitchell,MitcSc00
89,85,1996,1996-09-29,5,5,28.271,DET,@,TAM,W 27-0,*,21,32,65.63,230,2,0,107.6,3,17,7.19,8.44,1,4,4.00,0,0,0,1,0,0,0,0,0,,Scott Mitchell,MitcSc00
90,86,1996,1996-10-06,6,6,28.278,DET,,ATL,W 28-24,*,20,37,54.05,276,3,0,105.2,2,14,7.46,9.08,6,9,1.50,1,1,6,0,,0,0,0,0,,Scott Mitchell,MitcSc00
91,87,1996,1996-10-13,7,7,28.285,DET,@,OAK,L 21-37,*,31,50,62.00,343,3,2,85.7,2,10,6.86,6.26,3,11,3.67,0,0,0,0,,0,1,0,0,,Scott Mitchell,MitcSc00
92,88,1996,1996-10-27,8,9,28.299,DET,,NYG,L 7-35,*,9,19,47.37,71,0,3,17.5,1,5,3.74,-3.37,1,1,1.00,1,1,6,0,,0,0,0,0,,Scott Mitchell,MitcSc00
