,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
39,38,1989,1989-11-05,9,9,28.197,NYG,@,PHO,W 20-13,*,12,24,50.00,177,1,2,53.6,1,3,7.38,4.46,5,47,9.40,2,,0,0,,0,,,2,12,0,,0,0,0,0,,Jeff Hostetler,HostJe00
40,39,1989,1989-11-12,10,10,28.204,NYG,@,RAM,L 10-31,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,,,,,,,,Jeff Hostetler,HostJe00
41,40,1989,1989-11-19,11,11,28.211,NYG,,SEA,W 15-3,,0,0,,0,0,0,,0,,,,1,3,3.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
42,41,1989,1989-11-27,12,12,28.219,NYG,@,SFO,L 24-34,,0,0,,0,0,0,,1,7,,,0,0,,0,,0,0,,0,,,0,0,,,,,,,,Jeff Hostetler,HostJe00
43,42,1989,1989-12-03,13,13,28.225,NYG,,PHI,L 17-24,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,,,,,,,,Jeff Hostetler,HostJe00
44,43,1989,1989-12-10,14,14,28.232,NYG,@,DEN,W 14-7,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,,,,,,,,Jeff Hostetler,HostJe00
45,44,1989,1989-12-16,15,15,28.238,NYG,,DAL,W 15-0,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,,,,,,,,Jeff Hostetler,HostJe00
46,45,1989,1989-12-24,16,16,28.246,NYG,,RAI,W 34-17,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,,,,,,,,Jeff Hostetler,HostJe00
47,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jeff Hostetler,HostJe00
48,46,1990,1990-09-09,1,1,29.140,NYG,,PHI,W 27-20,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,0,,,0,0,0,,Jeff Hostetler,HostJe00
49,47,1990,1990-09-16,2,2,29.147,NYG,@,DAL,W 28-7,,0,0,,0,0,0,,0,,,,2,-9,-4.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
50,48,1990,1990-09-23,3,3,29.154,NYG,,MIA,W 20-3,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,0,,,0,0,0,,Jeff Hostetler,HostJe00
51,49,1990,1990-09-30,4,4,29.161,NYG,,DAL,W 31-17,,2,2,100.00,24,0,0,116.7,0,0,12.00,12.00,3,33,11.00,1,,0,0,,0,,,1,6,0,,0,0,0,0,,Jeff Hostetler,HostJe00
52,50,1990,1990-10-14,5,6,29.175,NYG,@,WAS,W 24-20,,0,0,,0,0,0,,0,,,,1,8,8.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
53,51,1990,1990-10-21,6,7,29.182,NYG,,PHO,W 20-19,,11,21,52.38,180,1,1,77.5,4,21,8.57,7.38,6,23,3.83,0,,0,0,,0,,,0,0,3,,0,3,-4,0,,Jeff Hostetler,HostJe00
54,52,1990,1990-10-28,7,8,29.189,NYG,,WAS,W 21-10,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
55,53,1990,1990-11-05,8,9,29.197,NYG,@,IND,W 24-7,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
56,54,1990,1990-11-11,9,10,29.203,NYG,@,RAM,W 31-7,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,0,,,0,0,0,,Jeff Hostetler,HostJe00
57,55,1990,1990-11-18,10,11,29.210,NYG,,DET,W 20-0,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,0,0.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
58,56,1990,1990-11-25,11,12,29.217,NYG,@,PHI,L 13-31,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,0,,,0,0,0,,Jeff Hostetler,HostJe00
59,57,1990,1990-12-03,12,13,29.225,NYG,@,SFO,L 3-7,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,0,,,0,0,0,,Jeff Hostetler,HostJe00
60,58,1990,1990-12-09,13,14,29.231,NYG,,MIN,W 23-15,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,0,,,0,0,0,,Jeff Hostetler,HostJe00
61,59,1990,1990-12-15,14,15,29.237,NYG,,BUF,L 13-17,,9,16,56.25,97,0,0,74.2,0,0,6.06,6.06,5,23,4.60,0,,0,0,,0,,,0,0,1,,0,2,0,0,,Jeff Hostetler,HostJe00
62,60,1990,1990-12-23,15,16,29.245,NYG,@,PHO,W 24-21,*,13,23,56.52,190,1,0,98.1,2,5,8.26,9.13,9,31,3.44,1,,0,0,,0,,,1,6,0,,0,0,0,0,,Jeff Hostetler,HostJe00
63,61,1990,1990-12-30,16,17,29.252,NYG,@,NWE,W 13-10,*,12,23,52.17,123,1,0,82.3,3,12,5.35,6.22,10,82,8.20,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
64,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jeff Hostetler,HostJe00
65,62,1991,1991-09-02,1,1,30.133,NYG,,SFO,W 16-14,*,17,31,54.84,228,0,0,78.4,3,27,7.35,7.35,5,45,9.00,0,,0,0,,0,,,0,0,1,,0,1,0,0,,Jeff Hostetler,HostJe00
