,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 47_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
41,40,2014,2014-10-26,8,8,25.044,IND,@,PIT,L 34-51,*,26,45,57.78,400,3,2,91.0,2,15,8.89,8.22,3,26,8.67,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,66,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
42,41,2014,2014-11-03,9,9,25.052,IND,@,NYG,W 40-24,*,25,46,54.35,354,4,0,108.4,1,9,7.70,9.43,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,0,0,75,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
43,42,2014,2014-11-16,10,11,25.065,IND,,NWE,L 20-42,*,23,39,58.97,303,2,1,90.0,1,0,7.77,7.64,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,57,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
44,43,2014,2014-11-23,11,12,25.072,IND,,JAX,W 23-3,*,21,32,65.63,253,1,0,100.1,5,39,7.91,8.53,8,49,6.13,0,0,0,0,,0,0.0%,,0,0,4,2,0,1,-7,0,74,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
45,44,2014,2014-11-30,12,13,25.079,IND,,WAS,W 49-27,*,19,27,70.37,370,5,1,137.0,1,9,13.70,15.74,4,20,5.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,1,0,0,51,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
46,45,2014,2014-12-07,13,14,25.086,IND,@,CLE,W 25-24,*,24,53,45.28,294,2,2,59.8,3,25,5.55,4.60,5,37,7.40,1,0,0,0,,0,0.0%,,1,6,1,1,0,0,0,0,81,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
47,46,2014,2014-12-14,14,15,25.093,IND,,HOU,W 17-10,*,18,34,52.94,187,2,1,76.5,2,19,5.50,5.35,8,18,2.25,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
48,47,2014,2014-12-21,15,16,25.100,IND,@,DAL,L 7-42,*,15,22,68.18,109,0,2,41.7,0,0,4.95,0.86,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,31,50%,0,0%,0,0%,,Andrew Luck,LuckAn00
49,48,2014,2014-12-28,16,17,25.107,IND,@,TEN,W 27-10,*,10,16,62.50,160,2,0,135.4,1,1,10.00,12.50,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,30,45%,0,0%,0,0%,,Andrew Luck,LuckAn00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Andrew Luck,LuckAn00
