,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 40_level_0,qb,qb_tag
68,65,2017,2017-10-29,8,8,29.254,MIN,@,CLE,W 33-16,*,27,43,62.79,288,2,1,88.1,1,1,6.70,6.58,0,0,,0,0,0,0,0,0,0,0,0,85,100%,0,0%,0,0%,,Case Keenum,KeenCa00
69,66,2017,2017-11-12,9,10,29.268,MIN,@,WAS,W 38-30,*,21,29,72.41,304,4,2,117.0,0,0,10.48,10.14,3,-1,-0.33,0,0,0,0,0,0,0,0,0,61,100%,0,0%,0,0%,,Case Keenum,KeenCa00
70,67,2017,2017-11-19,10,11,29.275,MIN,,LAR,W 24-7,*,27,38,71.05,280,1,0,100.8,0,0,7.37,7.89,3,20,6.67,0,0,0,0,0,0,0,0,0,78,100%,0,0%,0,0%,,Case Keenum,KeenCa00
71,68,2017,2017-11-23,11,12,29.279,MIN,@,DET,W 30-23,*,21,30,70.00,282,2,0,121.8,2,10,9.40,10.73,7,20,2.86,1,1,6,0,0,0,0,0,0,74,100%,0,0%,0,0%,,Case Keenum,KeenCa00
72,69,2017,2017-12-03,12,13,29.289,MIN,@,ATL,W 14-9,*,25,30,83.33,227,2,0,120.4,2,20,7.57,8.90,4,-1,-0.25,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Case Keenum,KeenCa00
73,70,2017,2017-12-10,13,14,29.296,MIN,@,CAR,L 24-31,*,27,44,61.36,280,2,2,75.9,6,24,6.36,5.23,5,40,8.00,0,0,0,1,1,0,0,0,0,74,100%,0,0%,0,0%,,Case Keenum,KeenCa00
74,71,2017,2017-12-17,14,15,29.303,MIN,,CIN,W 34-7,*,20,23,86.96,236,2,0,138.4,2,14,10.26,12.00,1,20,20.00,0,0,0,0,0,0,0,0,0,56,86%,0,0%,0,0%,,Case Keenum,KeenCa00
75,72,2017,2017-12-23,15,16,29.309,MIN,@,GNB,W 16-0,*,14,25,56.00,139,1,0,85.2,3,15,5.56,6.36,4,-2,-0.50,0,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Case Keenum,KeenCa00
76,73,2017,2017-12-31,16,17,29.317,MIN,,CHI,W 23-10,*,21,29,72.41,189,1,0,101.1,2,9,6.52,7.21,3,0,0.00,0,0,0,0,0,0,0,0,0,75,100%,0,0%,0,0%,,Case Keenum,KeenCa00
77,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Case Keenum,KeenCa00
78,74,2018,2018-09-09,1,1,30.204,DEN,,SEA,W 27-24,*,25,39,64.10,329,3,3,84.2,1,5,8.44,6.51,0,0,,0,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,,Case Keenum,KeenCa00
79,75,2018,2018-09-16,2,2,30.211,DEN,,OAK,W 20-19,*,19,35,54.29,222,0,1,61.8,1,5,6.34,5.06,3,16,5.33,1,1,6,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Case Keenum,KeenCa00
80,76,2018,2018-09-23,3,3,30.218,DEN,@,BAL,L 14-27,*,22,34,64.71,192,0,1,67.3,3,19,5.65,4.32,0,0,,0,0,0,1,0,0,0,0,0,68,100%,0,0%,0,0%,,Case Keenum,KeenCa00
81,77,2018,2018-10-01,4,4,30.226,DEN,,KAN,L 23-27,*,21,33,63.64,245,0,1,73.4,4,19,7.42,6.06,0,0,,0,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,,Case Keenum,KeenCa00
82,78,2018,2018-10-07,5,5,30.232,DEN,@,NYJ,L 16-34,*,35,51,68.63,377,2,1,95.0,4,33,7.39,7.29,0,0,,0,0,0,2,0,0,1,0,0,77,100%,0,0%,0,0%,,Case Keenum,KeenCa00
83,79,2018,2018-10-14,6,6,30.239,DEN,,LAR,L 20-23,*,25,41,60.98,322,2,1,91.7,2,25,7.85,7.73,1,6,6.00,0,0,0,1,0,0,1,0,0,65,98%,0,0%,0,0%,,Case Keenum,KeenCa00
84,80,2018,2018-10-18,7,7,30.243,DEN,@,ARI,W 45-10,*,14,21,66.67,161,1,1,85.6,2,11,7.67,6.48,4,4,1.00,0,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,,Case Keenum,KeenCa00
85,81,2018,2018-10-28,8,8,30.253,DEN,@,KAN,L 23-30,*,23,34,67.65,262,2,1,97.9,5,40,7.71,7.56,1,9,9.00,0,0,0,2,1,0,0,0,0,73,100%,0,0%,0,0%,,Case Keenum,KeenCa00
86,82,2018,2018-11-04,9,9,30.260,DEN,,HOU,L 17-19,*,26,42,61.90,290,1,0,90.4,2,17,6.90,7.38,0,0,,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Case Keenum,KeenCa00
87,83,2018,2018-11-18,10,11,30.274,DEN,@,LAC,W 23-22,*,19,32,59.38,205,0,0,78.3,0,0,6.41,6.41,0,0,,0,0,0,0,0,0,0,0,0,56,100%,0,0%,0,0%,,Case Keenum,KeenCa00
88,84,2018,2018-11-25,11,12,30.281,DEN,,PIT,W 24-17,*,15,28,53.57,197,2,0,99.9,2,13,7.04,8.46,3,-3,-1.00,0,0,0,0,0,0,0,0,0,57,100%,0,0%,0,0%,,Case Keenum,KeenCa00
89,85,2018,2018-12-02,12,13,30.288,DEN,@,CIN,W 24-10,*,12,21,57.14,151,1,0,95.5,2,8,7.19,8.14,2,9,4.50,0,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,,Case Keenum,KeenCa00
90,86,2018,2018-12-09,13,14,30.295,DEN,@,SFO,L 14-20,*,24,42,57.14,186,1,0,76.1,2,15,4.43,4.90,4,24,6.00,0,0,0,2,0,0,2,0,0,74,100%,0,0%,0,0%,,Case Keenum,KeenCa00
91,87,2018,2018-12-15,14,15,30.301,DEN,,CLE,L 16-17,*,31,48,64.58,257,0,2,60.9,2,19,5.35,3.48,2,1,0.50,1,1,6,0,0,0,0,0,0,73,100%,0,0%,0,0%,,Case Keenum,KeenCa00
92,88,2018,2018-12-24,15,16,30.310,DEN,@,OAK,L 14-27,*,23,37,62.16,202,2,2,72.1,1,2,5.46,4.11,3,19,6.33,0,0,0,1,0,0,0,0,0,67,100%,0,0%,0,0%,,Case Keenum,KeenCa00
93,89,2018,2018-12-30,16,17,30.316,DEN,,LAC,L 9-23,*,31,48,64.58,292,1,1,79.5,1,4,6.08,5.56,3,8,2.67,0,0,0,2,1,0,1,-13,0,79,100%,0,0%,0,0%,,Case Keenum,KeenCa00
94,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Case Keenum,KeenCa00
95,90,2019,2019-09-08,1,1,31.203,WAS,@,PHI,L 27-32,*,30,44,68.18,380,3,0,117.6,1,10,8.64,10.00,0,0,,0,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,,Case Keenum,KeenCa00
96,91,2019,2019-09-15,2,2,31.210,WAS,,DAL,L 21-31,*,26,37,70.27,221,2,0,103.5,1,13,5.97,7.05,1,-1,-1.00,0,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,,Case Keenum,KeenCa00
97,92,2019,2019-09-23,3,3,31.218,WAS,,CHI,L 15-31,*,30,43,69.77,332,2,3,78.8,4,45,7.72,5.51,2,3,1.50,0,0,0,3,2,0,1,0,0,77,100%,0,0%,0,0%,,Case Keenum,KeenCa00
98,93,2019,2019-09-29,4,4,31.224,WAS,@,NYG,L 3-24,*,6,11,54.55,37,0,1,23.7,1,2,3.36,-0.73,0,0,,0,0,0,0,0,0,0,0,0,17,35%,0,0%,0,0%,,Case Keenum,KeenCa00
99,94,2019,2019-10-06,5,5,,WAS,,NWE,L 7-33,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Case Keenum,KeenCa00
100,95,2019,2019-10-13,6,6,31.238,WAS,@,MIA,W 17-16,*,13,25,52.00,166,2,0,99.7,0,0,6.64,8.24,4,10,2.50,0,0,0,1,0,0,0,-2,0,59,100%,0,0%,0,0%,,Case Keenum,KeenCa00
101,96,2019,2019-10-20,7,7,31.245,WAS,,SFO,L 0-9,*,9,12,75.00,77,0,0,91.3,3,27,6.42,6.42,0,0,,0,0,0,0,0,0,0,0,0,45,100%,0,0%,0,0%,,Case Keenum,KeenCa00
102,97,2019,2019-10-24,8,8,31.249,WAS,@,MIN,L 9-19,*,12,16,75.00,130,0,0,98.4,2,14,8.13,8.13,0,0,,0,0,0,2,1,0,0,0,0,29,67%,0,0%,0,0%,,Case Keenum,KeenCa00
103,98,2019,2019-11-03,9,9,,WAS,@,BUF,L 9-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Case Keenum,KeenCa00
104,99,2019,2019-11-17,10,11,,WAS,,NYJ,L 17-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
105,100,2019,2019-11-24,11,12,31.280,WAS,,DET,W 19-16,,0,0,,0,0,0,,0,0,,,1,-1,-1.00,0,0,0,0,0,0,0,0,0,1,2%,0,0%,0,0%,,Case Keenum,KeenCa00
106,101,2019,2019-12-01,12,13,,WAS,@,CAR,W 29-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
107,102,2019,2019-12-08,13,14,,WAS,@,GNB,L 15-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
108,103,2019,2019-12-15,14,15,,WAS,,PHI,L 27-37,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
109,104,2019,2019-12-22,15,16,31.308,WAS,,NYG,L 35-41,,16,22,72.73,158,1,0,107.8,1,11,7.18,8.09,1,1,1.00,1,1,6,0,0,0,0,0,0,35,50%,0,0%,0,0%,,Case Keenum,KeenCa00
110,105,2019,2019-12-29,16,17,31.315,WAS,@,DAL,L 16-47,*,18,37,48.65,206,1,1,63.6,2,23,5.57,4.89,0,0,,0,0,0,0,0,0,0,0,0,62,100%,0,0%,0,0%,,Case Keenum,KeenCa00
111,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Case Keenum,KeenCa00
112,106,2020,2020-09-13,1,1,,CLE,@,BAL,L 6-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
113,107,2020,2020-09-17,2,2,,CLE,,CIN,W 35-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
114,108,2020,2020-09-27,3,3,,CLE,,WAS,W 34-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
115,109,2020,2020-10-04,4,4,,CLE,@,DAL,W 49-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
116,110,2020,2020-10-11,5,5,,CLE,,IND,W 32-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
117,111,2020,2020-10-18,6,6,32.244,CLE,@,PIT,L 7-38,,5,10,50.00,46,0,0,62.9,0,0,4.60,4.60,0,0,,0,0,0,0,0,0,0,0,0,15,26%,0,0%,0,0%,,Case Keenum,KeenCa00
118,112,2020,2020-10-25,7,7,,CLE,@,CIN,W 37-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
119,113,2020,2020-11-01,8,8,,CLE,,LVR,L 6-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
120,114,2020,2020-11-15,9,10,,CLE,,HOU,W 10-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
121,115,2020,2020-11-22,10,11,,CLE,,PHI,W 22-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
122,116,2020,2020-11-29,11,12,,CLE,@,JAX,W 27-25,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
123,117,2020,2020-12-06,12,13,,CLE,@,TEN,W 41-35,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
124,118,2020,2020-12-14,13,14,,CLE,,BAL,L 42-47,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
125,119,2020,2020-12-20,14,15,,CLE,@,NYG,W 20-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
126,120,2020,2020-12-27,15,16,32.314,CLE,@,NYJ,L 16-23,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,0%,0,0%,1,3%,,Case Keenum,KeenCa00
127,121,2020,2021-01-03,16,17,,CLE,,PIT,W 24-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
128,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Case Keenum,KeenCa00
129,122,2021,2021-09-12,1,1,,CLE,@,KAN,L 29-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
130,123,2021,2021-09-19,2,2,,CLE,,HOU,W 31-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
131,124,2021,2021-09-26,3,3,33.221,CLE,,CHI,W 26-6,,0,0,,0,0,0,,0,0,,,3,0,0.00,0,0,0,0,0,0,0,0,0,5,6%,0,0%,0,0%,,Case Keenum,KeenCa00
132,125,2021,2021-10-03,4,4,,CLE,@,MIN,W 14-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
133,126,2021,2021-10-10,5,5,,CLE,@,LAC,L 42-47,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
134,127,2021,2021-10-17,6,6,33.242,CLE,,ARI,L 14-37,,1,3,33.33,6,0,0,42.4,0,0,2.00,2.00,0,0,,0,0,0,0,0,0,0,0,0,4,7%,0,0%,0,0%,,Case Keenum,KeenCa00
135,128,2021,2021-10-21,7,7,33.246,CLE,,DEN,W 17-14,*,21,33,63.64,199,1,0,90.3,1,5,6.03,6.64,4,7,1.75,0,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,,Case Keenum,KeenCa00
136,129,2021,2021-10-31,8,8,,CLE,,PIT,L 10-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
137,130,2021,2021-11-07,9,9,33.263,CLE,@,CIN,W 41-16,,,,,,,,,,,,,,,,,0,0,,,,,,,3,6%,0,0%,0,0%,,Case Keenum,KeenCa00
138,131,2021,2021-11-14,10,10,33.270,CLE,@,NWE,L 7-45,,8,12,66.67,81,0,0,85.8,3,19,6.75,6.75,0,0,,0,0,0,0,0,0,0,0,0,23,39%,0,0%,0,0%,,Case Keenum,KeenCa00
139,132,2021,2021-11-21,11,11,,CLE,,DET,W 13-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
140,133,2021,2021-11-28,12,12,,CLE,@,BAL,L 10-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
141,134,2021,2021-12-12,13,14,33.298,CLE,,BAL,W 24-22,,,,,,,,,,,,,,,,,0,0,,,,,,,2,3%,0,0%,0,0%,,Case Keenum,KeenCa00
142,135,2021,2021-12-20,14,15,,CLE,,LVR,L 14-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
143,136,2021,2021-12-25,15,16,,CLE,@,GNB,L 22-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Case Keenum,KeenCa00
