,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
19,20.0,Kansas City Chiefs,16.0,230.0,413.0,55.7,2792.0,15.0,3.6,12.0,2.9,77.0,7.5,7.0,13.5,174.5,79.9,48.0,323.0,10.4,6.1,5.5,1.0,1.0
20,21.0,Pittsburgh Steelers,16.0,249.0,431.0,57.8,2750.0,15.0,3.5,14.0,3.2,51.0,7.1,6.3,12.2,171.9,77.7,40.0,296.0,8.5,5.8,5.1,4.0,5.0
21,22.0,New York Jets,16.0,251.0,495.0,50.7,2679.0,12.0,2.4,24.0,4.8,55.0,6.0,4.3,11.8,167.4,57.2,39.0,283.0,7.3,5.0,3.4,0.0,0.0
22,23.0,Philadelphia Eagles,16.0,255.0,429.0,59.4,2592.0,20.0,4.7,13.0,3.0,75.0,7.1,6.7,12.0,162.0,84.2,64.0,462.0,13.0,5.3,4.9,1.0,1.0
23,24.0,Los Angeles Raiders,16.0,233.0,471.0,49.5,2590.0,20.0,4.2,23.0,4.9,68.0,6.3,4.9,12.7,161.9,63.2,48.0,360.0,9.2,5.0,3.8,1.0,2.0
24,25.0,New York Giants,16.0,232.0,433.0,53.6,2345.0,14.0,3.2,10.0,2.3,46.0,6.1,5.7,11.3,146.6,73.2,45.0,283.0,9.4,4.9,4.6,,
25,26.0,New England Patriots,16.0,244.0,444.0,55.0,2034.0,13.0,2.9,19.0,4.3,65.0,5.6,4.3,10.2,127.1,63.2,65.0,458.0,12.8,4.0,2.8,1.0,1.0
26,27.0,Cincinnati Bengals,16.0,227.0,435.0,52.2,1943.0,16.0,3.7,17.0,3.9,83.0,5.3,4.2,10.1,121.4,63.4,45.0,341.0,9.4,4.0,3.1,2.0,2.0
27,28.0,Seattle Seahawks,16.0,230.0,476.0,48.3,1778.0,9.0,1.9,23.0,4.8,57.0,4.9,3.1,10.1,111.1,48.9,67.0,545.0,12.3,3.3,1.7,1.0,1.0
28,,Avg Team,,275.2,478.9,57.5,3002.3,18.4,3.8,18.5,3.9,71.0,6.9,5.9,11.9,187.6,75.3,40.7,283.8,7.8,5.78,4.9,2.0,2.4
29,,League Total,,7705.0,13408.0,57.5,84064.0,516.0,3.8,519.0,3.9,89.0,6.9,5.9,11.9,187.6,75.3,1140.0,7947.0,7.8,5.78,4.9,57.0,66.0
30,,Avg Tm/G,,17.2,29.9,57.5,187.6,1.2,3.8,1.2,3.9,,6.9,5.9,11.9,187.6,75.3,2.5,17.7,7.8,5.78,4.9,,
