,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
11,12.0,Washington Redskins,14.0,159.0,284.0,56.0,2193.0,21.0,7.4,15.0,5.3,89.0,8.0,7.1,14.3,156.6,84.8,11.0,88.0,3.7,7.4,6.6,2.0,3.0
12,13.0,Los Angeles Rams,14.0,184.0,371.0,49.6,2146.0,13.0,3.5,22.0,5.9,57.0,6.2,4.2,12.4,153.3,56.0,16.0,136.0,4.1,5.5,3.7,0.0,1.0
13,14.0,Detroit Lions,14.0,155.0,305.0,50.8,2134.0,19.0,6.2,18.0,5.9,82.0,7.5,6.1,14.7,152.4,71.8,26.0,149.0,7.9,6.4,5.1,2.0,2.0
14,15.0,New England Patriots,14.0,198.0,412.0,48.1,2127.0,10.0,2.4,28.0,6.8,62.0,6.3,3.7,13.0,151.9,48.0,44.0,452.0,9.6,4.7,2.3,2.0,2.0
15,16.0,Miami Dolphins,14.0,144.0,259.0,55.6,2076.0,17.0,6.6,12.0,4.6,51.0,8.6,7.9,15.5,148.3,86.9,21.0,159.0,7.5,7.4,6.7,2.0,2.0
16,17.0,Philadelphia Eagles,14.0,184.0,375.0,49.1,2070.0,10.0,2.7,20.0,5.3,77.0,6.7,4.9,13.7,147.9,57.7,53.0,457.0,12.4,4.8,3.2,1.0,0.0
17,18.0,Kansas City Chiefs,14.0,217.0,384.0,56.5,2038.0,20.0,5.2,20.0,5.2,44.0,6.1,4.8,10.8,145.6,70.2,34.0,297.0,8.1,4.9,3.7,2.0,2.0
18,19.0,St. Louis Cardinals,14.0,171.0,363.0,47.1,2038.0,11.0,3.0,23.0,6.3,98.0,6.2,4.0,13.2,145.6,51.0,30.0,221.0,7.6,5.2,3.1,1.0,1.0
19,20.0,Atlanta Falcons,14.0,157.0,296.0,53.0,1919.0,13.0,4.4,15.0,5.1,57.0,7.4,6.0,14.0,137.1,70.8,41.0,283.0,12.2,5.7,4.5,0.0,1.0
20,21.0,Cleveland Browns,14.0,158.0,337.0,46.9,1916.0,13.0,3.9,19.0,5.6,80.0,6.3,4.6,13.5,136.9,56.9,27.0,219.0,7.4,5.3,3.6,4.0,5.0
21,22.0,Pittsburgh Steelers,14.0,156.0,324.0,48.1,1711.0,12.0,3.7,12.0,3.7,78.0,6.0,5.1,12.6,122.2,64.3,32.0,247.0,9.0,4.8,4.0,2.0,3.0
22,23.0,Houston Oilers,14.0,181.0,375.0,48.3,1673.0,10.0,2.7,23.0,6.1,82.0,5.5,3.2,11.3,119.5,48.4,45.0,372.0,10.7,4.0,2.0,,
23,24.0,Buffalo Bills,14.0,164.0,316.0,51.9,1601.0,16.0,5.1,24.0,7.6,58.0,6.4,4.0,12.3,114.4,57.1,49.0,411.0,13.4,4.4,2.3,3.0,3.0
24,25.0,Green Bay Packers,14.0,101.0,237.0,42.6,1412.0,7.0,3.0,9.0,3.8,68.0,6.5,5.4,15.2,100.9,58.6,17.0,124.0,6.7,5.6,4.5,1.0,3.0
25,26.0,Chicago Bears,14.0,78.0,205.0,38.0,1108.0,9.0,4.4,13.0,6.3,85.0,6.3,4.3,16.4,79.1,48.1,32.0,175.0,13.5,4.7,3.0,1.0,1.0
26,,Avg Team,,179.2,346.6,51.7,2129.0,15.5,4.5,18.5,5.3,71.0,6.8,5.3,13.2,152.1,66.3,29.3,233.5,7.8,5.66,4.3,1.7,1.8
27,,League Total,,4659.0,9011.0,51.7,55355.0,404.0,4.5,480.0,5.3,98.0,6.8,5.3,13.2,152.1,66.3,761.0,6070.0,7.8,5.66,4.3,43.0,47.0
28,,Avg Tm/G,,12.8,24.8,51.7,152.1,1.1,4.5,1.3,5.3,,6.8,5.3,13.2,152.1,66.3,2.1,16.7,7.8,5.66,4.3,,
