,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
13,14.0,Minnesota Vikings,16.0,315.0,526.0,59.9,3200.0,18.0,3.4,14.0,2.7,58.0,6.4,5.9,10.7,200.0,79.1,35.0,181.0,6.2,5.7,5.2,2.0,3.0
14,15.0,Kansas City Chiefs,16.0,287.0,490.0,58.6,3180.0,20.0,4.1,10.0,2.0,66.0,6.9,6.8,11.8,198.8,84.8,35.0,204.0,6.7,6.1,6.0,2.0,2.0
15,16.0,Philadelphia Eagles,16.0,328.0,556.0,59.0,3161.0,23.0,4.1,13.0,2.3,80.0,6.2,6.0,10.6,197.6,81.2,42.0,302.0,7.0,5.3,5.1,4.0,4.0
16,17.0,San Diego Chargers,16.0,301.0,563.0,53.5,3143.0,18.0,3.2,14.0,2.5,66.0,6.0,5.5,11.2,196.4,72.0,32.0,240.0,5.4,5.3,4.8,4.0,4.0
17,18.0,Green Bay Packers,16.0,322.0,528.0,61.0,3131.0,19.0,3.6,24.0,4.5,66.0,6.3,5.0,10.3,195.7,72.2,30.0,199.0,5.4,5.6,4.4,3.0,3.0
18,19.0,Cleveland Browns,16.0,262.0,478.0,54.8,3039.0,23.0,4.8,19.0,4.0,62.0,7.0,6.1,12.7,189.9,76.2,45.0,289.0,8.6,5.8,5.1,1.0,1.0
19,20.0,Tampa Bay Buccaneers,16.0,262.0,508.0,51.6,3021.0,19.0,3.7,25.0,4.9,67.0,6.5,5.0,12.6,188.8,64.1,39.0,274.0,7.1,5.5,4.2,,
20,21.0,New Orleans Saints,16.0,274.0,481.0,57.0,2941.0,18.0,3.7,21.0,4.4,63.0,6.6,5.4,11.6,183.8,71.4,40.0,242.0,7.7,5.6,4.5,1.0,5.0
21,22.0,New York Giants,16.0,257.0,424.0,60.6,2935.0,17.0,4.0,9.0,2.1,62.0,7.5,7.3,12.4,183.4,88.4,40.0,245.0,8.6,6.3,6.2,3.0,3.0
22,23.0,Los Angeles Rams,16.0,247.0,473.0,52.2,2790.0,16.0,3.4,19.0,4.0,60.0,6.4,5.3,12.2,174.4,66.8,31.0,231.0,6.2,5.5,4.5,1.0,1.0
23,24.0,Detroit Lions,16.0,264.0,435.0,60.7,2714.0,15.0,3.4,19.0,4.4,93.0,6.8,5.5,11.1,169.6,74.1,46.0,229.0,9.6,5.6,4.5,3.0,6.0
24,25.0,Seattle Seahawks,16.0,280.0,498.0,56.2,2654.0,13.0,2.6,18.0,3.6,53.0,5.8,4.7,10.3,165.9,66.8,48.0,242.0,8.8,4.9,3.9,1.0,1.0
25,26.0,Washington Redskins,16.0,287.0,533.0,53.8,2545.0,11.0,2.1,21.0,3.9,54.0,5.2,3.8,9.6,159.1,59.0,40.0,219.0,7.0,4.4,3.2,1.0,1.0
26,27.0,Cincinnati Bengals,16.0,272.0,510.0,53.3,2541.0,11.0,2.2,11.0,2.2,51.0,5.5,5.0,10.4,158.8,67.9,53.0,289.0,9.4,4.5,4.0,1.0,1.0
27,28.0,Chicago Bears,16.0,230.0,388.0,59.3,2040.0,7.0,1.8,16.0,4.1,48.0,5.9,4.4,9.9,127.5,64.7,48.0,230.0,11.0,4.7,3.3,1.0,1.0
28,,Avg Team,,298.3,514.8,57.9,3209.8,18.5,3.6,16.8,3.3,69.0,6.7,5.9,11.6,200.6,76.7,37.7,236.3,6.8,5.81,5.1,1.8,2.3
29,,League Total,,8351.0,14414.0,57.9,89874.0,517.0,3.6,469.0,3.3,98.0,6.7,5.9,11.6,200.6,76.7,1055.0,6616.0,6.8,5.81,5.1,51.0,63.0
30,,Avg Tm/G,,18.6,32.2,57.9,200.6,1.2,3.6,1.0,3.3,,6.7,5.9,11.6,200.6,76.7,2.4,14.8,6.8,5.81,5.1,,
