,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
11,12.0,Chicago Bears,15.0,272.0,493.0,55.2,3090.0,23.0,4.7,24.0,4.9,59.0,6.9,5.7,12.6,206.0,72.2,48.0,330.0,8.9,5.7,4.6,4.0,5.0
12,13.0,Los Angeles Raiders,15.0,247.0,457.0,54.0,3070.0,19.0,4.2,18.0,3.9,49.0,7.5,6.6,13.9,204.7,75.8,53.0,359.0,10.4,6.0,5.2,,
13,14.0,Philadelphia Eagles,15.0,283.0,520.0,54.4,3050.0,26.0,5.0,16.0,3.1,70.0,6.8,6.5,12.6,203.3,79.8,72.0,511.0,12.2,5.2,4.8,2.0,3.0
14,15.0,Tampa Bay Buccaneers,15.0,264.0,517.0,51.1,3016.0,22.0,4.3,17.0,3.3,64.0,6.5,5.9,12.8,201.1,72.3,43.0,361.0,7.7,5.4,4.8,,
15,16.0,New York Jets,15.0,302.0,517.0,58.4,2959.0,18.0,3.5,15.0,2.9,59.0,6.6,6.0,11.3,197.3,77.7,66.0,443.0,11.3,5.1,4.5,2.0,2.0
16,17.0,Detroit Lions,15.0,275.0,509.0,54.0,2956.0,16.0,3.1,26.0,5.1,53.0,6.2,4.5,11.5,197.1,62.1,26.0,194.0,4.9,5.5,3.9,1.0,2.0
17,18.0,Buffalo Bills,15.0,292.0,516.0,56.6,2901.0,21.0,4.1,19.0,3.7,47.0,6.3,5.4,11.1,193.4,73.7,37.0,345.0,6.7,5.2,4.5,3.0,4.0
18,19.0,Indianapolis Colts,15.0,255.0,447.0,57.0,2852.0,16.0,3.6,16.0,3.6,72.0,6.8,5.9,11.9,190.1,75.0,24.0,190.0,5.1,6.1,5.2,,
19,20.0,Minnesota Vikings,15.0,232.0,446.0,52.0,2826.0,21.0,4.7,23.0,5.2,73.0,7.1,5.8,13.7,188.4,69.4,52.0,359.0,10.4,5.7,4.4,1.0,2.0
20,21.0,New Orleans Saints,15.0,227.0,411.0,55.2,2774.0,23.0,5.6,12.0,2.9,82.0,7.3,7.1,13.2,184.9,84.9,29.0,213.0,6.6,6.3,6.1,4.0,5.0
21,22.0,Atlanta Falcons,15.0,247.0,501.0,49.3,2768.0,17.0,3.4,32.0,6.4,57.0,6.2,4.0,12.6,184.5,53.7,46.0,340.0,8.4,5.1,3.0,2.0,2.0
22,23.0,Seattle Seahawks,15.0,237.0,405.0,58.5,2712.0,31.0,7.7,21.0,5.2,75.0,7.5,6.7,12.8,180.8,85.9,36.0,316.0,8.2,6.1,5.4,1.0,1.0
23,24.0,New England Patriots,15.0,236.0,440.0,53.6,2683.0,22.0,5.0,18.0,4.1,45.0,6.7,5.8,12.4,178.9,74.1,33.0,246.0,7.0,5.7,4.9,0.0,1.0
24,25.0,Green Bay Packers,15.0,234.0,455.0,51.4,2681.0,15.0,3.3,17.0,3.7,70.0,6.5,5.5,12.7,178.7,67.6,45.0,296.0,9.0,5.4,4.4,1.0,3.0
25,26.0,Kansas City Chiefs,15.0,236.0,432.0,54.6,2619.0,17.0,3.9,17.0,3.9,81.0,6.9,5.9,12.6,174.6,73.1,48.0,366.0,10.0,5.5,4.6,0.0,1.0
26,27.0,Los Angeles Rams,15.0,220.0,420.0,52.4,2554.0,16.0,3.8,18.0,4.3,81.0,6.5,5.4,12.5,170.3,67.9,25.0,196.0,5.6,5.7,4.6,0.0,1.0
27,28.0,Pittsburgh Steelers,15.0,198.0,429.0,46.2,2266.0,13.0,3.0,25.0,5.8,63.0,5.7,3.7,12.4,151.1,50.3,27.0,198.0,5.9,5.0,3.1,3.0,4.0
28,,Avg Team,,264.1,481.8,54.8,3058.8,21.8,4.5,19.3,4.0,66.0,7.0,6.1,12.7,203.9,75.2,39.5,294.1,7.6,5.87,5.0,1.8,2.3
29,,League Total,,7396.0,13491.0,54.8,85646.0,611.0,4.5,540.0,4.0,88.0,7.0,6.1,12.7,203.9,75.2,1106.0,8236.0,7.6,5.87,5.0,51.0,65.0
30,,Avg Tm/G,,17.6,32.1,54.8,203.9,1.5,4.5,1.3,4.0,,7.0,6.1,12.7,203.9,75.2,2.6,19.6,7.6,5.87,5.0,,
