,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
11,12.0,Kansas City Chiefs,14.0,190.0,374.0,50.8,2093.0,11.0,2.9,26.0,7.0,63.0,6.7,4.2,13.2,149.5,53.3,48.0,421.0,11.4,5.0,2.7,0.0,0.0
12,13.0,Los Angeles Rams,14.0,182.0,339.0,53.7,2016.0,16.0,4.7,11.0,3.2,58.0,6.6,6.1,12.4,144.0,76.7,25.0,237.0,6.9,5.5,5.1,1.0,1.0
13,14.0,New England Patriots,14.0,160.0,305.0,52.5,2007.0,17.0,5.6,21.0,6.9,68.0,7.1,5.1,13.5,143.4,65.2,14.0,155.0,4.4,6.3,4.4,2.0,2.0
14,15.0,New York Jets,14.0,170.0,360.0,47.2,2002.0,14.0,3.9,26.0,7.2,87.0,6.4,3.9,13.4,143.0,50.8,35.0,284.0,8.9,5.1,2.8,1.0,3.0
15,16.0,Miami Dolphins,14.0,182.0,311.0,58.5,1961.0,22.0,7.1,14.0,4.5,73.0,7.3,6.7,12.4,140.1,86.0,36.0,303.0,10.4,5.7,5.1,,
16,17.0,Houston Oilers,14.0,181.0,347.0,52.2,1875.0,14.0,4.0,21.0,6.1,85.0,6.1,4.2,11.6,133.9,59.1,23.0,232.0,6.2,5.1,3.3,0.0,0.0
17,18.0,Washington Redskins,14.0,183.0,383.0,47.8,1863.0,15.0,3.9,16.0,4.2,59.0,6.0,4.9,12.5,133.1,62.4,52.0,421.0,12.0,4.3,3.3,2.0,2.0
18,19.0,Denver Broncos,14.0,163.0,313.0,52.1,1863.0,15.0,4.8,12.0,3.8,81.0,7.2,6.5,13.9,133.1,75.6,50.0,402.0,13.8,5.1,4.5,2.0,3.0
19,20.0,Philadelphia Eagles,14.0,167.0,349.0,47.9,1856.0,18.0,5.2,21.0,6.0,55.0,6.3,4.6,13.2,132.6,60.3,47.0,342.0,11.9,4.7,3.2,1.0,1.0
20,21.0,Chicago Bears,14.0,161.0,305.0,52.8,1844.0,11.0,3.6,18.0,5.9,75.0,6.8,4.9,12.9,131.7,61.8,26.0,226.0,7.9,5.6,3.8,3.0,4.0
21,22.0,Green Bay Packers,14.0,164.0,327.0,50.2,1748.0,6.0,1.8,21.0,6.4,95.0,6.2,3.6,12.3,124.9,48.9,32.0,265.0,8.9,4.9,2.6,,
22,23.0,New Orleans Saints,14.0,166.0,321.0,51.7,1573.0,13.0,4.0,21.0,6.5,59.0,6.0,3.9,11.6,112.4,56.5,46.0,360.0,12.5,4.3,2.4,2.0,2.0
23,24.0,Detroit Lions,14.0,191.0,384.0,49.7,1518.0,7.0,1.8,16.0,4.2,61.0,5.1,3.6,10.3,108.4,53.5,54.0,441.0,12.3,3.5,2.1,2.0,2.0
24,25.0,San Francisco 49ers,14.0,136.0,277.0,49.1,1508.0,9.0,3.2,17.0,6.1,47.0,6.5,4.4,13.2,107.7,55.3,36.0,289.0,11.5,4.8,2.9,0.0,2.0
25,26.0,New York Giants,14.0,134.0,311.0,43.1,1387.0,6.0,1.9,22.0,7.1,82.0,5.7,2.9,13.1,99.1,38.6,46.0,375.0,12.9,3.9,1.4,1.0,1.0
26,27.0,Atlanta Falcons,14.0,140.0,297.0,47.1,1356.0,8.0,2.7,16.0,5.4,73.0,5.9,4.0,12.4,96.9,52.3,40.0,384.0,11.9,4.0,2.4,0.0,0.0
27,28.0,Tampa Bay Buccaneers,14.0,131.0,321.0,40.8,1269.0,3.0,0.9,30.0,9.3,67.0,5.3,1.3,13.1,90.6,22.5,48.0,445.0,13.0,3.4,-0.1,,
28,,Avg Team,,179.4,349.5,51.3,1986.4,13.9,4.0,20.1,5.7,69.0,6.5,4.7,12.7,141.9,61.2,34.1,284.8,8.9,5.18,3.5,1.2,1.6
29,,League Total,,5022.0,9786.0,51.3,55620.0,388.0,4.0,562.0,5.7,95.0,6.5,4.7,12.7,141.9,61.2,955.0,7974.0,8.9,5.18,3.5,33.0,44.0
30,,Avg Tm/G,,12.8,25.0,51.3,141.9,1.0,4.0,1.4,5.7,,6.5,4.7,12.7,141.9,61.2,2.4,20.3,8.9,5.18,3.5,,
