,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
11,12.0,Minnesota Vikings,16.0,315.0,566.0,55.7,3139.0,23.0,4.1,24.0,4.2,55.0,6.0,4.9,10.8,196.2,69.3,37.0,258.0,6.1,5.2,4.2,3.0,3.0
12,13.0,Denver Broncos,16.0,260.0,476.0,54.6,3106.0,18.0,3.8,23.0,4.8,64.0,7.2,5.8,13.2,194.1,70.1,43.0,327.0,8.3,6.0,4.7,1.0,4.0
13,14.0,Miami Dolphins,16.0,235.0,416.0,56.5,2763.0,20.0,4.8,22.0,5.3,53.0,7.3,5.8,12.8,172.7,73.4,29.0,255.0,6.5,6.2,4.9,2.0,2.0
14,15.0,Atlanta Falcons,16.0,251.0,479.0,52.4,2729.0,19.0,4.0,23.0,4.8,57.0,6.5,5.2,12.5,170.6,66.2,54.0,398.0,10.1,5.1,3.9,5.0,4.0
15,16.0,Green Bay Packers,16.0,240.0,444.0,54.1,2681.0,15.0,3.4,22.0,5.0,78.0,6.9,5.3,12.7,167.6,66.4,47.0,376.0,9.6,5.5,4.1,,
16,17.0,Los Angeles Rams,16.0,242.0,456.0,53.1,2673.0,19.0,4.2,29.0,6.4,71.0,6.6,4.6,12.5,167.1,61.4,39.0,359.0,7.9,5.4,3.5,0.0,1.0
17,18.0,Tampa Bay Buccaneers,16.0,183.0,434.0,42.2,2612.0,19.0,4.4,26.0,6.0,66.0,6.2,4.4,14.8,163.3,52.8,12.0,88.0,2.7,5.9,4.1,3.0,4.0
18,19.0,Philadelphia Eagles,16.0,209.0,410.0,51.0,2610.0,21.0,5.1,13.0,3.2,53.0,7.0,6.6,13.8,163.1,77.7,34.0,272.0,7.7,5.9,5.5,2.0,2.0
19,20.0,St. Louis Cardinals,16.0,248.0,492.0,50.4,2602.0,12.0,2.4,24.0,4.9,78.0,5.8,4.1,11.6,162.6,56.2,39.0,268.0,7.3,4.9,3.3,2.0,2.0
20,21.0,New York Jets,16.0,190.0,369.0,51.5,2598.0,16.0,4.3,25.0,6.8,72.0,7.8,5.6,15.1,162.4,63.6,32.0,266.0,8.0,6.5,4.5,,
21,22.0,Washington Redskins,16.0,235.0,401.0,58.6,2576.0,20.0,5.0,15.0,3.7,62.0,7.1,6.4,12.1,161.0,81.5,34.0,263.0,7.8,5.9,5.3,3.0,4.0
22,23.0,Detroit Lions,16.0,218.0,452.0,48.2,2336.0,14.0,3.1,27.0,6.0,82.0,6.1,4.1,12.7,146.0,53.3,51.0,439.0,10.1,4.6,2.8,1.0,1.0
23,24.0,Cincinnati Bengals,16.0,228.0,426.0,53.5,2310.0,17.0,4.0,15.0,3.5,73.0,6.6,5.8,12.4,144.4,72.9,63.0,511.0,12.9,4.7,4.0,,
24,25.0,Houston Oilers,16.0,195.0,386.0,50.5,2256.0,17.0,4.4,21.0,5.4,55.0,6.5,4.9,12.8,141.0,63.1,32.0,238.0,7.7,5.4,3.9,2.0,4.0
25,26.0,Chicago Bears,16.0,195.0,373.0,52.3,2151.0,16.0,4.3,16.0,4.3,68.0,6.5,5.4,12.5,134.4,69.2,31.0,278.0,7.7,5.3,4.3,2.0,3.0
26,27.0,New York Giants,16.0,190.0,401.0,47.4,1954.0,15.0,3.7,22.0,5.5,61.0,6.0,4.3,12.7,122.1,56.3,59.0,465.0,12.8,4.2,2.7,0.0,0.0
27,28.0,Kansas City Chiefs,16.0,190.0,361.0,52.6,1660.0,7.0,1.9,18.0,5.0,40.0,5.4,3.6,10.3,103.8,54.2,42.0,293.0,10.4,4.1,2.5,0.0,1.0
28,,Avg Team,,250.8,463.5,54.1,2886.0,19.2,4.1,21.3,4.6,66.0,6.9,5.6,12.7,180.4,70.4,37.8,298.6,7.5,5.76,4.6,1.8,2.3
29,,League Total,,7022.0,12979.0,54.1,80809.0,538.0,4.1,597.0,4.6,85.0,6.9,5.6,12.7,180.4,70.4,1057.0,8361.0,7.5,5.76,4.6,50.0,63.0
30,,Avg Tm/G,,15.7,29.0,54.1,180.4,1.2,4.1,1.3,4.6,,6.9,5.6,12.7,180.4,70.4,2.4,18.7,7.5,5.76,4.6,,
