,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
10,11.0,Oakland Raiders,14.0,196.0,350.0,56.0,2391.0,19.0,5.4,28.0,8.0,53.0,7.5,5.0,13.4,170.8,64.8,26.0,234.0,6.9,6.4,4.0,1.0,2.0
11,12.0,Kansas City Chiefs,14.0,217.0,395.0,54.9,2360.0,15.0,3.8,16.0,4.1,69.0,7.1,6.0,12.8,168.6,73.0,53.0,425.0,11.8,5.3,4.3,2.0,3.0
12,13.0,Baltimore Colts,14.0,211.0,354.0,59.6,2281.0,19.0,5.4,8.0,2.3,90.0,7.4,7.4,12.4,162.9,90.9,38.0,325.0,9.7,5.8,5.9,3.0,3.0
13,14.0,Pittsburgh Steelers,14.0,191.0,337.0,56.7,2254.0,21.0,6.2,12.0,3.6,59.0,7.5,7.2,13.3,161.0,86.7,31.0,290.0,8.4,6.1,5.8,0.0,3.0
14,15.0,Los Angeles Rams,14.0,181.0,334.0,54.2,2195.0,14.0,4.2,17.0,5.1,54.0,7.3,5.9,13.5,156.8,70.6,30.0,255.0,8.2,6.0,4.7,2.0,4.0
15,16.0,New York Jets,14.0,174.0,384.0,45.3,2151.0,16.0,4.2,33.0,8.6,91.0,6.4,3.4,14.2,153.6,44.7,34.0,317.0,8.1,5.1,2.4,,
16,17.0,New York Giants,14.0,193.0,379.0,50.9,2102.0,11.0,2.9,18.0,4.7,56.0,6.5,4.9,12.7,150.1,61.4,49.0,355.0,11.4,4.9,3.5,2.0,2.0
17,18.0,Green Bay Packers,14.0,212.0,394.0,53.8,2072.0,11.0,2.8,22.0,5.6,56.0,6.1,4.1,11.3,148.0,58.3,42.0,328.0,9.6,4.8,3.0,1.0,1.0
18,19.0,Atlanta Falcons,14.0,165.0,388.0,42.5,2067.0,18.0,4.6,29.0,7.5,68.0,6.1,3.6,14.3,147.6,47.2,32.0,294.0,7.6,4.9,2.7,,
19,20.0,Miami Dolphins,14.0,170.0,279.0,60.9,2009.0,19.0,6.8,17.0,6.1,79.0,7.9,6.5,12.9,143.5,83.0,23.0,187.0,7.6,6.7,5.4,3.0,3.0
20,21.0,Cleveland Browns,14.0,220.0,437.0,50.3,1957.0,7.0,1.6,23.0,5.3,48.0,5.3,3.2,10.4,139.8,49.3,38.0,340.0,8.0,4.1,2.2,2.0,2.0
21,22.0,Detroit Lions,14.0,183.0,362.0,50.6,1917.0,15.0,4.1,12.0,3.3,65.0,6.2,5.5,12.2,136.9,70.0,41.0,323.0,10.2,4.8,4.2,1.0,2.0
22,23.0,Houston Oilers,14.0,165.0,347.0,47.6,1869.0,14.0,4.0,17.0,4.9,77.0,6.0,4.7,12.7,133.5,59.9,27.0,230.0,7.2,5.0,3.7,3.0,4.0
23,24.0,Chicago Bears,14.0,191.0,356.0,53.7,1839.0,9.0,2.5,23.0,6.5,57.0,6.1,3.7,11.4,131.4,53.7,32.0,330.0,8.2,4.7,2.5,2.0,2.0
24,25.0,San Diego Chargers,14.0,165.0,337.0,49.0,1610.0,7.0,2.1,17.0,5.0,57.0,5.9,4.1,12.1,115.0,53.5,50.0,388.0,12.9,4.2,2.5,1.0,1.0
25,26.0,New Orleans Saints,14.0,181.0,392.0,46.2,1545.0,8.0,2.0,24.0,6.1,71.0,5.0,2.7,10.8,110.4,42.7,53.0,416.0,11.9,3.5,1.4,1.0,1.0
26,,Avg Team,,201.2,383.6,52.5,2279.1,16.7,4.3,20.5,5.3,68.0,6.7,5.1,12.7,162.8,65.8,34.9,282.3,8.3,5.45,4.0,1.5,2.2
27,,League Total,,5231.0,9973.0,52.5,59256.0,433.0,4.3,533.0,5.3,96.0,6.7,5.1,12.7,162.8,65.8,907.0,7339.0,8.3,5.45,4.0,39.0,57.0
28,,Avg Tm/G,,14.4,27.4,52.5,162.8,1.2,4.3,1.5,5.3,,6.7,5.1,12.7,162.8,65.8,2.5,20.2,8.3,5.45,4.0,,
