,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
18,19.0,Oakland Raiders,16.0,235.0,456.0,51.5,2899.0,23.0,5.0,24.0,5.3,86.0,7.2,5.9,14.0,181.2,70.0,47.0,395.0,9.3,5.8,4.5,1.0,2.0
19,20.0,Washington Redskins,16.0,284.0,486.0,58.4,2838.0,17.0,3.5,18.0,3.7,54.0,6.5,5.6,11.2,177.4,74.2,36.0,333.0,6.9,5.4,4.5,2.0,2.0
20,21.0,Cincinnati Bengals,16.0,281.0,510.0,55.1,2815.0,17.0,3.3,25.0,4.9,67.0,6.1,4.5,11.0,175.9,64.0,37.0,287.0,6.8,5.1,3.7,2.0,3.0
21,22.0,Denver Broncos,16.0,262.0,467.0,56.1,2777.0,14.0,3.0,25.0,5.4,52.0,6.7,4.8,11.9,173.6,64.2,44.0,330.0,8.6,5.4,3.8,1.0,3.0
22,23.0,Buffalo Bills,16.0,262.0,461.0,56.8,2750.0,20.0,4.3,19.0,4.1,69.0,6.4,5.4,11.2,171.9,73.3,20.0,186.0,4.2,5.7,4.8,2.0,4.0
23,24.0,Miami Dolphins,16.0,267.0,492.0,54.3,2688.0,21.0,4.3,26.0,5.3,61.0,6.0,4.5,11.1,168.0,64.5,31.0,265.0,5.9,5.1,3.7,4.0,5.0
24,25.0,St. Louis Cardinals,16.0,239.0,470.0,50.9,2676.0,16.0,3.4,24.0,5.1,69.0,6.5,4.9,12.8,167.3,61.7,50.0,387.0,9.6,5.1,3.7,0.0,0.0
25,26.0,New York Giants,16.0,245.0,514.0,47.7,2609.0,19.0,3.7,25.0,4.9,58.0,5.7,4.3,12.0,163.1,57.6,47.0,322.0,8.4,4.7,3.3,2.0,2.0
26,27.0,Kansas City Chiefs,16.0,237.0,401.0,59.1,2448.0,15.0,3.7,14.0,3.5,77.0,7.2,6.3,12.1,153.0,79.1,57.0,421.0,12.4,5.3,4.6,3.0,5.0
27,28.0,Chicago Bears,16.0,209.0,404.0,51.7,2395.0,13.0,3.2,25.0,6.2,89.0,6.6,4.5,12.8,149.7,57.7,33.0,274.0,7.6,5.5,3.5,1.0,0.0
28,,Avg Team,,275.0,489.5,56.2,3135.3,21.6,4.4,22.4,4.6,68.0,7.0,5.8,12.5,196.0,73.7,36.8,291.0,7.0,5.96,4.9,1.8,2.5
29,,League Total,,7699.0,13705.0,56.2,87788.0,606.0,4.4,627.0,4.6,93.0,7.0,5.8,12.5,196.0,73.7,1031.0,8147.0,7.0,5.96,4.9,49.0,71.0
30,,Avg Tm/G,,17.2,30.6,56.2,196.0,1.4,4.4,1.4,4.6,,7.0,5.8,12.5,196.0,73.7,2.3,18.2,7.0,5.96,4.9,,
