,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
13,14.0,San Diego Chargers,14.0,282.0,3953.0,839.0,4.7,25.0,6.0,231.0,192.0,387.0,2503.0,24.0,19.0,5.6,119.0,395.0,1450.0,9.0,3.7,83.0,79.0,852.0,29.0,,
14,15.0,Kansas City Chiefs,14.0,272.0,3577.0,775.0,4.6,31.0,15.0,183.0,154.0,289.0,1719.0,13.0,16.0,5.3,86.0,448.0,1858.0,11.0,4.1,83.0,83.0,888.0,14.0,,
15,16.0,Chicago Bears,14.0,256.0,3265.0,808.0,4.0,35.0,13.0,179.0,210.0,422.0,2173.0,21.0,22.0,4.8,104.0,353.0,1092.0,3.0,3.1,55.0,94.0,853.0,20.0,,
16,17.0,New York Jets,14.0,255.0,3960.0,884.0,4.5,33.0,11.0,230.0,193.0,386.0,2307.0,14.0,22.0,5.5,122.0,463.0,1653.0,11.0,3.6,90.0,88.0,1022.0,18.0,,
17,18.0,Denver Broncos,14.0,253.0,3827.0,883.0,4.3,41.0,13.0,217.0,183.0,403.0,2025.0,11.0,28.0,4.5,112.0,436.0,1802.0,17.0,4.1,84.0,94.0,887.0,21.0,,
18,19.0,Philadelphia Eagles,14.0,241.0,3990.0,883.0,4.5,39.0,16.0,229.0,218.0,410.0,2451.0,16.0,23.0,5.7,126.0,450.0,1539.0,11.0,3.4,81.0,73.0,799.0,22.0,,
19,20.0,Houston Oilers,14.0,217.0,4062.0,922.0,4.4,38.0,15.0,232.0,238.0,470.0,2506.0,12.0,23.0,5.0,126.0,419.0,1556.0,10.0,3.7,88.0,78.0,833.0,18.0,,
20,21.0,Pittsburgh Steelers,14.0,210.0,3752.0,844.0,4.4,48.0,16.0,206.0,150.0,384.0,2037.0,12.0,32.0,4.9,97.0,432.0,1715.0,13.0,4.0,84.0,82.0,835.0,25.0,,
21,22.0,Atlanta Falcons,14.0,206.0,3431.0,826.0,4.2,38.0,17.0,199.0,197.0,342.0,1831.0,18.0,21.0,4.6,110.0,431.0,1600.0,4.0,3.7,76.0,76.0,807.0,13.0,,
22,23.0,Buffalo Bills,14.0,204.0,3895.0,822.0,4.7,52.0,26.0,203.0,213.0,402.0,2430.0,13.0,26.0,5.3,120.0,367.0,1465.0,8.0,4.0,71.0,99.0,1108.0,12.0,,
23,24.0,Green Bay Packers,14.0,196.0,3409.0,847.0,4.0,41.0,17.0,194.0,177.0,351.0,1814.0,11.0,24.0,4.6,110.0,453.0,1595.0,8.0,3.5,69.0,76.0,691.0,15.0,,
24,25.0,New Orleans Saints,14.0,172.0,3673.0,814.0,4.5,40.0,18.0,183.0,213.0,415.0,2458.0,11.0,22.0,5.5,112.0,371.0,1215.0,4.0,3.3,55.0,91.0,1029.0,16.0,,
25,26.0,Boston Patriots,14.0,149.0,2626.0,768.0,3.4,41.0,13.0,184.0,176.0,392.0,1586.0,7.0,28.0,3.7,98.0,334.0,1040.0,11.0,3.1,63.0,88.0,849.0,23.0,,
26,,Avg Team,,269.6,3944.8,850.0,4.6,34.0,14.3,221.1,192.6,376.8,2259.4,16.4,19.6,5.5,114.3,439.7,1685.4,11.3,3.8,88.0,79.9,838.9,18.8,,
27,,League Total,,7010.0,102565.0,22100.0,4.6,883.0,373.0,5749.0,5008.0,9796.0,58745.0,427.0,510.0,5.5,2972.0,11432.0,43820.0,293.0,3.8,2287.0,2078.0,21811.0,490.0,,
28,,Avg Tm/G,,19.3,281.8,60.7,4.6,2.4,1.0,15.8,13.8,26.9,161.4,1.2,1.4,5.5,8.2,31.4,120.4,0.8,3.8,6.3,5.7,59.9,1.3,,
