,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
13,14.0,Cleveland Browns,16.0,408.0,5913.0,1022.0,5.8,16.0,8.0,355.0,315.0,501.0,3539.0,27.0,8.0,6.7,195.0,495.0,2374.0,21.0,4.8,133.0,100.0,870.0,27.0,40.6,9.7,159.48
14,15.0,Miami Dolphins,16.0,404.0,5424.0,1021.0,5.3,20.0,7.0,345.0,370.0,559.0,3736.0,24.0,13.0,6.3,207.0,428.0,1688.0,15.0,3.9,100.0,74.0,635.0,38.0,41.4,11.0,61.96
15,16.0,Atlanta Falcons,16.0,396.0,5895.0,1078.0,5.5,18.0,7.0,366.0,408.0,628.0,4363.0,27.0,11.0,6.5,243.0,409.0,1532.0,13.0,3.7,86.0,83.0,736.0,37.0,44.8,10.3,129.77
16,17.0,Dallas Cowboys,16.0,395.0,5949.0,1113.0,5.3,26.0,13.0,371.0,413.0,639.0,4161.0,25.0,13.0,6.1,231.0,430.0,1788.0,14.0,4.2,115.0,96.0,849.0,25.0,40.6,14.4,58.97
17,18.0,Houston Texans,16.0,384.0,6004.0,940.0,6.4,18.0,11.0,326.0,383.0,546.0,4538.0,33.0,7.0,7.6,222.0,344.0,1466.0,10.0,4.3,83.0,80.0,619.0,21.0,42.9,9.8,140.22
18,19.0,Los Angeles Chargers,16.0,384.0,6113.0,1127.0,5.4,16.0,6.0,373.0,413.0,627.0,4329.0,31.0,10.0,6.5,226.0,466.0,1784.0,12.0,3.8,111.0,85.0,710.0,36.0,38.3,8.6,129.6
19,20.0,Detroit Lions,16.0,377.0,5603.0,991.0,5.7,21.0,8.0,350.0,374.0,582.0,4104.0,27.0,13.0,6.6,220.0,367.0,1499.0,17.0,4.1,93.0,95.0,860.0,37.0,38.5,11.2,94.78
20,21.0,San Francisco 49ers,16.0,376.0,5922.0,1046.0,5.7,31.0,14.0,350.0,371.0,570.0,4033.0,25.0,17.0,6.6,217.0,437.0,1889.0,19.0,4.3,101.0,85.0,731.0,32.0,36.3,14.8,55.7
21,22.0,Los Angeles Rams,16.0,372.0,6032.0,1088.0,5.5,25.0,11.0,352.0,392.0,590.0,4014.0,20.0,14.0,6.5,206.0,473.0,2018.0,19.0,4.3,123.0,71.0,655.0,23.0,34.2,12.5,57.24
22,23.0,Chicago Bears,16.0,372.0,5302.0,1043.0,5.1,22.0,6.0,335.0,402.0,614.0,3655.0,26.0,16.0,5.6,218.0,393.0,1647.0,12.0,4.2,93.0,88.0,777.0,24.0,38.9,12.0,34.92
23,24.0,Carolina Panthers,16.0,350.0,5592.0,993.0,5.6,21.0,5.0,335.0,373.0,550.0,3888.0,16.0,16.0,6.6,192.0,407.0,1704.0,19.0,4.2,110.0,95.0,752.0,33.0,40.3,13.2,81.2
24,25.0,Washington Football Team,16.0,335.0,5076.0,1051.0,4.8,27.0,11.0,322.0,389.0,601.0,3465.0,16.0,16.0,5.3,184.0,400.0,1611.0,18.0,4.0,108.0,87.0,697.0,30.0,33.3,13.1,-10.43
25,26.0,Philadelphia Eagles,16.0,334.0,5354.0,1066.0,5.0,29.0,9.0,336.0,334.0,598.0,3327.0,22.0,20.0,5.0,177.0,403.0,2027.0,16.0,5.0,114.0,107.0,853.0,45.0,27.9,15.3,-13.65
26,27.0,New England Patriots,16.0,326.0,5236.0,979.0,5.3,19.0,5.0,332.0,283.0,440.0,2890.0,12.0,14.0,6.1,157.0,502.0,2346.0,20.0,4.7,143.0,62.0,534.0,32.0,36.9,12.1,55.88
27,28.0,Denver Broncos,16.0,323.0,5369.0,1030.0,5.2,32.0,9.0,308.0,317.0,556.0,3451.0,21.0,23.0,5.9,176.0,442.0,1918.0,13.0,4.3,94.0,81.0,670.0,38.0,33.0,17.0,-21.82
28,29.0,Cincinnati Bengals,16.0,311.0,5116.0,1040.0,4.9,24.0,13.0,318.0,372.0,581.0,3448.0,19.0,11.0,5.5,201.0,411.0,1668.0,13.0,4.1,92.0,83.0,675.0,25.0,33.0,12.8,-5.13
29,30.0,Jacksonville Jaguars,16.0,306.0,5218.0,997.0,5.2,25.0,9.0,310.0,387.0,616.0,3699.0,25.0,16.0,5.6,205.0,337.0,1519.0,9.0,4.5,80.0,107.0,1071.0,25.0,30.4,14.0,-6.12
30,31.0,New York Giants,16.0,280.0,4794.0,966.0,5.0,22.0,11.0,297.0,321.0,517.0,3026.0,12.0,11.0,5.3,178.0,399.0,1768.0,13.0,4.4,91.0,81.0,634.0,28.0,33.5,12.6,-26.79
31,32.0,New York Jets,16.0,243.0,4479.0,948.0,4.7,19.0,5.0,269.0,292.0,499.0,2796.0,16.0,14.0,5.2,146.0,406.0,1683.0,9.0,4.1,94.0,101.0,952.0,29.0,26.3,10.9,-59.07
32,,Avg Team,,396.6,5744.5,1029.5,5.6,20.8,8.4,347.1,367.4,563.1,3842.4,27.2,12.3,6.4,204.6,431.0,1902.1,16.6,4.4,111.3,89.9,778.6,31.2,39.8,11.4,103.7
33,,League Total,,12692.0,183825.0,32945.0,5.6,665.0,270.0,11106.0,11756.0,18018.0,122957.0,871.0,395.0,6.4,6546.0,13792.0,60868.0,532.0,4.4,3561.0,2876.0,24914.0,999.0,39.8,11.4,
34,,Avg Tm/G,,24.8,359.0,64.3,5.6,1.3,0.5,21.7,23.0,35.2,240.2,1.7,0.8,6.4,12.8,26.9,118.9,1.0,4.4,7.0,5.6,48.7,2.0,39.8,11.4,
